Date,site_id,par,full_name,unit,value_min,value_max,value_mean
7/12/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/13/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/14/19,Storelva,rr,Dognnedbor v2.0,mm,0.4,3.6,2.5
7/15/19,Storelva,rr,Dognnedbor v2.0,mm,0,4.7,2.1
7/16/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/17/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/18/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/19/19,Storelva,rr,Dognnedbor v2.0,mm,2.7,6.7,3.8
7/20/19,Storelva,rr,Dognnedbor v2.0,mm,0,1.7,0.7
7/21/19,Storelva,rr,Dognnedbor v2.0,mm,30.5,41.1,35.7
7/22/19,Storelva,rr,Dognnedbor v2.0,mm,7.9,16.8,11.9
7/23/19,Storelva,rr,Dognnedbor v2.0,mm,3.7,6,5.4
7/24/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/25/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/26/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/27/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/28/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/29/19,Storelva,rr,Dognnedbor v2.0,mm,8.2,40.9,22.7
7/30/19,Storelva,rr,Dognnedbor v2.0,mm,0,1.4,0.2
7/31/19,Storelva,rr,Dognnedbor v2.0,mm,1.3,3.2,1.8
8/1/19,Storelva,rr,Dognnedbor v2.0,mm,1.2,2.2,1.6
8/2/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
8/3/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/4/19,Storelva,rr,Dognnedbor v2.0,mm,0,6.6,1.1
8/5/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/6/19,Storelva,rr,Dognnedbor v2.0,mm,0.8,12.7,5
8/7/19,Storelva,rr,Dognnedbor v2.0,mm,2.5,9.1,5.7
8/8/19,Storelva,rr,Dognnedbor v2.0,mm,0,3.9,0.1
8/9/19,Storelva,rr,Dognnedbor v2.0,mm,1.8,13.7,7.8
8/10/19,Storelva,rr,Dognnedbor v2.0,mm,11.5,23.2,15.5
8/11/19,Storelva,rr,Dognnedbor v2.0,mm,24.9,38.2,31.2
8/12/19,Storelva,rr,Dognnedbor v2.0,mm,1.7,10.7,4.5
8/13/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,7.5,4.1
8/14/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/15/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/16/19,Storelva,rr,Dognnedbor v2.0,mm,8.7,11.5,10.3
8/17/19,Storelva,rr,Dognnedbor v2.0,mm,12.2,18.6,15.8
8/18/19,Storelva,rr,Dognnedbor v2.0,mm,13.7,22.1,19.2
8/19/19,Storelva,rr,Dognnedbor v2.0,mm,6.9,13.3,10.7
8/20/19,Storelva,rr,Dognnedbor v2.0,mm,1.4,4,2.5
8/21/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,22.5,9.7
8/22/19,Storelva,rr,Dognnedbor v2.0,mm,0.5,1.7,1
8/23/19,Storelva,rr,Dognnedbor v2.0,mm,11.3,25.2,17.7
8/24/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/25/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
8/26/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/27/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
8/28/19,Storelva,rr,Dognnedbor v2.0,mm,0.5,1.9,1.4
8/29/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,10,1.9
8/30/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.2,0.7
8/31/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.2,0.3
9/1/19,Storelva,rr,Dognnedbor v2.0,mm,1.6,3.9,2.8
9/2/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0.1
9/3/19,Storelva,rr,Dognnedbor v2.0,mm,3.1,7.8,5.3
9/4/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.7,0.4
9/5/19,Storelva,rr,Dognnedbor v2.0,mm,11.6,16.9,13.8
9/6/19,Storelva,rr,Dognnedbor v2.0,mm,0,1.1,0.1
9/7/19,Storelva,rr,Dognnedbor v2.0,mm,4.4,18.9,11.2
9/8/19,Storelva,rr,Dognnedbor v2.0,mm,2,7.5,4.5
9/9/19,Storelva,rr,Dognnedbor v2.0,mm,1.6,3.5,2.6
9/10/19,Storelva,rr,Dognnedbor v2.0,mm,1.8,7,3.2
9/11/19,Storelva,rr,Dognnedbor v2.0,mm,8.1,13.6,10.8
9/12/19,Storelva,rr,Dognnedbor v2.0,mm,2.4,4.6,3.6
9/13/19,Storelva,rr,Dognnedbor v2.0,mm,0,1.7,0
9/14/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/15/19,Storelva,rr,Dognnedbor v2.0,mm,4.7,8,5.9
9/16/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/17/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/18/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/19/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
9/20/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/21/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/22/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/23/19,Storelva,rr,Dognnedbor v2.0,mm,1.6,5.6,3.2
9/24/19,Storelva,rr,Dognnedbor v2.0,mm,0.8,1.9,1.4
9/25/19,Storelva,rr,Dognnedbor v2.0,mm,0,1,0.5
9/26/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
9/27/19,Storelva,rr,Dognnedbor v2.0,mm,34.2,47.6,43.8
9/28/19,Storelva,rr,Dognnedbor v2.0,mm,1.1,5.1,2.1
9/29/19,Storelva,rr,Dognnedbor v2.0,mm,20.7,31.4,26.9
9/30/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
10/1/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
10/2/19,Storelva,rr,Dognnedbor v2.0,mm,1.5,2,1.7
10/3/19,Storelva,rr,Dognnedbor v2.0,mm,0,5.3,2.8
10/4/19,Storelva,rr,Dognnedbor v2.0,mm,15.2,25.6,18.7
10/5/19,Storelva,rr,Dognnedbor v2.0,mm,3.4,11.9,6.2
10/6/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
10/7/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
10/8/19,Storelva,rr,Dognnedbor v2.0,mm,6.8,9,7.6
10/9/19,Storelva,rr,Dognnedbor v2.0,mm,5.2,7.1,6.4
10/10/19,Storelva,rr,Dognnedbor v2.0,mm,3.7,5.5,4.5
10/11/19,Storelva,rr,Dognnedbor v2.0,mm,1.1,4.4,2.7
10/12/19,Storelva,rr,Dognnedbor v2.0,mm,2.2,4.3,3
10/13/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
10/14/19,Storelva,rr,Dognnedbor v2.0,mm,17.7,23.1,21.3
10/15/19,Storelva,rr,Dognnedbor v2.0,mm,2.9,7.6,4.6
10/16/19,Storelva,rr,Dognnedbor v2.0,mm,18.3,24.9,21.7
10/17/19,Storelva,rr,Dognnedbor v2.0,mm,2.9,4.5,3.6
10/18/19,Storelva,rr,Dognnedbor v2.0,mm,3.6,7.1,5.5
10/19/19,Storelva,rr,Dognnedbor v2.0,mm,18.8,27.8,23
10/20/19,Storelva,rr,Dognnedbor v2.0,mm,12.7,21.7,18.3
10/21/19,Storelva,rr,Dognnedbor v2.0,mm,0.3,2.1,1.4
10/22/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
10/23/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
10/24/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.3,0.6
10/25/19,Storelva,rr,Dognnedbor v2.0,mm,7.8,10.9,9.3
10/26/19,Storelva,rr,Dognnedbor v2.0,mm,9.2,13.2,11.8
10/27/19,Storelva,rr,Dognnedbor v2.0,mm,1.4,4.1,2.5
10/28/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
10/29/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.6,0.2
10/30/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0.1
10/31/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/1/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/2/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.4,0
11/3/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.9,0.3
11/4/19,Storelva,rr,Dognnedbor v2.0,mm,1,2.1,1.5
11/5/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/6/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/7/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/8/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/9/19,Storelva,rr,Dognnedbor v2.0,mm,0.2,2.6,1.6
11/10/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
11/11/19,Storelva,rr,Dognnedbor v2.0,mm,8.2,12,10.1
11/12/19,Storelva,rr,Dognnedbor v2.0,mm,3,4.2,3.4
11/13/19,Storelva,rr,Dognnedbor v2.0,mm,26.7,34.4,31.5
11/14/19,Storelva,rr,Dognnedbor v2.0,mm,8.5,22.5,17.5
11/15/19,Storelva,rr,Dognnedbor v2.0,mm,5.3,10,7.5
11/16/19,Storelva,rr,Dognnedbor v2.0,mm,1.7,5,3.6
11/17/19,Storelva,rr,Dognnedbor v2.0,mm,3.2,6.5,4.9
11/18/19,Storelva,rr,Dognnedbor v2.0,mm,2.8,6.4,4.7
11/19/19,Storelva,rr,Dognnedbor v2.0,mm,34.2,45.7,39.8
11/20/19,Storelva,rr,Dognnedbor v2.0,mm,4,7,5.6
11/21/19,Storelva,rr,Dognnedbor v2.0,mm,3.6,9.1,7.1
11/22/19,Storelva,rr,Dognnedbor v2.0,mm,17.4,39.9,30.2
11/23/19,Storelva,rr,Dognnedbor v2.0,mm,30,45.1,40
11/24/19,Storelva,rr,Dognnedbor v2.0,mm,4,10.8,7.9
11/25/19,Storelva,rr,Dognnedbor v2.0,mm,2.9,6.6,5.1
11/26/19,Storelva,rr,Dognnedbor v2.0,mm,4.2,7.4,6.1
11/27/19,Storelva,rr,Dognnedbor v2.0,mm,11.3,15.1,13.1
11/28/19,Storelva,rr,Dognnedbor v2.0,mm,7.5,17.3,11.9
11/29/19,Storelva,rr,Dognnedbor v2.0,mm,3.4,6.9,5.9
11/30/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
12/1/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
12/2/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0.1
12/3/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.2,0.5
12/4/19,Storelva,rr,Dognnedbor v2.0,mm,0,3.1,1.6
12/5/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
12/6/19,Storelva,rr,Dognnedbor v2.0,mm,0,2.1,0.6
12/7/19,Storelva,rr,Dognnedbor v2.0,mm,4.9,12,7.2
12/8/19,Storelva,rr,Dognnedbor v2.0,mm,1.1,12.6,9
12/9/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,3.1,1.5
12/10/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.4,1
12/11/19,Storelva,rr,Dognnedbor v2.0,mm,23.3,31.5,27.6
12/12/19,Storelva,rr,Dognnedbor v2.0,mm,0,4,2.8
12/13/19,Storelva,rr,Dognnedbor v2.0,mm,9.8,14.9,13.2
12/14/19,Storelva,rr,Dognnedbor v2.0,mm,17.5,22.8,20.2
12/15/19,Storelva,rr,Dognnedbor v2.0,mm,10.3,29.8,21.9
12/16/19,Storelva,rr,Dognnedbor v2.0,mm,1.1,6.2,3
12/17/19,Storelva,rr,Dognnedbor v2.0,mm,2.1,22.7,10.9
12/18/19,Storelva,rr,Dognnedbor v2.0,mm,0,3.3,1.7
12/19/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
12/20/19,Storelva,rr,Dognnedbor v2.0,mm,12.2,13.9,13.1
12/21/19,Storelva,rr,Dognnedbor v2.0,mm,12.4,24.3,19.6
12/22/19,Storelva,rr,Dognnedbor v2.0,mm,3.1,9.3,6.7
12/23/19,Storelva,rr,Dognnedbor v2.0,mm,7.6,14.2,11
12/24/19,Storelva,rr,Dognnedbor v2.0,mm,10,22.6,14.8
12/25/19,Storelva,rr,Dognnedbor v2.0,mm,0.5,2.6,1.6
12/26/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
12/27/19,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
12/28/19,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.1,0.6
12/29/19,Storelva,rr,Dognnedbor v2.0,mm,1.5,3.1,2.6
12/30/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
12/31/19,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/1/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/2/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/3/20,Storelva,rr,Dognnedbor v2.0,mm,0.6,1.4,1
1/4/20,Storelva,rr,Dognnedbor v2.0,mm,1,2.2,1.5
1/5/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/6/20,Storelva,rr,Dognnedbor v2.0,mm,0,3.8,0.7
1/7/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.7,0.9
1/8/20,Storelva,rr,Dognnedbor v2.0,mm,2.7,5.9,3.7
1/9/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/10/20,Storelva,rr,Dognnedbor v2.0,mm,1.5,5.1,3.2
1/11/20,Storelva,rr,Dognnedbor v2.0,mm,0,2.9,1.4
1/12/20,Storelva,rr,Dognnedbor v2.0,mm,3.8,11,6.7
1/13/20,Storelva,rr,Dognnedbor v2.0,mm,0,2.9,0.7
1/14/20,Storelva,rr,Dognnedbor v2.0,mm,19,27.2,23.4
1/15/20,Storelva,rr,Dognnedbor v2.0,mm,12.9,17,15
1/16/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
1/17/20,Storelva,rr,Dognnedbor v2.0,mm,9,13.8,11
1/18/20,Storelva,rr,Dognnedbor v2.0,mm,8.6,12.6,9.8
1/19/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.4,0.2
1/20/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.3,0
1/21/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/22/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/23/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/24/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/25/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/26/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
1/27/20,Storelva,rr,Dognnedbor v2.0,mm,5.5,16,8.4
1/28/20,Storelva,rr,Dognnedbor v2.0,mm,5.6,11.1,9.4
1/29/20,Storelva,rr,Dognnedbor v2.0,mm,20.6,43.6,31.2
1/30/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.5,0.4
1/31/20,Storelva,rr,Dognnedbor v2.0,mm,12.5,15.6,14.5
2/1/20,Storelva,rr,Dognnedbor v2.0,mm,0.6,1.1,0.8
2/2/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/3/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
2/4/20,Storelva,rr,Dognnedbor v2.0,mm,2.5,5.1,3.5
2/5/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/6/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/7/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/8/20,Storelva,rr,Dognnedbor v2.0,mm,0.6,1,0.9
2/9/20,Storelva,rr,Dognnedbor v2.0,mm,2.3,5.9,4
2/10/20,Storelva,rr,Dognnedbor v2.0,mm,33.2,39.7,36.3
2/11/20,Storelva,rr,Dognnedbor v2.0,mm,0,2.5,0.2
2/12/20,Storelva,rr,Dognnedbor v2.0,mm,0,10,6.8
2/13/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/14/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/15/20,Storelva,rr,Dognnedbor v2.0,mm,2.4,6.3,4.7
2/16/20,Storelva,rr,Dognnedbor v2.0,mm,29.5,40.4,35.4
2/17/20,Storelva,rr,Dognnedbor v2.0,mm,7.8,16.3,11.1
2/18/20,Storelva,rr,Dognnedbor v2.0,mm,0,6.4,2
2/19/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/20/20,Storelva,rr,Dognnedbor v2.0,mm,0.5,1.2,0.8
2/21/20,Storelva,rr,Dognnedbor v2.0,mm,10.1,13.8,12.3
2/22/20,Storelva,rr,Dognnedbor v2.0,mm,4.9,8.8,6.9
2/23/20,Storelva,rr,Dognnedbor v2.0,mm,1,6.4,2.9
2/24/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/25/20,Storelva,rr,Dognnedbor v2.0,mm,2.2,14.2,8.9
2/26/20,Storelva,rr,Dognnedbor v2.0,mm,3.9,13.7,8.7
2/27/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
2/28/20,Storelva,rr,Dognnedbor v2.0,mm,3.1,5.8,4.3
2/29/20,Storelva,rr,Dognnedbor v2.0,mm,0.6,6.9,2.6
3/1/20,Storelva,rr,Dognnedbor v2.0,mm,28.4,54.2,42.2
3/2/20,Storelva,rr,Dognnedbor v2.0,mm,7.6,17.3,9.7
3/3/20,Storelva,rr,Dognnedbor v2.0,mm,0.4,6.6,3.8
3/4/20,Storelva,rr,Dognnedbor v2.0,mm,13.4,32.5,24.9
3/5/20,Storelva,rr,Dognnedbor v2.0,mm,0.1,0.9,0.4
3/6/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.2,0
3/7/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/8/20,Storelva,rr,Dognnedbor v2.0,mm,7,9,8
3/9/20,Storelva,rr,Dognnedbor v2.0,mm,4,9.9,6.6
3/10/20,Storelva,rr,Dognnedbor v2.0,mm,0.8,2.9,2.1
3/11/20,Storelva,rr,Dognnedbor v2.0,mm,10.2,14.9,12.8
3/12/20,Storelva,rr,Dognnedbor v2.0,mm,0.7,2.6,1.5
3/13/20,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.1,0.4
3/14/20,Storelva,rr,Dognnedbor v2.0,mm,0.4,3.7,1.7
3/15/20,Storelva,rr,Dognnedbor v2.0,mm,5.2,9.5,7.4
3/16/20,Storelva,rr,Dognnedbor v2.0,mm,9.3,12.9,10.8
3/17/20,Storelva,rr,Dognnedbor v2.0,mm,0,1,0.2
3/18/20,Storelva,rr,Dognnedbor v2.0,mm,0.8,2.5,2
3/19/20,Storelva,rr,Dognnedbor v2.0,mm,0,11.7,3.8
3/20/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/21/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/22/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/23/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/24/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/25/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/26/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/27/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/28/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/29/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/30/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
3/31/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/1/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/2/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/3/20,Storelva,rr,Dognnedbor v2.0,mm,1.6,3.6,2.6
4/4/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/5/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.2,0.6
4/6/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/7/20,Storelva,rr,Dognnedbor v2.0,mm,1.8,2.2,2
4/8/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/9/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/10/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/11/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/12/20,Storelva,rr,Dognnedbor v2.0,mm,2.2,3.6,3.2
4/13/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/14/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/15/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.7,0
4/16/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/17/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/18/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/19/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/20/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/21/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/22/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/23/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/24/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/25/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/26/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/27/20,Storelva,rr,Dognnedbor v2.0,mm,2,3.9,2.9
4/28/20,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.8,0.5
4/29/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
4/30/20,Storelva,rr,Dognnedbor v2.0,mm,0.5,6,3.2
5/1/20,Storelva,rr,Dognnedbor v2.0,mm,16.6,23.5,20.4
5/2/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/3/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/4/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/5/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/6/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/7/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/8/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/9/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/10/20,Storelva,rr,Dognnedbor v2.0,mm,1.9,2.7,2.3
5/11/20,Storelva,rr,Dognnedbor v2.0,mm,0.9,3.2,1.4
5/12/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/13/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/14/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/15/20,Storelva,rr,Dognnedbor v2.0,mm,0.1,0.3,0.2
5/16/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/17/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/18/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/19/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/20/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/21/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/22/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/23/20,Storelva,rr,Dognnedbor v2.0,mm,30.2,36.9,34.2
5/24/20,Storelva,rr,Dognnedbor v2.0,mm,0.8,6.4,2.2
5/25/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/26/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/27/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/28/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/29/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/30/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
5/31/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/1/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/2/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/3/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/4/20,Storelva,rr,Dognnedbor v2.0,mm,2.8,16.3,8.1
6/5/20,Storelva,rr,Dognnedbor v2.0,mm,8.2,21.7,14
6/6/20,Storelva,rr,Dognnedbor v2.0,mm,22.3,43.3,36
6/7/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.8,0.1
6/8/20,Storelva,rr,Dognnedbor v2.0,mm,0,1.2,0.9
6/9/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/10/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/11/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0.1
6/12/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/13/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0.1
6/14/20,Storelva,rr,Dognnedbor v2.0,mm,0.1,1.6,0.5
6/15/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/16/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/17/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.1,0
6/18/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/19/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/20/20,Storelva,rr,Dognnedbor v2.0,mm,0.9,3,1.8
6/21/20,Storelva,rr,Dognnedbor v2.0,mm,10.1,22.9,18.5
6/22/20,Storelva,rr,Dognnedbor v2.0,mm,1,7.1,2.5
6/23/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/24/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/25/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/26/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/27/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
6/28/20,Storelva,rr,Dognnedbor v2.0,mm,5.3,16.5,9.7
6/29/20,Storelva,rr,Dognnedbor v2.0,mm,3.4,4.3,3.9
6/30/20,Storelva,rr,Dognnedbor v2.0,mm,10.2,21.4,16.4
7/1/20,Storelva,rr,Dognnedbor v2.0,mm,9.5,11.1,10.6
7/2/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/3/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/4/20,Storelva,rr,Dognnedbor v2.0,mm,5.3,6.9,5.9
7/5/20,Storelva,rr,Dognnedbor v2.0,mm,3.8,4.9,4.3
7/6/20,Storelva,rr,Dognnedbor v2.0,mm,14.5,16.4,15.4
7/7/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/8/20,Storelva,rr,Dognnedbor v2.0,mm,0,4.8,3.7
7/9/20,Storelva,rr,Dognnedbor v2.0,mm,0,0.7,0.2
7/10/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
7/11/20,Storelva,rr,Dognnedbor v2.0,mm,4.7,24.7,15.2
7/12/20,Storelva,rr,Dognnedbor v2.0,mm,0,0,0
