Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
8/2/19,DOC,4.83,1253.13,4.24,1099.49,111.37,1202.88,5.14,1333.23
8/3/19,SPM,1.09,274.56,1.71,431.52,110.16,1157.06,1.35,341.38
8/3/19,DOC,4.82,1215.79,4.22,1064.51,109.39,1148.98,5.14,1295.86
8/4/19,SPM,1.00,244.26,1.39,337.15,69.59,705.05,1.35,327.73
8/4/19,DOC,4.81,1169.89,4.41,1073.39,109.98,1114.28,5.14,1249.02
8/5/19,SPM,0.92,222.85,0.92,222.85,47.70,481.44,1.35,326.33
8/5/19,DOC,4.80,1162.68,4.80,1162.68,108.96,1099.70,5.14,1244.19
8/6/19,SPM,0.94,229.84,1.76,431.39,44.27,453.28,1.35,331.65
8/6/19,DOC,4.85,1192.64,4.21,1033.41,107.51,1100.77,5.14,1262.51
8/7/19,SPM,0.95,233.89,1.75,431.40,46.43,475.92,1.35,332.09
8/7/19,DOC,4.91,1207.23,4.21,1034.82,106.98,1096.60,5.14,1264.02
8/8/19,SPM,0.97,231.42,1.04,248.90,45.40,453.10,1.35,322.26
8/8/19,DOC,4.96,1188.31,4.75,1138.86,108.47,1082.65,5.14,1230.16
8/9/19,SPM,0.98,233.60,1.11,265.18,43.63,432.72,1.34,319.96
8/9/19,DOC,5.01,1193.52,4.73,1125.44,108.47,1075.77,5.13,1222.20
8/10/19,SPM,1.00,259.58,1.66,431.68,42.63,462.59,1.36,354.20
8/10/19,DOC,5.07,1319.74,4.24,1105.38,111.55,1210.40,5.14,1339.52
8/11/19,SPM,1.01,354.39,1.86,650.75,43.06,628.25,1.42,498.56
8/11/19,DOC,5.12,1793.18,4.59,1607.45,125.28,1827.67,5.18,1813.65
8/12/19,SPM,1.03,476.97,2.60,1205.76,42.84,828.56,1.50,698.62
8/12/19,DOC,5.18,2402.24,5.66,2628.21,142.75,2761.01,5.23,2425.79
8/13/19,SPM,1.04,484.62,2.49,1155.78,42.52,823.37,1.51,699.55
8/13/19,DOC,5.23,2429.75,5.69,2642.85,142.83,2765.53,5.23,2428.53
8/14/19,SPM,1.06,452.57,0.91,387.66,42.49,757.08,1.48,632.55
8/14/19,DOC,5.28,2259.05,4.84,2071.54,137.16,2444.08,5.21,2228.64
8/15/19,SPM,1.07,417.40,0.83,324.44,42.97,696.07,1.45,564.30
8/15/19,DOC,5.34,2074.53,4.99,1941.52,131.20,2125.45,5.20,2019.98
8/16/19,SPM,1.09,419.85,0.87,335.23,43.86,704.57,1.45,558.72
8/16/19,DOC,5.39,2077.93,5.04,1945.15,130.71,2099.82,5.19,2002.68
8/17/19,SPM,1.10,623.20,0.83,469.75,44.73,1051.89,1.58,889.52
8/17/19,DOC,5.44,3071.68,6.45,3637.85,153.82,3616.96,5.27,2971.88
8/18/19,SPM,1.12,1416.98,2.29,2894.28,46.36,2444.55,2.07,2625.59
8/18/19,DOC,5.50,6956.08,5.31,6720.99,146.68,7734.49,5.55,7021.31
8/19/19,SPM,1.14,1549.95,1.60,2188.41,47.71,2714.78,2.15,2930.24
8/19/19,DOC,5.55,7579.07,4.55,6218.81,137.97,7850.39,5.59,7631.23
8/20/19,SPM,1.15,1469.24,2.19,2798.52,47.55,2530.45,2.08,2660.31
8/20/19,DOC,5.60,7156.90,5.21,6658.46,146.41,7791.69,5.55,7091.87
8/21/19,SPM,1.17,1307.63,1.50,1677.67,46.77,2186.00,1.97,2212.53
8/21/19,DOC,5.66,6345.84,6.14,6883.32,149.91,7006.82,5.49,6158.51
8/22/19,SPM,1.18,1140.33,1.43,1384.64,46.97,1889.53,1.86,1797.14
8/22/19,DOC,5.71,5513.73,5.57,5377.50,152.33,6128.27,5.43,5240.11
8/23/19,SPM,1.20,1168.95,1.41,1375.90,47.98,1953.07,1.87,1826.60
8/23/19,DOC,5.76,5631.88,5.58,5453.48,153.26,6239.28,5.43,5307.18
8/24/19,SPM,1.21,1173.68,1.43,1382.32,47.96,1935.44,1.86,1804.91
8/24/19,DOC,5.82,5634.90,5.57,5397.57,154.87,6250.05,5.43,5257.83
8/25/19,SPM,1.23,1061.03,1.70,1468.60,47.81,1722.43,1.79,1547.40
8/25/19,DOC,5.87,5076.66,5.46,4719.75,155.43,5599.63,5.39,4657.59
8/26/19,SPM,1.24,944.28,1.60,1216.71,47.43,1501.80,1.72,1303.56
8/26/19,DOC,5.93,4502.88,5.80,4410.86,155.25,4916.23,5.34,4061.85
8/27/19,SPM,1.26,855.09,1.11,756.33,47.96,1358.49,1.66,1127.28
8/27/19,DOC,5.98,4064.24,6.04,4106.77,154.60,4378.93,5.31,3611.40
8/28/19,SPM,1.27,723.34,0.87,496.30,51.94,1229.46,1.58,896.99
8/28/19,DOC,6.03,3426.99,6.30,3579.78,154.14,3648.76,5.27,2992.60
8/29/19,SPM,1.29,671.98,2.63,1370.81,49.90,1084.29,1.55,806.08
8/29/19,DOC,6.09,3173.64,5.13,2673.14,151.52,3292.44,5.25,2737.19
8/30/19,SPM,1.30,710.55,1.41,766.19,50.65,1149.93,1.56,851.39
8/30/19,DOC,6.14,3345.47,5.49,2992.26,152.16,3454.77,5.26,2865.34
8/31/19,SPM,1.32,836.43,1.37,870.50,52.33,1382.36,1.63,1030.70
8/31/19,DOC,6.19,3926.29,6.27,3973.81,151.44,4000.68,5.29,3356.42
9/1/19,SPM,1.33,912.81,1.09,747.14,51.70,1473.44,1.66,1136.15
9/1/19,DOC,6.25,4272.16,6.02,4118.54,149.15,4250.36,5.31,3634.51
9/2/19,SPM,1.35,947.70,1.35,947.70,51.04,1492.99,1.67,1175.18
9/2/19,DOC,6.30,4422.61,6.30,4422.61,147.06,4301.38,5.32,3735.61
9/3/19,SPM,1.40,650.38,2.82,1307.69,48.87,943.32,1.50,696.84
9/3/19,DOC,6.34,2935.56,5.61,2600.36,144.38,2786.74,5.23,2420.54
9/4/19,SPM,1.46,444.38,1.85,563.66,49.36,626.78,1.39,424.16
9/4/19,DOC,6.37,1942.79,5.63,1715.08,145.82,1851.78,5.16,1573.19
9/5/19,SPM,1.51,497.76,2.17,714.10,50.42,691.67,1.41,463.86
9/5/19,DOC,6.41,2110.68,5.16,1699.74,142.60,1956.08,5.17,1702.47
9/6/19,SPM,1.57,538.22,1.83,627.82,51.75,741.08,1.42,487.82
9/6/19,DOC,6.45,2216.33,4.73,1627.37,142.79,2044.77,5.18,1779.40
9/7/19,SPM,1.62,629.75,0.84,324.65,51.27,830.37,1.45,564.20
9/7/19,DOC,6.49,2521.24,4.99,1941.59,143.17,2318.97,5.20,2019.65
9/8/19,SPM,1.67,861.27,3.16,1624.78,51.10,1095.44,1.54,792.71
9/8/19,DOC,6.52,3355.99,5.20,2675.26,141.88,3041.55,5.25,2699.04
9/9/19,SPM,1.73,979.81,0.85,480.56,52.31,1235.94,1.58,894.81
9/9/19,DOC,6.56,3719.66,6.38,3617.64,141.10,3333.56,5.27,2986.55
9/10/19,SPM,1.78,1191.84,1.17,781.57,54.33,1514.04,1.65,1103.86
9/10/19,DOC,6.60,4412.31,6.09,4075.34,141.75,3950.22,5.31,3550.12
9/11/19,SPM,1.84,1632.35,1.63,1446.92,52.95,1961.48,1.81,1606.59
9/11/19,DOC,6.63,5898.41,5.49,4877.91,141.33,5235.43,5.40,4797.99
9/12/19,SPM,1.89,2002.27,1.68,1777.41,52.86,2333.13,1.93,2042.63
9/12/19,DOC,6.67,7067.73,5.60,5932.66,144.82,6392.57,5.47,5789.72
9/13/19,SPM,1.94,1887.92,1.42,1380.34,54.00,2185.06,1.87,1811.55
9/13/19,DOC,6.71,6515.05,5.58,5414.71,144.98,5866.45,5.43,5272.96
9/14/19,SPM,2.00,1729.58,1.70,1467.68,53.73,1938.10,1.79,1549.85
9/14/19,DOC,6.75,5839.48,5.46,4726.33,144.62,5216.38,5.39,4663.44
9/15/19,SPM,2.05,1631.54,1.76,1402.67,65.03,2154.23,1.74,1383.64
9/15/19,DOC,6.78,5393.02,5.54,4404.19,140.03,4638.98,5.36,4260.76
9/16/19,SPM,2.11,1575.29,1.55,1157.34,58.63,1827.32,1.71,1276.64
9/16/19,DOC,6.82,5101.36,5.90,4413.21,142.18,4431.36,5.34,3994.22
9/17/19,SPM,2.16,1473.64,1.10,750.89,53.57,1522.91,1.66,1132.51
9/17/19,DOC,6.86,4678.21,6.03,4113.71,142.10,4039.51,5.31,3625.02
9/18/19,SPM,2.21,1407.96,1.36,865.18,52.11,1380.74,1.63,1034.71
9/18/19,DOC,6.89,4384.32,6.26,3979.52,141.94,3760.92,5.29,3367.15
9/19/19,SPM,2.27,1356.07,1.64,979.65,50.04,1246.68,1.60,956.69
9/19/19,DOC,6.93,4144.41,6.46,3865.42,142.28,3544.76,5.28,3156.70
9/20/19,SPM,2.32,1324.34,0.93,529.55,53.03,1260.22,1.58,901.40
9/20/19,DOC,6.97,3974.48,6.15,3504.81,141.00,3350.86,5.27,3004.81
9/21/19,SPM,2.38,1299.73,1.33,726.20,53.82,1226.64,1.56,855.47
9/21/19,DOC,7.01,3832.29,5.59,3056.98,139.25,3173.86,5.26,2876.82
9/22/19,SPM,2.43,1277.58,2.35,1237.20,53.50,1171.93,1.55,814.26
9/22/19,DOC,7.04,3702.82,5.08,2671.86,139.06,3046.21,5.25,2760.47
9/23/19,SPM,2.48,1280.58,3.07,1584.22,60.02,1289.36,1.54,794.68
9/23/19,DOC,7.08,3649.96,5.19,2674.94,139.88,3004.77,5.25,2704.68
9/24/19,SPM,2.54,1277.62,2.11,1064.42,61.11,1281.72,1.53,771.64
9/24/19,DOC,7.12,3582.76,5.43,2734.82,137.83,2890.88,5.24,2638.56
9/25/19,SPM,2.59,1143.50,1.43,629.83,57.10,1049.69,1.49,656.73
9/25/19,DOC,7.15,3156.23,5.13,2261.87,137.44,2526.46,5.22,2301.34
9/26/19,SPM,2.65,1129.94,0.89,378.72,56.52,1005.75,1.48,631.41
9/26/19,DOC,7.19,3071.01,4.83,2062.81,136.21,2423.66,5.21,2225.21
9/27/19,SPM,2.70,2945.06,1.60,1742.61,58.68,2667.07,1.95,2127.42
9/27/19,DOC,7.23,7884.67,6.49,7080.92,137.69,6257.70,5.48,5974.87
9/28/19,SPM,2.75,7234.79,1.47,3872.21,73.48,8043.46,3.04,7992.51
9/28/19,DOC,7.27,19087.12,6.42,16858.82,137.64,15065.50,6.10,16012.72
9/29/19,SPM,2.81,9147.25,3.00,9775.10,69.93,9492.13,3.49,11371.07
9/29/19,DOC,7.30,23789.55,6.81,22178.80,145.41,19736.52,6.35,20682.17
9/30/19,SPM,2.86,7807.28,1.65,4513.62,66.58,7567.18,3.11,8495.14
9/30/19,DOC,7.34,20022.87,6.79,18512.00,151.66,17238.49,6.14,16738.43
10/1/19,SPM,2.92,5798.05,2.07,4124.51,67.55,5596.38,2.59,5146.75
10/1/19,DOC,7.38,14668.40,5.56,11049.84,154.97,12839.20,5.84,11609.24
10/2/19,SPM,2.97,4652.57,1.80,2827.47,73.76,4814.31,2.29,3585.11
10/2/19,DOC,7.41,11614.63,6.68,10457.88,158.48,10344.20,5.67,8880.59
10/3/19,SPM,3.02,4003.66,1.85,2452.13,68.59,3783.69,2.12,2801.71
10/3/19,DOC,7.45,9865.41,4.85,6418.51,161.33,8899.67,5.57,7376.40
10/4/19,SPM,3.08,5097.50,1.86,3087.74,66.93,4618.75,2.35,3895.60
10/4/19,DOC,7.49,12401.88,6.40,10593.04,162.27,11197.62,5.71,9448.11
10/5/19,SPM,3.13,6737.02,2.05,4414.58,74.35,6663.42,2.70,5816.55
10/5/19,DOC,7.53,16188.02,5.46,11754.71,157.24,14093.10,5.90,12699.71
10/6/19,SPM,3.19,5613.46,1.93,3405.87,78.53,5765.08,2.43,4277.01
10/6/19,DOC,7.56,13325.11,6.10,10745.61,157.24,11543.34,5.75,10126.70
10/7/19,SPM,3.24,4540.37,3.24,4540.37,66.77,3898.56,2.17,3042.56
10/7/19,DOC,7.60,10650.24,7.60,10650.24,157.58,9201.13,5.60,7851.15
10/8/19,SPM,3.15,4105.35,2.00,2607.91,59.37,3220.52,2.10,2734.78
10/8/19,DOC,7.56,9843.73,5.01,6529.26,156.10,8468.19,5.56,7242.28
10/9/19,SPM,3.07,4133.66,1.70,2295.00,63.39,3560.62,2.13,2875.74
10/9/19,DOC,7.52,10139.18,4.67,6301.51,154.53,8679.95,5.58,7523.59
10/10/19,SPM,2.98,4029.58,1.68,2268.09,64.77,3649.96,2.14,2889.14
10/10/19,DOC,7.48,10118.64,4.64,6280.90,156.70,8829.60,5.58,7550.13
10/11/19,SPM,2.89,3807.29,1.90,2506.40,56.16,3079.42,2.11,2777.72
10/11/19,DOC,7.44,9795.54,4.91,6457.65,135.90,7452.54,5.57,7328.43
10/12/19,SPM,2.81,3587.21,2.18,2789.13,63.97,3407.34,2.08,2663.81
10/12/19,DOC,7.40,9464.52,5.20,6652.25,154.82,8246.59,5.55,7098.96
10/13/19,SPM,2.72,3495.59,2.13,2732.87,62.61,3353.53,2.09,2685.12
10/13/19,DOC,7.36,9466.65,5.15,6614.70,154.11,8254.40,5.56,7142.11
10/14/19,SPM,2.63,5100.11,2.04,3958.29,65.52,5288.93,2.55,4944.54
10/14/19,DOC,7.33,14191.20,5.67,10983.75,151.59,12236.51,5.82,11271.80
10/15/19,SPM,2.55,7367.83,1.92,5543.30,68.00,8199.73,3.23,9355.16
10/15/19,DOC,7.29,21086.39,5.77,16694.96,148.87,17952.31,6.20,17952.37
10/16/19,SPM,2.46,9277.13,2.93,11055.47,58.93,9264.58,3.86,14551.60
10/16/19,DOC,7.25,27339.58,6.18,23317.82,148.57,23355.60,6.56,24735.28
10/17/19,SPM,2.37,8155.96,3.86,13282.20,49.63,7109.54,3.62,12443.22
10/17/19,DOC,7.21,24779.78,6.45,22193.36,150.61,21576.67,6.42,22078.92
10/18/19,SPM,2.29,7380.74,2.88,9307.53,48.75,6559.85,3.47,11209.11
10/18/19,DOC,7.17,23149.16,6.87,22176.47,153.46,20650.88,6.34,20468.12
10/19/19,SPM,2.20,9915.56,5.60,25239.43,53.52,10057.43,4.38,19758.13
10/19/19,DOC,7.13,32149.88,6.64,29932.00,151.62,28492.05,6.85,30905.11
10/20/19,SPM,2.11,10617.61,3.28,16489.41,52.62,11022.79,4.75,23877.08
10/20/19,DOC,7.09,35643.41,6.83,34319.19,154.73,32413.64,7.06,35500.04
10/21/19,SPM,2.03,8680.52,4.30,18429.88,49.37,8817.67,4.22,18099.22
10/21/19,DOC,7.05,30221.06,6.49,27804.32,158.61,28328.84,6.76,28989.78
10/22/19,SPM,1.94,6629.46,3.77,12895.74,47.19,6725.82,3.61,12335.36
10/22/19,DOC,7.01,23979.43,6.49,22191.96,159.35,22710.33,6.41,21939.92
10/23/19,SPM,1.85,5390.99,1.94,5661.19,45.89,5567.78,3.24,9448.44
10/23/19,DOC,6.97,20299.42,5.67,16519.26,159.33,19330.96,6.21,18082.09
10/24/19,SPM,1.76,4512.52,1.35,3459.77,45.47,4844.32,2.99,7653.14
10/24/19,DOC,6.93,17726.78,6.03,15428.10,158.67,16906.34,6.07,15515.31
10/25/19,SPM,1.68,4000.84,1.14,2709.11,45.42,4512.93,2.87,6843.59
10/25/19,DOC,6.89,16435.98,5.63,13433.02,157.59,15656.70,6.00,14301.95
10/26/19,SPM,1.59,3987.19,1.27,3179.20,45.25,4724.59,2.96,7408.65
10/26/19,DOC,6.85,17174.88,5.76,14434.11,156.82,16373.95,6.05,15152.99
10/27/19,SPM,1.50,3643.07,1.15,2793.00,45.37,4578.10,2.90,7014.84
10/27/19,DOC,6.81,16502.78,5.46,13233.32,155.02,15642.85,6.01,14561.97
10/28/19,SPM,1.42,2950.04,2.11,4383.42,45.05,3906.70,2.65,5524.24
10/28/19,DOC,6.78,14099.82,5.41,11265.12,154.12,13364.58,5.88,12228.71
10/29/19,SPM,1.33,2422.05,1.97,3585.72,44.73,3392.51,2.47,4493.58
10/29/19,DOC,6.74,12259.76,5.95,10826.55,152.77,11585.64,5.77,10503.79
10/30/19,SPM,1.24,1993.47,1.83,2931.15,44.49,2971.03,2.31,3708.64
10/30/19,DOC,6.70,10731.42,6.56,10512.94,152.61,10190.32,5.68,9108.11
10/31/19,SPM,1.16,1628.86,3.23,4550.81,44.36,2601.65,2.18,3062.56
10/31/19,DOC,6.66,9370.95,7.51,10565.34,153.25,8988.71,5.61,7890.05
11/1/19,SPM,1.07,1361.79,2.23,2838.56,44.18,2342.23,2.08,2645.59
11/1/19,DOC,6.62,8419.74,5.25,6684.79,152.43,8080.45,5.55,7061.99
11/2/19,SPM,0.98,965.84,1.40,1372.21,44.28,1811.76,1.87,1839.28
11/2/19,DOC,6.58,6459.95,5.59,5486.08,151.97,6217.89,5.43,5335.95
11/3/19,SPM,0.90,682.07,1.60,1219.70,44.33,1404.92,1.72,1304.89
11/3/19,DOC,6.54,4973.60,5.80,4410.75,150.19,4759.50,5.34,4065.20
11/4/19,SPM,0.81,457.96,0.81,457.96,44.43,1046.67,1.58,891.56
11/4/19,DOC,6.50,3674.96,6.50,3674.96,148.55,3499.43,5.27,2977.53
11/5/19,SPM,0.84,452.69,1.64,883.90,44.54,1000.91,1.56,840.59
11/5/19,DOC,6.51,3513.68,5.24,2826.26,147.19,3307.96,5.26,2834.97
11/6/19,SPM,0.87,463.19,1.94,1034.44,44.48,988.45,1.55,828.78
11/6/19,DOC,6.53,3481.57,5.01,2669.63,146.12,3246.75,5.25,2801.61
11/7/19,SPM,0.90,471.56,2.39,1253.64,44.38,971.21,1.55,813.21
11/7/19,DOC,6.54,3436.34,5.09,2672.02,146.45,3204.91,5.25,2757.46
11/8/19,SPM,0.93,473.93,2.81,1434.26,44.38,945.14,1.54,786.38
11/8/19,DOC,6.56,3351.82,5.27,2692.75,146.13,3112.32,5.24,2680.91
11/9/19,SPM,0.96,477.49,1.81,905.67,44.35,922.47,1.53,763.79
11/9/19,DOC,6.57,3280.71,5.52,2757.87,146.50,3047.35,5.24,2615.92
11/10/19,SPM,0.99,477.75,1.32,640.73,44.44,897.46,1.52,736.48
11/10/19,DOC,6.59,3191.91,5.62,2725.74,146.32,2954.88,5.23,2536.76
11/11/19,SPM,1.02,487.91,1.61,775.70,44.42,889.64,1.52,729.10
11/11/19,DOC,6.60,3172.65,5.37,2579.24,145.54,2915.11,5.23,2515.23
11/12/19,SPM,1.04,563.83,1.61,871.73,44.50,1001.17,1.56,841.63
11/12/19,DOC,6.61,3571.17,5.26,2841.96,149.45,3362.03,5.26,2837.91
11/13/19,SPM,1.07,1721.71,1.83,2934.52,49.77,3325.72,2.32,3712.65
11/13/19,DOC,6.63,10630.38,6.56,10514.70,142.91,9549.20,5.68,9115.46
11/14/19,SPM,1.10,3706.99,3.47,11679.39,53.22,7453.28,3.56,11980.77
11/14/19,DOC,6.64,22328.36,6.60,22187.25,143.54,20103.50,6.39,21480.64
11/15/19,SPM,1.13,4451.40,2.75,10794.27,50.98,8351.80,3.97,15609.25
11/15/19,DOC,6.66,26174.79,6.24,24526.16,147.05,24090.46,6.62,26029.09
11/16/19,SPM,1.16,3526.00,2.16,6544.20,48.59,6146.89,3.33,10119.01
11/16/19,DOC,6.67,20253.89,5.06,15358.29,148.34,18764.89,6.26,19004.32
11/17/19,SPM,1.19,3319.15,1.75,4865.53,47.78,5549.64,3.16,8798.95
11/17/19,DOC,6.69,18636.64,6.40,17826.28,149.60,17375.98,6.16,17171.08
11/18/19,SPM,1.22,3554.08,1.95,5670.48,47.61,5778.81,3.25,9455.75
11/18/19,DOC,6.70,19518.29,5.67,16505.65,149.21,18111.86,6.21,18092.24
11/19/19,SPM,1.25,6215.49,3.14,15637.85,51.12,10596.75,4.71,23441.66
11/19/19,DOC,6.71,33405.15,6.78,33742.68,148.68,30821.61,7.04,35023.86
11/20/19,SPM,1.28,6249.72,2.93,14303.15,50.20,10223.58,4.65,22727.95
11/20/19,DOC,6.73,32889.61,6.71,32794.46,150.19,30588.52,7.00,34238.77
11/21/19,SPM,1.31,5991.85,6.07,27818.08,51.31,9795.31,4.43,20303.63
11/21/19,DOC,6.74,30891.89,6.68,30622.68,149.45,28529.18,6.88,31526.10
11/22/19,SPM,1.34,10375.53,8.72,67637.01,60.21,19467.71,6.69,51917.50
11/22/19,DOC,6.76,52431.91,8.49,65890.67,145.73,47115.88,8.16,63311.06
11/23/19,SPM,1.37,13481.48,9.50,93729.04,62.56,25718.71,8.19,80788.75
11/23/19,DOC,6.77,66808.37,8.80,86822.69,144.20,59279.24,9.01,88858.21
11/24/19,SPM,1.40,9935.52,7.97,56752.79,56.13,16648.09,6.24,44386.38
11/24/19,DOC,6.79,48304.74,8.18,58253.14,149.89,44457.49,7.90,56247.48
11/25/19,SPM,1.43,8012.47,5.16,28995.95,53.48,12529.66,5.17,29080.97
11/25/19,DOC,6.80,38234.97,7.31,41101.36,150.26,35203.14,7.30,41046.49
11/26/19,SPM,1.45,7333.93,3.32,16742.41,52.20,10968.47,4.76,24003.70
11/26/19,DOC,6.81,34364.30,6.84,34486.56,149.95,31507.45,7.07,35638.13
11/27/19,SPM,1.48,7467.68,3.29,16585.60,51.28,10754.77,4.75,23925.36
11/27/19,DOC,6.83,34372.19,6.83,34383.02,149.85,31429.49,7.06,35552.72
11/28/19,SPM,1.51,7282.44,3.46,16634.50,50.88,10204.69,4.60,22127.80
11/28/19,DOC,6.84,32939.46,6.70,32251.78,149.04,29893.66,6.97,33574.04
11/29/19,SPM,1.54,6645.51,4.42,19039.60,50.46,9059.74,4.24,18263.83
11/29/19,DOC,6.86,29549.27,6.50,28017.36,148.12,26595.21,6.77,29181.74
11/30/19,SPM,1.57,5679.19,4.88,17631.47,49.85,7505.97,3.74,13531.13
11/30/19,DOC,6.87,24833.55,6.14,22206.83,147.60,22226.52,6.49,23463.35
12/1/19,SPM,1.60,4959.04,2.28,7076.76,49.36,6371.33,3.38,10462.76
12/1/19,DOC,6.89,21332.06,5.04,15622.69,146.66,18931.77,6.28,19470.43
12/2/19,SPM,1.63,4419.63,1.63,4419.63,49.10,5547.34,3.10,8412.06
12/2/19,DOC,6.90,18708.88,6.90,18708.88,145.89,16482.33,6.13,16619.34
12/3/19,SPM,1.61,3889.52,1.15,2766.03,46.45,4664.33,2.89,6959.85
12/3/19,DOC,6.87,16566.08,5.52,13296.54,145.42,14601.77,6.01,14478.68
12/4/19,SPM,1.60,3516.28,2.02,4436.13,44.09,4042.74,2.74,6027.40
12/4/19,DOC,6.85,15069.78,5.50,12103.64,145.43,13334.05,5.92,13035.08
12/5/19,SPM,1.58,3213.30,2.10,4265.98,44.05,3727.64,2.62,5319.35
12/5/19,DOC,6.82,13858.32,5.47,11104.31,144.57,12235.23,5.86,11894.12
12/6/19,SPM,1.57,2957.49,2.01,3801.57,43.87,3452.27,2.52,4754.47
12/6/19,DOC,6.80,12836.84,5.78,10919.23,145.03,11412.22,5.80,10950.81
12/7/19,SPM,1.55,2915.83,2.01,3778.06,45.84,3593.27,2.51,4726.00
12/7/19,DOC,6.77,12738.27,5.80,10909.36,143.12,11218.12,5.80,10902.39
12/8/19,SPM,1.53,2572.57,1.88,3149.75,46.03,3216.44,2.37,3969.77
12/8/19,DOC,6.75,11312.79,6.33,10623.79,143.14,10001.89,5.71,9581.61
12/9/19,SPM,1.52,2650.33,1.92,3357.09,46.72,3398.79,2.42,4218.38
12/9/19,DOC,6.72,11732.68,6.14,10723.03,143.39,10431.32,5.74,10023.64
12/10/19,SPM,1.50,2348.35,1.80,2818.79,46.17,3007.45,2.29,3574.78
12/10/19,DOC,6.69,10466.40,6.69,10453.19,142.98,9314.16,5.67,8861.45
12/11/19,SPM,1.49,3943.64,1.52,4040.38,51.27,5669.59,3.06,8124.85
12/11/19,DOC,6.67,17697.48,6.57,17432.76,140.36,15520.98,6.11,16205.05
12/12/19,SPM,1.47,4192.02,1.85,5265.75,50.46,5995.28,3.20,9131.65
12/12/19,DOC,6.64,18943.53,6.01,17131.72,142.54,16937.03,6.19,17640.04
12/13/19,SPM,1.45,3763.29,1.41,3638.78,49.84,5374.63,3.01,7803.16
12/13/19,DOC,6.62,17126.68,6.20,16053.27,143.11,15432.90,6.08,15735.97
12/14/19,SPM,1.44,4814.37,3.41,11419.41,50.06,6982.74,3.55,11901.75
12/14/19,DOC,6.59,22067.86,6.63,22186.18,143.84,20065.70,6.39,21377.79
12/15/19,SPM,1.42,6352.65,5.33,23799.08,51.97,9672.97,4.35,19436.21
12/15/19,DOC,6.57,29331.68,6.61,29522.38,144.14,26831.34,6.84,30536.65
12/16/19,SPM,1.41,5386.41,2.57,9832.32,48.18,7690.81,3.90,14934.46
12/16/19,DOC,6.54,25054.85,6.20,23752.31,146.93,23453.93,6.58,25206.36
12/17/19,SPM,1.39,4757.32,3.78,12941.53,46.53,6635.28,3.61,12348.26
12/17/19,DOC,6.51,22295.36,6.48,22192.13,147.95,21098.13,6.42,21956.56
12/18/19,SPM,1.37,4116.93,2.09,6252.47,45.67,5702.22,3.30,9902.63
12/18/19,DOC,6.49,19441.75,5.24,15714.47,149.18,18624.35,6.24,18708.67
12/19/19,SPM,1.36,3482.18,1.36,3499.60,45.07,4814.95,3.00,7686.90
12/19/19,DOC,6.46,16572.05,6.07,15567.79,149.24,15944.51,6.07,15565.08
12/20/19,SPM,1.34,3155.50,1.12,2635.59,45.33,4441.52,2.85,6693.01
12/20/19,DOC,6.44,15135.90,5.79,13615.78,148.72,14570.12,5.98,14071.73
12/21/19,SPM,1.33,5013.10,2.84,10735.03,49.53,7802.05,3.86,14602.52
12/21/19,DOC,6.41,24239.14,6.19,23383.61,145.17,22867.80,6.56,24798.11
12/22/19,SPM,1.31,6245.90,3.93,18724.80,48.55,9644.53,4.56,21761.74
12/22/19,DOC,6.39,30446.20,6.70,31944.67,146.41,29086.12,6.96,33166.45
12/23/19,SPM,1.29,6643.77,3.57,18329.34,48.55,10385.96,4.82,24771.59
12/23/19,DOC,6.36,32654.09,6.91,35498.93,147.01,31448.65,7.10,36471.93
12/24/19,SPM,1.28,7264.68,5.39,30635.65,49.13,11635.90,5.22,29648.71
12/24/19,DOC,6.33,36006.71,7.36,41830.10,147.11,34842.80,7.32,41637.21
12/25/19,SPM,1.26,5582.82,5.06,22396.59,46.41,8553.73,4.32,19109.32
12/25/19,DOC,6.31,27907.79,6.58,29104.86,148.19,27314.15,6.82,30160.96
12/26/19,SPM,1.25,4469.88,4.71,16905.58,45.39,6785.07,3.73,13363.39
12/26/19,DOC,6.28,22539.00,6.19,22204.83,147.58,22059.05,6.48,23251.89
12/27/19,SPM,1.23,3735.30,2.16,6551.03,44.55,5636.84,3.33,10124.02
12/27/19,DOC,6.26,19001.86,5.05,15350.23,146.82,18577.77,6.26,19011.15
12/28/19,SPM,1.21,3207.86,1.50,3967.86,44.12,4857.91,3.05,8068.18
12/28/19,DOC,6.23,16465.87,6.50,17185.89,147.14,16200.08,6.10,16122.80
12/29/19,SPM,1.20,2838.41,1.13,2675.27,43.89,4332.40,2.86,6774.35
12/29/19,DOC,6.21,14703.14,5.70,13516.20,146.90,14501.59,5.99,14196.28
12/30/19,SPM,1.18,2574.45,2.03,4426.41,43.83,3977.74,2.72,5931.44
12/30/19,DOC,6.18,13460.33,5.48,11945.27,146.41,13286.71,5.91,12882.89
12/31/19,SPM,1.17,2078.00,1.95,3468.05,43.82,3253.85,2.44,4351.80
12/31/19,DOC,6.15,10967.92,6.05,10773.99,145.12,10776.39,5.76,10257.57
1/1/20,SPM,1.15,1373.33,1.15,1370.79,43.99,2189.01,2.02,2416.97
1/1/20,DOC,6.13,7318.76,5.70,6809.97,145.27,7228.19,5.52,6591.14
