Date,site_id,par,full_name,unit,value_min,value_max,value_mean
12/5/19,Malselv,rr,Dognnedbor v2.0,mm,4.4,12.8,8.4
12/6/19,Malselv,rr,Dognnedbor v2.0,mm,0,3.5,2.1
12/7/19,Malselv,rr,Dognnedbor v2.0,mm,0,1.4,0.3
12/8/19,Malselv,rr,Dognnedbor v2.0,mm,0,6.3,2.9
12/9/19,Malselv,rr,Dognnedbor v2.0,mm,0,14.9,2.6
12/10/19,Malselv,rr,Dognnedbor v2.0,mm,0.4,4.4,1.9
12/11/19,Malselv,rr,Dognnedbor v2.0,mm,0.7,5.8,2.7
12/12/19,Malselv,rr,Dognnedbor v2.0,mm,0.9,5,3.2
12/13/19,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
12/14/19,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
12/15/19,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.1
12/16/19,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,0.6
12/17/19,Malselv,rr,Dognnedbor v2.0,mm,0.6,2.2,1.2
12/18/19,Malselv,rr,Dognnedbor v2.0,mm,2.7,21.6,9.7
12/19/19,Malselv,rr,Dognnedbor v2.0,mm,0,7.6,3
12/20/19,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.3
12/21/19,Malselv,rr,Dognnedbor v2.0,mm,0,1.4,0.7
12/22/19,Malselv,rr,Dognnedbor v2.0,mm,0,6.1,1.6
12/23/19,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.4
12/24/19,Malselv,rr,Dognnedbor v2.0,mm,0.9,2.5,1.6
12/25/19,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.3
12/26/19,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.2
12/27/19,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
12/28/19,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,0.5
12/29/19,Malselv,rr,Dognnedbor v2.0,mm,1.4,9,4.4
12/30/19,Malselv,rr,Dognnedbor v2.0,mm,4.8,17.2,10
12/31/19,Malselv,rr,Dognnedbor v2.0,mm,2.2,8.2,4.5
1/1/20,Malselv,rr,Dognnedbor v2.0,mm,2.2,10.4,7.4
1/2/20,Malselv,rr,Dognnedbor v2.0,mm,3.5,15,11.3
1/3/20,Malselv,rr,Dognnedbor v2.0,mm,3.1,17.8,11.8
1/4/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.7,3.3
1/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.1,4.7
1/6/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,3.6,1.4
1/7/20,Malselv,rr,Dognnedbor v2.0,mm,0.6,8.3,3.7
1/8/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,5,2
1/9/20,Malselv,rr,Dognnedbor v2.0,mm,0,26.6,11.8
1/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,29.4,19.4
1/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,19.1,7.7
1/12/20,Malselv,rr,Dognnedbor v2.0,mm,0.4,4.6,1.7
1/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,0.6
1/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.2,1.7
1/15/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,3.8,1.6
1/16/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.9,2.1
1/17/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,2.7,1.1
1/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.3,0.4
1/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.1
1/20/20,Malselv,rr,Dognnedbor v2.0,mm,1.5,5.5,4
1/21/20,Malselv,rr,Dognnedbor v2.0,mm,3.7,19.3,12.7
1/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,14.2,9.5
1/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,8,4.6
1/24/20,Malselv,rr,Dognnedbor v2.0,mm,4.1,14.1,10.2
1/25/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,1.2
1/26/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,2.6,1.5
1/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
1/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,0.3
1/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.1,1
1/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.1
1/31/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.8,0.2
2/1/20,Malselv,rr,Dognnedbor v2.0,mm,0,2,0.2
2/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,10.8,5.2
2/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.2,5.4
2/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.9,4
2/5/20,Malselv,rr,Dognnedbor v2.0,mm,2.9,9.2,5.9
2/6/20,Malselv,rr,Dognnedbor v2.0,mm,6.1,15.5,9.9
2/7/20,Malselv,rr,Dognnedbor v2.0,mm,1.7,8,4.5
2/8/20,Malselv,rr,Dognnedbor v2.0,mm,0.4,6.9,4.4
2/9/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
2/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,6,3.9
2/11/20,Malselv,rr,Dognnedbor v2.0,mm,3.9,6.3,5.4
2/12/20,Malselv,rr,Dognnedbor v2.0,mm,1,5.1,2.4
2/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.2,1
2/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,8.9,0.8
2/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.7,3.3
2/16/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.8,0.4
2/17/20,Malselv,rr,Dognnedbor v2.0,mm,2.5,5.8,3.6
2/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.8,2.2
2/19/20,Malselv,rr,Dognnedbor v2.0,mm,0.3,5.5,2.5
2/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.1
2/21/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,5.3,2.5
2/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
2/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,19.7,7.8
2/24/20,Malselv,rr,Dognnedbor v2.0,mm,0,18.9,13
2/25/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.7,4.6
2/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.9,1.2
2/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,16.2,7.4
2/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
2/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.4,1.4
3/1/20,Malselv,rr,Dognnedbor v2.0,mm,3.1,8.1,5.2
3/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.2,0.8
3/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.5,2.6
3/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0
3/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
3/6/20,Malselv,rr,Dognnedbor v2.0,mm,0.4,2.6,1.4
3/7/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.5,3.1
3/8/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.7,1.7
3/9/20,Malselv,rr,Dognnedbor v2.0,mm,2.1,5.7,3.3
3/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.5,4.9
3/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.3,1
3/12/20,Malselv,rr,Dognnedbor v2.0,mm,1.1,2.8,1.8
3/13/20,Malselv,rr,Dognnedbor v2.0,mm,1.6,4.9,3
3/14/20,Malselv,rr,Dognnedbor v2.0,mm,1,10.1,5.8
3/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,8.2,4.9
3/16/20,Malselv,rr,Dognnedbor v2.0,mm,1.7,7.2,4.1
3/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,10.6,6.8
3/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.7,1.8
3/19/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.1,2
3/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.2,3.5
3/21/20,Malselv,rr,Dognnedbor v2.0,mm,0.3,3.6,1.9
3/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,1.4
3/23/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,4.3,1.8
3/24/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
3/25/20,Malselv,rr,Dognnedbor v2.0,mm,2.2,13.3,7.5
3/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.9,3.3
3/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.5,3.2
3/28/20,Malselv,rr,Dognnedbor v2.0,mm,2.6,13,7.8
3/29/20,Malselv,rr,Dognnedbor v2.0,mm,3.2,20.5,10.6
3/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,16.9,7.5
3/31/20,Malselv,rr,Dognnedbor v2.0,mm,0,11.8,7.8
4/1/20,Malselv,rr,Dognnedbor v2.0,mm,0.9,8.8,4.5
4/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.1
4/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.2
4/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,3,0.5
4/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,13.3,2.1
4/6/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0
4/7/20,Malselv,rr,Dognnedbor v2.0,mm,2.7,6.9,4
4/8/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,8,2.3
4/9/20,Malselv,rr,Dognnedbor v2.0,mm,0,12.9,8.5
4/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,10.2,4.6
4/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.5,5
4/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,1.3
4/13/20,Malselv,rr,Dognnedbor v2.0,mm,1.2,7.6,3.3
4/14/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,2.6,1.2
4/15/20,Malselv,rr,Dognnedbor v2.0,mm,3,5.3,4.3
4/16/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.8,1.8
4/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.5
4/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.5,2.2
4/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.9,1.9
4/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.2,3.4
4/21/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.7,3.7
4/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.5,0.5
4/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.1,2.1
4/24/20,Malselv,rr,Dognnedbor v2.0,mm,1.7,4.4,2.8
4/25/20,Malselv,rr,Dognnedbor v2.0,mm,0.4,4.1,2.4
4/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.5,4.7
4/27/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,2.1,1.1
4/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.1
4/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
4/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/1/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.1
5/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0.2
5/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.1
5/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.7,1
5/5/20,Malselv,rr,Dognnedbor v2.0,mm,1.6,3.4,2.6
5/6/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,5.1,3.3
5/7/20,Malselv,rr,Dognnedbor v2.0,mm,0,18.2,10.1
5/8/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.5,2.2
5/9/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.4,1.3
5/10/20,Malselv,rr,Dognnedbor v2.0,mm,0.6,2.8,1.4
5/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.5,2.7
5/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,12.4,4.4
5/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,7,3.7
5/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,11.4,5.3
5/16/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.6,2
5/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,0.3
5/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.5,3
5/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.9,1.5
5/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0.1
5/21/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.6,0.2
5/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
5/24/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/25/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0
5/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
5/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.8,2.3
5/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,19.8,11.2
5/30/20,Malselv,rr,Dognnedbor v2.0,mm,3.5,7.6,5.9
5/31/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/1/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/3/20,Malselv,rr,Dognnedbor v2.0,mm,0.3,4.5,1.7
6/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.1,0.7
6/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.2
6/6/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.4,0.7
6/7/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.2,1.4
6/8/20,Malselv,rr,Dognnedbor v2.0,mm,2.1,9.2,5.8
6/9/20,Malselv,rr,Dognnedbor v2.0,mm,1.4,7.8,4
6/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0.1
6/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0.2
6/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.2,1.9
6/16/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0
6/21/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/24/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.2
6/25/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,0.7,0.4
6/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.3
6/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.3,0.6
6/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0.1
6/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
6/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.1,1.5
7/1/20,Malselv,rr,Dognnedbor v2.0,mm,1.5,5.3,3.2
7/2/20,Malselv,rr,Dognnedbor v2.0,mm,13.4,19,15.9
7/3/20,Malselv,rr,Dognnedbor v2.0,mm,3.2,13.4,6.8
7/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.3,1.8
7/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.9,1.6
7/6/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0
7/7/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.6,1.5
7/8/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,0.6
7/9/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,1.2
7/10/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.6,1.9
7/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0.1
7/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.5,1
7/13/20,Malselv,rr,Dognnedbor v2.0,mm,4,9.9,6.8
7/14/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.6,1.4
7/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.2
7/16/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.2,0.7
7/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.5
7/18/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,8.9,4.5
7/19/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,2.3,0.9
7/20/20,Malselv,rr,Dognnedbor v2.0,mm,0.4,7.2,3.1
7/21/20,Malselv,rr,Dognnedbor v2.0,mm,4.7,10.9,7.9
7/22/20,Malselv,rr,Dognnedbor v2.0,mm,6.2,21.1,11.1
7/23/20,Malselv,rr,Dognnedbor v2.0,mm,7.4,21.3,12
7/24/20,Malselv,rr,Dognnedbor v2.0,mm,3.1,16.9,7.5
7/25/20,Malselv,rr,Dognnedbor v2.0,mm,1.5,13.9,6.1
7/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.9,1.9
7/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.2,0.6
7/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
7/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
7/30/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,0.5,0.1
7/31/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0.2
8/1/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0.2
8/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
8/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
8/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.8,0.1
8/5/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.3,3.9
8/6/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.2,1.6
8/7/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,1.1
8/8/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
8/9/20,Malselv,rr,Dognnedbor v2.0,mm,6.5,23.4,11.3
8/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,7,2.1
8/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.4,0.2
8/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
8/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
8/14/20,Malselv,rr,Dognnedbor v2.0,mm,1.3,8.6,4.3
8/15/20,Malselv,rr,Dognnedbor v2.0,mm,1.1,5.3,2.4
8/16/20,Malselv,rr,Dognnedbor v2.0,mm,4.6,20.2,13.3
8/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,22.1,9.2
8/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,16.8,5
8/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.3,0.6
8/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,3,0.9
8/21/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0
8/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.2
8/23/20,Malselv,rr,Dognnedbor v2.0,mm,5.9,39.7,20.9
8/24/20,Malselv,rr,Dognnedbor v2.0,mm,15.7,45.7,29.2
8/25/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,10.4,2.4
8/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.3,0.6
8/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.9,1.2
8/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,4.1,1.9
8/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.8,0.9
8/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.8,0.1
8/31/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.3,0.3
9/1/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,10.8,5.9
9/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.9,2
9/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.9,0.2
9/5/20,Malselv,rr,Dognnedbor v2.0,mm,7,15.7,12.1
9/6/20,Malselv,rr,Dognnedbor v2.0,mm,0,15,6.3
9/7/20,Malselv,rr,Dognnedbor v2.0,mm,0.3,6,3.2
9/8/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.8,0.7
9/9/20,Malselv,rr,Dognnedbor v2.0,mm,0.2,3.6,1.8
9/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.4,0.9
9/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,10.8,5.6
9/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.5,0.9
9/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.1,0.5
9/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.7,3.3
9/15/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.7,1.9
9/16/20,Malselv,rr,Dognnedbor v2.0,mm,0.3,3.6,2
9/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.7,1
9/18/20,Malselv,rr,Dognnedbor v2.0,mm,4.2,15,9.3
9/19/20,Malselv,rr,Dognnedbor v2.0,mm,6,48.8,22.3
9/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,8.2,2.5
9/21/20,Malselv,rr,Dognnedbor v2.0,mm,1.9,17.4,9.3
9/22/20,Malselv,rr,Dognnedbor v2.0,mm,6.9,67.2,30
9/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.4,3
9/24/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.3,1.1
9/25/20,Malselv,rr,Dognnedbor v2.0,mm,3.3,10.6,6.4
9/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.6,2.5
9/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0.1
9/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
9/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/1/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
10/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/3/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/6/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.8,0.3
10/7/20,Malselv,rr,Dognnedbor v2.0,mm,0,6.8,0.2
10/8/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.1,2
10/9/20,Malselv,rr,Dognnedbor v2.0,mm,0,5.7,1
10/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.7,1.6
10/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.1,3.2
10/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.4,0.1
10/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,1,0.5
10/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0.3
10/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,10.1,4.4
10/16/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,7.9,3.4
10/17/20,Malselv,rr,Dognnedbor v2.0,mm,3.6,22.6,11
10/18/20,Malselv,rr,Dognnedbor v2.0,mm,0.6,22.7,5.1
10/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/21/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/22/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.1,0.4
10/23/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,5.3,2.1
10/24/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.2,2.3
10/25/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.9,0.6
10/26/20,Malselv,rr,Dognnedbor v2.0,mm,0.9,5.9,3.6
10/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.2,0
10/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.1,0
10/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
10/30/20,Malselv,rr,Dognnedbor v2.0,mm,0,7.6,2.7
10/31/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
11/1/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.7,0
11/2/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.6,0.5
11/3/20,Malselv,rr,Dognnedbor v2.0,mm,0.5,15.8,9.4
11/4/20,Malselv,rr,Dognnedbor v2.0,mm,0,4,1.6
11/5/20,Malselv,rr,Dognnedbor v2.0,mm,0,9.7,5.3
11/6/20,Malselv,rr,Dognnedbor v2.0,mm,3.6,34.3,17.2
11/7/20,Malselv,rr,Dognnedbor v2.0,mm,6.6,28.2,15.8
11/8/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,29,12.7
11/9/20,Malselv,rr,Dognnedbor v2.0,mm,2.5,21.2,11.1
11/10/20,Malselv,rr,Dognnedbor v2.0,mm,0,10.4,3.5
11/11/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.5,0
11/12/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
11/13/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
11/14/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
11/15/20,Malselv,rr,Dognnedbor v2.0,mm,0,0,0
11/16/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,3.8,1.5
11/17/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.6,0.1
11/18/20,Malselv,rr,Dognnedbor v2.0,mm,0,4,0.8
11/19/20,Malselv,rr,Dognnedbor v2.0,mm,0,12.9,7.5
11/20/20,Malselv,rr,Dognnedbor v2.0,mm,0,14.3,6.3
11/21/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,10,3.6
11/22/20,Malselv,rr,Dognnedbor v2.0,mm,0.1,4.6,1.7
11/23/20,Malselv,rr,Dognnedbor v2.0,mm,0,2.7,0.5
11/24/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.3,0.9
11/25/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.7,0.1
11/26/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.5,0.6
11/27/20,Malselv,rr,Dognnedbor v2.0,mm,0,0.3,0
11/28/20,Malselv,rr,Dognnedbor v2.0,mm,0,1.2,0
11/29/20,Malselv,rr,Dognnedbor v2.0,mm,0,3.3,0.1
