datetime,value,station_id,par,parameter_name,unit
2016-10-06T11:00:00Z,222.3496543,Malselvfossen,discharge,Vannforing,m3/s
2016-10-07T11:00:00Z,229.922337,Malselvfossen,discharge,Vannforing,m3/s
2016-10-08T11:00:00Z,201.7005427,Malselvfossen,discharge,Vannforing,m3/s
2016-10-09T11:00:00Z,180.6768499,Malselvfossen,discharge,Vannforing,m3/s
2016-10-10T11:00:00Z,164.181088,Malselvfossen,discharge,Vannforing,m3/s
2016-10-11T11:00:00Z,152.3811466,Malselvfossen,discharge,Vannforing,m3/s
2016-10-12T11:00:00Z,148.1436131,Malselvfossen,discharge,Vannforing,m3/s
2016-10-13T11:00:00Z,151.273523,Malselvfossen,discharge,Vannforing,m3/s
2016-10-14T11:00:00Z,145.0361094,Malselvfossen,discharge,Vannforing,m3/s
2016-10-15T11:00:00Z,133.9690451,Malselvfossen,discharge,Vannforing,m3/s
2016-10-16T11:00:00Z,123.9595536,Malselvfossen,discharge,Vannforing,m3/s
2016-10-17T11:00:00Z,113.2331028,Malselvfossen,discharge,Vannforing,m3/s
2016-10-18T11:00:00Z,101.1776508,Malselvfossen,discharge,Vannforing,m3/s
2016-10-19T11:00:00Z,103.8358004,Malselvfossen,discharge,Vannforing,m3/s
2016-10-20T11:00:00Z,100.8688175,Malselvfossen,discharge,Vannforing,m3/s
2016-10-21T11:00:00Z,93.98530241,Malselvfossen,discharge,Vannforing,m3/s
2016-10-22T11:00:00Z,85.63344158,Malselvfossen,discharge,Vannforing,m3/s
2016-10-23T11:00:00Z,77.13949759,Malselvfossen,discharge,Vannforing,m3/s
2016-10-24T11:00:00Z,68.42116149,Malselvfossen,discharge,Vannforing,m3/s
2016-10-25T11:00:00Z,68.18024508,Malselvfossen,discharge,Vannforing,m3/s
2016-10-26T11:00:00Z,71.57340394,Malselvfossen,discharge,Vannforing,m3/s
2016-10-27T11:00:00Z,65.35698118,Malselvfossen,discharge,Vannforing,m3/s
2016-10-28T11:00:00Z,65.07649103,Malselvfossen,discharge,Vannforing,m3/s
2016-10-29T11:00:00Z,61.85048665,Malselvfossen,discharge,Vannforing,m3/s
2016-10-30T11:00:00Z,60.64579431,Malselvfossen,discharge,Vannforing,m3/s
2016-10-31T11:00:00Z,60.29078862,Malselvfossen,discharge,Vannforing,m3/s
2016-11-01T11:00:00Z,48.33429847,Malselvfossen,discharge,Vannforing,m3/s
2016-11-02T11:00:00Z,42.83630547,Malselvfossen,discharge,Vannforing,m3/s
2016-11-03T11:00:00Z,39.84028096,Malselvfossen,discharge,Vannforing,m3/s
2016-11-04T11:00:00Z,35.7979326,Malselvfossen,discharge,Vannforing,m3/s
2016-11-05T11:00:00Z,33.84251554,Malselvfossen,discharge,Vannforing,m3/s
2016-11-06T11:00:00Z,32.00144508,Malselvfossen,discharge,Vannforing,m3/s
2016-11-07T11:00:00Z,30.89222232,Malselvfossen,discharge,Vannforing,m3/s
2016-11-08T11:00:00Z,29.84589847,Malselvfossen,discharge,Vannforing,m3/s
2016-11-09T11:00:00Z,28.90822319,Malselvfossen,discharge,Vannforing,m3/s
2016-11-10T11:00:00Z,27.74181794,Malselvfossen,discharge,Vannforing,m3/s
2016-11-11T11:00:00Z,26.95850416,Malselvfossen,discharge,Vannforing,m3/s
2016-11-12T11:00:00Z,26.3696035,Malselvfossen,discharge,Vannforing,m3/s
2016-11-13T11:00:00Z,26.3696035,Malselvfossen,discharge,Vannforing,m3/s
2016-11-14T11:00:00Z,26.3696035,Malselvfossen,discharge,Vannforing,m3/s
2016-11-15T11:00:00Z,24.99737068,Malselvfossen,discharge,Vannforing,m3/s
2016-11-16T11:00:00Z,26.76410941,Malselvfossen,discharge,Vannforing,m3/s
2016-11-17T11:00:00Z,28.72526127,Malselvfossen,discharge,Vannforing,m3/s
2016-11-18T11:00:00Z,27.94194748,Malselvfossen,discharge,Vannforing,m3/s
2016-11-19T11:00:00Z,27.54742319,Malselvfossen,discharge,Vannforing,m3/s
2016-11-20T11:00:00Z,25.39187659,Malselvfossen,discharge,Vannforing,m3/s
2016-11-21T11:00:00Z,26.3696035,Malselvfossen,discharge,Vannforing,m3/s
2016-11-22T11:00:00Z,22.54675799,Malselvfossen,discharge,Vannforing,m3/s
2016-11-23T11:00:00Z,29.48747396,Malselvfossen,discharge,Vannforing,m3/s
2016-11-24T11:00:00Z,30.5587221,Malselvfossen,discharge,Vannforing,m3/s
2016-11-25T11:00:00Z,24.7221558,Malselvfossen,discharge,Vannforing,m3/s
2016-11-26T11:00:00Z,24.98773917,Malselvfossen,discharge,Vannforing,m3/s
2016-11-27T11:00:00Z,25.99042713,Malselvfossen,discharge,Vannforing,m3/s
2016-11-28T11:00:00Z,23.83368578,Malselvfossen,discharge,Vannforing,m3/s
2016-11-29T11:00:00Z,24.96860481,Malselvfossen,discharge,Vannforing,m3/s
2016-11-30T11:00:00Z,30.55644289,Malselvfossen,discharge,Vannforing,m3/s
2016-12-01T11:00:00Z,28.43207002,Malselvfossen,discharge,Vannforing,m3/s
2016-12-02T11:00:00Z,25.54360963,Malselvfossen,discharge,Vannforing,m3/s
2016-12-03T11:00:00Z,23.43191947,Malselvfossen,discharge,Vannforing,m3/s
2016-12-04T11:00:00Z,19.26379168,Malselvfossen,discharge,Vannforing,m3/s
2016-12-05T11:00:00Z,25.124786,Malselvfossen,discharge,Vannforing,m3/s
2016-12-06T11:00:00Z,26.79405164,Malselvfossen,discharge,Vannforing,m3/s
2016-12-07T11:00:00Z,24.39848928,Malselvfossen,discharge,Vannforing,m3/s
2016-12-08T11:00:00Z,22.314407,Malselvfossen,discharge,Vannforing,m3/s
2016-12-09T11:00:00Z,17.35260972,Malselvfossen,discharge,Vannforing,m3/s
2016-12-10T11:00:00Z,19.5335291,Malselvfossen,discharge,Vannforing,m3/s
2016-12-11T11:00:00Z,22.21347834,Malselvfossen,discharge,Vannforing,m3/s
2016-12-12T11:00:00Z,22.02570066,Malselvfossen,discharge,Vannforing,m3/s
2016-12-13T11:00:00Z,26.94383632,Malselvfossen,discharge,Vannforing,m3/s
2016-12-14T11:00:00Z,28.9156674,Malselvfossen,discharge,Vannforing,m3/s
2016-12-15T11:00:00Z,32.37288315,Malselvfossen,discharge,Vannforing,m3/s
2016-12-16T11:00:00Z,34.62854967,Malselvfossen,discharge,Vannforing,m3/s
2016-12-17T11:00:00Z,35.96755011,Malselvfossen,discharge,Vannforing,m3/s
2016-12-18T11:00:00Z,48.33387571,Malselvfossen,discharge,Vannforing,m3/s
2016-12-19T11:00:00Z,49.95202451,Malselvfossen,discharge,Vannforing,m3/s
2016-12-20T11:00:00Z,91.69664245,Malselvfossen,discharge,Vannforing,m3/s
2016-12-21T11:00:00Z,97.45676324,Malselvfossen,discharge,Vannforing,m3/s
2016-12-22T11:00:00Z,71.85595274,Malselvfossen,discharge,Vannforing,m3/s
2016-12-23T11:00:00Z,55.19825646,Malselvfossen,discharge,Vannforing,m3/s
2016-12-24T11:00:00Z,46.23907746,Malselvfossen,discharge,Vannforing,m3/s
2016-12-25T11:00:00Z,40.9153523,Malselvfossen,discharge,Vannforing,m3/s
2016-12-26T11:00:00Z,31.89373392,Malselvfossen,discharge,Vannforing,m3/s
2016-12-27T11:00:00Z,34.0704919,Malselvfossen,discharge,Vannforing,m3/s
2016-12-28T11:00:00Z,36.19635361,Malselvfossen,discharge,Vannforing,m3/s
2016-12-29T11:00:00Z,41.06752648,Malselvfossen,discharge,Vannforing,m3/s
2016-12-30T11:00:00Z,45.38134004,Malselvfossen,discharge,Vannforing,m3/s
2016-12-31T11:00:00Z,NA,Malselvfossen,discharge,Vannforing,m3/s
2017-01-01T11:00:00Z,38.65117549,Malselvfossen,discharge,Vannforing,m3/s
2017-01-02T11:00:00Z,33.8139151,Malselvfossen,discharge,Vannforing,m3/s
2017-01-03T11:00:00Z,28.81738556,Malselvfossen,discharge,Vannforing,m3/s
2017-01-04T11:00:00Z,29.47997462,Malselvfossen,discharge,Vannforing,m3/s
2017-01-05T11:00:00Z,32.36736893,Malselvfossen,discharge,Vannforing,m3/s
2017-01-06T11:00:00Z,35.25476324,Malselvfossen,discharge,Vannforing,m3/s
2017-01-07T11:00:00Z,33.8139151,Malselvfossen,discharge,Vannforing,m3/s
2017-01-08T11:00:00Z,34.53432998,Malselvfossen,discharge,Vannforing,m3/s
2017-01-09T11:00:00Z,33.8139151,Malselvfossen,discharge,Vannforing,m3/s
2017-01-10T11:00:00Z,34.78776368,Malselvfossen,discharge,Vannforing,m3/s
2017-01-11T11:00:00Z,34.08881751,Malselvfossen,discharge,Vannforing,m3/s
2017-01-12T11:00:00Z,32.70050153,Malselvfossen,discharge,Vannforing,m3/s
2017-01-13T11:00:00Z,32.05761663,Malselvfossen,discharge,Vannforing,m3/s
2017-01-14T11:00:00Z,28.15132254,Malselvfossen,discharge,Vannforing,m3/s
2017-01-15T11:00:00Z,23.40530416,Malselvfossen,discharge,Vannforing,m3/s
2017-01-16T11:00:00Z,18.64643764,Malselvfossen,discharge,Vannforing,m3/s
2017-01-17T11:00:00Z,24.42561926,Malselvfossen,discharge,Vannforing,m3/s
2017-01-18T11:00:00Z,24.47706696,Malselvfossen,discharge,Vannforing,m3/s
2017-01-19T11:00:00Z,24.52853304,Malselvfossen,discharge,Vannforing,m3/s
2017-01-20T11:00:00Z,24.57998074,Malselvfossen,discharge,Vannforing,m3/s
2017-01-21T11:00:00Z,24.63716324,Malselvfossen,discharge,Vannforing,m3/s
2017-01-22T11:00:00Z,24.68862932,Malselvfossen,discharge,Vannforing,m3/s
2017-01-23T11:00:00Z,24.74007702,Malselvfossen,discharge,Vannforing,m3/s
2017-01-24T11:00:00Z,24.79154311,Malselvfossen,discharge,Vannforing,m3/s
2017-01-25T11:00:00Z,24.84299081,Malselvfossen,discharge,Vannforing,m3/s
2017-01-26T11:00:00Z,30.24613917,Malselvfossen,discharge,Vannforing,m3/s
2017-01-27T11:00:00Z,33.1449663,Malselvfossen,discharge,Vannforing,m3/s
2017-01-28T11:00:00Z,35.07751772,Malselvfossen,discharge,Vannforing,m3/s
2017-01-29T11:00:00Z,31.21241488,Malselvfossen,discharge,Vannforing,m3/s
2017-01-30T11:00:00Z,25.10600088,Malselvfossen,discharge,Vannforing,m3/s
2017-01-31T11:00:00Z,25.15746696,Malselvfossen,discharge,Vannforing,m3/s
2017-02-01T11:00:00Z,25.21464945,Malselvfossen,discharge,Vannforing,m3/s
2017-02-02T11:00:00Z,25.26609716,Malselvfossen,discharge,Vannforing,m3/s
2017-02-03T11:00:00Z,25.31756324,Malselvfossen,discharge,Vannforing,m3/s
2017-02-04T11:00:00Z,25.36901094,Malselvfossen,discharge,Vannforing,m3/s
2017-02-05T11:00:00Z,25.42047702,Malselvfossen,discharge,Vannforing,m3/s
2017-02-06T11:00:00Z,25.47194311,Malselvfossen,discharge,Vannforing,m3/s
2017-02-07T11:00:00Z,25.52910722,Malselvfossen,discharge,Vannforing,m3/s
2017-02-08T11:00:00Z,25.5805733,Malselvfossen,discharge,Vannforing,m3/s
2017-02-09T11:00:00Z,25.63202101,Malselvfossen,discharge,Vannforing,m3/s
2017-02-10T11:00:00Z,25.68348709,Malselvfossen,discharge,Vannforing,m3/s
2017-02-11T11:00:00Z,25.73493479,Malselvfossen,discharge,Vannforing,m3/s
2017-02-12T11:00:00Z,25.78640088,Malselvfossen,discharge,Vannforing,m3/s
2017-02-13T11:00:00Z,30.24613917,Malselvfossen,discharge,Vannforing,m3/s
2017-02-14T11:00:00Z,35.07751772,Malselvfossen,discharge,Vannforing,m3/s
2017-02-15T11:00:00Z,36.04379344,Malselvfossen,discharge,Vannforing,m3/s
2017-02-16T11:00:00Z,37.01006915,Malselvfossen,discharge,Vannforing,m3/s
2017-02-17T11:00:00Z,32.17869059,Malselvfossen,discharge,Vannforing,m3/s
2017-02-18T11:00:00Z,27.34159562,Malselvfossen,discharge,Vannforing,m3/s
2017-02-19T11:00:00Z,26.15804114,Malselvfossen,discharge,Vannforing,m3/s
2017-02-20T11:00:00Z,26.20950722,Malselvfossen,discharge,Vannforing,m3/s
2017-02-21T11:00:00Z,26.26095492,Malselvfossen,discharge,Vannforing,m3/s
2017-02-22T11:00:00Z,26.31242101,Malselvfossen,discharge,Vannforing,m3/s
2017-02-23T11:00:00Z,26.36388709,Malselvfossen,discharge,Vannforing,m3/s
2017-02-24T11:00:00Z,26.41533479,Malselvfossen,discharge,Vannforing,m3/s
2017-02-25T11:00:00Z,26.47251729,Malselvfossen,discharge,Vannforing,m3/s
2017-02-26T11:00:00Z,26.52396499,Malselvfossen,discharge,Vannforing,m3/s
2017-02-27T11:00:00Z,26.57543107,Malselvfossen,discharge,Vannforing,m3/s
2017-02-28T11:00:00Z,26.62689716,Malselvfossen,discharge,Vannforing,m3/s
2017-03-01T11:00:00Z,26.67834486,Malselvfossen,discharge,Vannforing,m3/s
2017-03-02T11:00:00Z,26.72981094,Malselvfossen,discharge,Vannforing,m3/s
2017-03-03T11:00:00Z,26.78699344,Malselvfossen,discharge,Vannforing,m3/s
2017-03-04T11:00:00Z,26.83844114,Malselvfossen,discharge,Vannforing,m3/s
2017-03-05T11:00:00Z,26.88990722,Malselvfossen,discharge,Vannforing,m3/s
2017-03-06T11:00:00Z,26.94135492,Malselvfossen,discharge,Vannforing,m3/s
2017-03-07T11:00:00Z,26.99282101,Malselvfossen,discharge,Vannforing,m3/s
2017-03-08T11:00:00Z,27.04426871,Malselvfossen,discharge,Vannforing,m3/s
2017-03-09T11:00:00Z,27.1014512,Malselvfossen,discharge,Vannforing,m3/s
2017-03-10T11:00:00Z,27.15291729,Malselvfossen,discharge,Vannforing,m3/s
2017-03-11T11:00:00Z,27.20436499,Malselvfossen,discharge,Vannforing,m3/s
2017-03-12T11:00:00Z,27.25401138,Malselvfossen,discharge,Vannforing,m3/s
2017-03-13T11:00:00Z,26.71922363,Malselvfossen,discharge,Vannforing,m3/s
2017-03-14T11:00:00Z,25.7612744,Malselvfossen,discharge,Vannforing,m3/s
2017-03-15T11:00:00Z,25.91115098,Malselvfossen,discharge,Vannforing,m3/s
2017-03-16T11:00:00Z,25.25924114,Malselvfossen,discharge,Vannforing,m3/s
2017-03-17T11:00:00Z,24.9029488,Malselvfossen,discharge,Vannforing,m3/s
2017-03-18T11:00:00Z,25.01915186,Malselvfossen,discharge,Vannforing,m3/s
2017-03-19T11:00:00Z,24.2513698,Malselvfossen,discharge,Vannforing,m3/s
2017-03-20T11:00:00Z,24.8724919,Malselvfossen,discharge,Vannforing,m3/s
2017-03-21T11:00:00Z,25.51133304,Malselvfossen,discharge,Vannforing,m3/s
2017-03-22T11:00:00Z,25.63882188,Malselvfossen,discharge,Vannforing,m3/s
2017-03-23T11:00:00Z,24.37099168,Malselvfossen,discharge,Vannforing,m3/s
2017-03-24T11:00:00Z,23.5250547,Malselvfossen,discharge,Vannforing,m3/s
2017-03-25T11:00:00Z,23.02943632,Malselvfossen,discharge,Vannforing,m3/s
2017-03-26T11:00:00Z,22.32297243,Malselvfossen,discharge,Vannforing,m3/s
2017-03-27T11:00:00Z,22.46786783,Malselvfossen,discharge,Vannforing,m3/s
2017-03-28T11:00:00Z,23.14661357,Malselvfossen,discharge,Vannforing,m3/s
2017-03-29T11:00:00Z,22.90055055,Malselvfossen,discharge,Vannforing,m3/s
2017-03-30T11:00:00Z,23.94659869,Malselvfossen,discharge,Vannforing,m3/s
2017-03-31T11:00:00Z,24.7023965,Malselvfossen,discharge,Vannforing,m3/s
2017-04-01T11:00:00Z,25.91063632,Malselvfossen,discharge,Vannforing,m3/s
2017-04-02T11:00:00Z,25.28697768,Malselvfossen,discharge,Vannforing,m3/s
2017-04-03T11:00:00Z,24.33389934,Malselvfossen,discharge,Vannforing,m3/s
2017-04-04T11:00:00Z,23.12562276,Malselvfossen,discharge,Vannforing,m3/s
2017-04-05T11:00:00Z,25.86644902,Malselvfossen,discharge,Vannforing,m3/s
2017-04-06T11:00:00Z,28.03342845,Malselvfossen,discharge,Vannforing,m3/s
2017-04-07T11:00:00Z,30.57134967,Malselvfossen,discharge,Vannforing,m3/s
2017-04-08T11:00:00Z,31.27476236,Malselvfossen,discharge,Vannforing,m3/s
2017-04-09T11:00:00Z,31.3967186,Malselvfossen,discharge,Vannforing,m3/s
2017-04-10T11:00:00Z,33.9374337,Malselvfossen,discharge,Vannforing,m3/s
2017-04-11T11:00:00Z,33.49067133,Malselvfossen,discharge,Vannforing,m3/s
2017-04-12T11:00:00Z,32.2328035,Malselvfossen,discharge,Vannforing,m3/s
2017-04-13T11:00:00Z,32.36396849,Malselvfossen,discharge,Vannforing,m3/s
2017-04-14T11:00:00Z,31.15585733,Malselvfossen,discharge,Vannforing,m3/s
2017-04-15T11:00:00Z,30.67457593,Malselvfossen,discharge,Vannforing,m3/s
2017-04-16T11:00:00Z,30.62731904,Malselvfossen,discharge,Vannforing,m3/s
2017-04-17T11:00:00Z,29.33484026,Malselvfossen,discharge,Vannforing,m3/s
2017-04-18T11:00:00Z,27.16258556,Malselvfossen,discharge,Vannforing,m3/s
2017-04-19T11:00:00Z,25.90451554,Malselvfossen,discharge,Vannforing,m3/s
2017-04-20T11:00:00Z,25.3659965,Malselvfossen,discharge,Vannforing,m3/s
2017-04-21T11:00:00Z,25.20902495,Malselvfossen,discharge,Vannforing,m3/s
2017-04-22T11:00:00Z,24.92206477,Malselvfossen,discharge,Vannforing,m3/s
2017-04-23T11:00:00Z,26.75922013,Malselvfossen,discharge,Vannforing,m3/s
2017-04-24T11:00:00Z,25.68896455,Malselvfossen,discharge,Vannforing,m3/s
2017-04-25T11:00:00Z,25.28348534,Malselvfossen,discharge,Vannforing,m3/s
2017-04-26T11:00:00Z,25.57224683,Malselvfossen,discharge,Vannforing,m3/s
2017-04-27T11:00:00Z,25.19073611,Malselvfossen,discharge,Vannforing,m3/s
2017-04-28T11:00:00Z,23.88660394,Malselvfossen,discharge,Vannforing,m3/s
2017-04-29T11:00:00Z,22.9849733,Malselvfossen,discharge,Vannforing,m3/s
2017-04-30T11:00:00Z,23.65399562,Malselvfossen,discharge,Vannforing,m3/s
2017-05-01T11:00:00Z,24.15698468,Malselvfossen,discharge,Vannforing,m3/s
2017-05-02T11:00:00Z,27.82149847,Malselvfossen,discharge,Vannforing,m3/s
2017-05-03T11:00:00Z,31.21746958,Malselvfossen,discharge,Vannforing,m3/s
2017-05-04T11:00:00Z,32.85589234,Malselvfossen,discharge,Vannforing,m3/s
2017-05-05T11:00:00Z,50.81262932,Malselvfossen,discharge,Vannforing,m3/s
2017-05-06T11:00:00Z,87.96338468,Malselvfossen,discharge,Vannforing,m3/s
2017-05-07T11:00:00Z,89.32696018,Malselvfossen,discharge,Vannforing,m3/s
2017-05-08T11:00:00Z,74.77238862,Malselvfossen,discharge,Vannforing,m3/s
2017-05-09T11:00:00Z,65.19989934,Malselvfossen,discharge,Vannforing,m3/s
2017-05-10T11:00:00Z,58.50588972,Malselvfossen,discharge,Vannforing,m3/s
2017-05-11T11:00:00Z,56.60171816,Malselvfossen,discharge,Vannforing,m3/s
2017-05-12T11:00:00Z,52.50183807,Malselvfossen,discharge,Vannforing,m3/s
2017-05-13T11:00:00Z,50.54631072,Malselvfossen,discharge,Vannforing,m3/s
2017-05-14T11:00:00Z,52.91397112,Malselvfossen,discharge,Vannforing,m3/s
2017-05-15T11:00:00Z,49.81124639,Malselvfossen,discharge,Vannforing,m3/s
2017-05-16T11:00:00Z,51.37160613,Malselvfossen,discharge,Vannforing,m3/s
2017-05-17T11:00:00Z,58.53210066,Malselvfossen,discharge,Vannforing,m3/s
2017-05-18T11:00:00Z,87.22242013,Malselvfossen,discharge,Vannforing,m3/s
2017-05-19T11:00:00Z,133.1689864,Malselvfossen,discharge,Vannforing,m3/s
2017-05-20T11:00:00Z,150.3669295,Malselvfossen,discharge,Vannforing,m3/s
2017-05-21T11:00:00Z,168.0843309,Malselvfossen,discharge,Vannforing,m3/s
2017-05-22T11:00:00Z,188.7610503,Malselvfossen,discharge,Vannforing,m3/s
2017-05-23T11:00:00Z,234.0324551,Malselvfossen,discharge,Vannforing,m3/s
2017-05-24T11:00:00Z,207.4197112,Malselvfossen,discharge,Vannforing,m3/s
2017-05-25T11:00:00Z,198.9048315,Malselvfossen,discharge,Vannforing,m3/s
2017-05-26T11:00:00Z,227.3716411,Malselvfossen,discharge,Vannforing,m3/s
2017-05-27T11:00:00Z,197.7144945,Malselvfossen,discharge,Vannforing,m3/s
2017-05-28T11:00:00Z,185.2710985,Malselvfossen,discharge,Vannforing,m3/s
2017-05-29T11:00:00Z,169.7228639,Malselvfossen,discharge,Vannforing,m3/s
2017-05-30T11:00:00Z,151.4304578,Malselvfossen,discharge,Vannforing,m3/s
2017-05-31T11:00:00Z,137.5810635,Malselvfossen,discharge,Vannforing,m3/s
2017-06-01T11:00:00Z,129.7054661,Malselvfossen,discharge,Vannforing,m3/s
2017-06-02T11:00:00Z,127.9702871,Malselvfossen,discharge,Vannforing,m3/s
2017-06-03T11:00:00Z,134.6917575,Malselvfossen,discharge,Vannforing,m3/s
2017-06-04T11:00:00Z,148.7029759,Malselvfossen,discharge,Vannforing,m3/s
2017-06-05T11:00:00Z,151.9184481,Malselvfossen,discharge,Vannforing,m3/s
2017-06-06T11:00:00Z,177.2054993,Malselvfossen,discharge,Vannforing,m3/s
2017-06-07T11:00:00Z,315.8717987,Malselvfossen,discharge,Vannforing,m3/s
2017-06-08T11:00:00Z,592.9563676,Malselvfossen,discharge,Vannforing,m3/s
2017-06-09T11:00:00Z,853.7565164,Malselvfossen,discharge,Vannforing,m3/s
2017-06-10T11:00:00Z,1027.60288,Malselvfossen,discharge,Vannforing,m3/s
2017-06-11T11:00:00Z,1103.587221,Malselvfossen,discharge,Vannforing,m3/s
2017-06-12T11:00:00Z,1141.777444,Malselvfossen,discharge,Vannforing,m3/s
2017-06-13T11:00:00Z,1081.915037,Malselvfossen,discharge,Vannforing,m3/s
2017-06-14T11:00:00Z,915.6942932,Malselvfossen,discharge,Vannforing,m3/s
2017-06-15T11:00:00Z,842.6997637,Malselvfossen,discharge,Vannforing,m3/s
2017-06-16T11:00:00Z,804.215081,Malselvfossen,discharge,Vannforing,m3/s
2017-06-17T11:00:00Z,774.2234048,Malselvfossen,discharge,Vannforing,m3/s
2017-06-18T11:00:00Z,773.2014354,Malselvfossen,discharge,Vannforing,m3/s
2017-06-19T11:00:00Z,742.5870197,Malselvfossen,discharge,Vannforing,m3/s
2017-06-20T11:00:00Z,686.471895,Malselvfossen,discharge,Vannforing,m3/s
2017-06-21T11:00:00Z,657.6451904,Malselvfossen,discharge,Vannforing,m3/s
2017-06-22T11:00:00Z,579.3454267,Malselvfossen,discharge,Vannforing,m3/s
2017-06-23T11:00:00Z,490.1271335,Malselvfossen,discharge,Vannforing,m3/s
2017-06-24T11:00:00Z,442.2515449,Malselvfossen,discharge,Vannforing,m3/s
2017-06-25T11:00:00Z,471.6443764,Malselvfossen,discharge,Vannforing,m3/s
2017-06-26T11:00:00Z,510.567256,Malselvfossen,discharge,Vannforing,m3/s
2017-06-27T11:00:00Z,553.1506608,Malselvfossen,discharge,Vannforing,m3/s
2017-06-28T11:00:00Z,577.6042188,Malselvfossen,discharge,Vannforing,m3/s
2017-06-29T11:00:00Z,519.7081838,Malselvfossen,discharge,Vannforing,m3/s
2017-06-30T11:00:00Z,459.8035011,Malselvfossen,discharge,Vannforing,m3/s
2017-07-01T11:00:00Z,451.975326,Malselvfossen,discharge,Vannforing,m3/s
2017-07-02T11:00:00Z,521.3258731,Malselvfossen,discharge,Vannforing,m3/s
2017-07-03T11:00:00Z,587.91986,Malselvfossen,discharge,Vannforing,m3/s
2017-07-04T11:00:00Z,623.5193173,Malselvfossen,discharge,Vannforing,m3/s
2017-07-05T11:00:00Z,537.8639475,Malselvfossen,discharge,Vannforing,m3/s
2017-07-06T11:00:00Z,418.1990547,Malselvfossen,discharge,Vannforing,m3/s
2017-07-07T11:00:00Z,357.4907659,Malselvfossen,discharge,Vannforing,m3/s
2017-07-08T11:00:00Z,328.0937068,Malselvfossen,discharge,Vannforing,m3/s
2017-07-09T11:00:00Z,327.7849103,Malselvfossen,discharge,Vannforing,m3/s
2017-07-10T11:00:00Z,404.7118162,Malselvfossen,discharge,Vannforing,m3/s
2017-07-11T11:00:00Z,447.7122801,Malselvfossen,discharge,Vannforing,m3/s
2017-07-12T11:00:00Z,491.5766389,Malselvfossen,discharge,Vannforing,m3/s
2017-07-13T11:00:00Z,529.7993961,Malselvfossen,discharge,Vannforing,m3/s
2017-07-14T11:00:00Z,572.7324026,Malselvfossen,discharge,Vannforing,m3/s
2017-07-15T11:00:00Z,771.7403501,Malselvfossen,discharge,Vannforing,m3/s
2017-07-16T11:00:00Z,582.8989759,Malselvfossen,discharge,Vannforing,m3/s
2017-07-17T11:00:00Z,545.1826083,Malselvfossen,discharge,Vannforing,m3/s
2017-07-18T11:00:00Z,619.5141532,Malselvfossen,discharge,Vannforing,m3/s
2017-07-19T11:00:00Z,662.7634923,Malselvfossen,discharge,Vannforing,m3/s
2017-07-20T11:00:00Z,548.5661357,Malselvfossen,discharge,Vannforing,m3/s
2017-07-21T11:00:00Z,453.5147133,Malselvfossen,discharge,Vannforing,m3/s
2017-07-22T11:00:00Z,383.4416193,Malselvfossen,discharge,Vannforing,m3/s
2017-07-23T11:00:00Z,353.1179869,Malselvfossen,discharge,Vannforing,m3/s
2017-07-24T11:00:00Z,346.469488,Malselvfossen,discharge,Vannforing,m3/s
2017-07-25T11:00:00Z,332.6649978,Malselvfossen,discharge,Vannforing,m3/s
2017-07-26T11:00:00Z,322.2596586,Malselvfossen,discharge,Vannforing,m3/s
2017-07-27T11:00:00Z,304.9635624,Malselvfossen,discharge,Vannforing,m3/s
2017-07-28T11:00:00Z,295.8143632,Malselvfossen,discharge,Vannforing,m3/s
2017-07-29T11:00:00Z,306.8258993,Malselvfossen,discharge,Vannforing,m3/s
2017-07-30T11:00:00Z,347.3331991,Malselvfossen,discharge,Vannforing,m3/s
2017-07-31T11:00:00Z,416.6710635,Malselvfossen,discharge,Vannforing,m3/s
2017-08-01T11:00:00Z,355.6991947,Malselvfossen,discharge,Vannforing,m3/s
2017-08-02T11:00:00Z,391.7862932,Malselvfossen,discharge,Vannforing,m3/s
2017-08-03T11:00:00Z,393.5655492,Malselvfossen,discharge,Vannforing,m3/s
2017-08-04T11:00:00Z,357.9107659,Malselvfossen,discharge,Vannforing,m3/s
2017-08-05T11:00:00Z,315.5979256,Malselvfossen,discharge,Vannforing,m3/s
2017-08-06T11:00:00Z,299.8520613,Malselvfossen,discharge,Vannforing,m3/s
2017-08-07T11:00:00Z,276.3759912,Malselvfossen,discharge,Vannforing,m3/s
2017-08-08T11:00:00Z,261.4010153,Malselvfossen,discharge,Vannforing,m3/s
2017-08-09T11:00:00Z,260.9554661,Malselvfossen,discharge,Vannforing,m3/s
2017-08-10T11:00:00Z,254.3503457,Malselvfossen,discharge,Vannforing,m3/s
2017-08-11T11:00:00Z,258.4713085,Malselvfossen,discharge,Vannforing,m3/s
2017-08-12T11:00:00Z,248.8848315,Malselvfossen,discharge,Vannforing,m3/s
2017-08-13T11:00:00Z,234.3668009,Malselvfossen,discharge,Vannforing,m3/s
2017-08-14T11:00:00Z,210.7411116,Malselvfossen,discharge,Vannforing,m3/s
2017-08-15T11:00:00Z,207.7046127,Malselvfossen,discharge,Vannforing,m3/s
2017-08-16T11:00:00Z,178.3028114,Malselvfossen,discharge,Vannforing,m3/s
2017-08-17T11:00:00Z,190.1089103,Malselvfossen,discharge,Vannforing,m3/s
2017-08-18T11:00:00Z,193.8295405,Malselvfossen,discharge,Vannforing,m3/s
2017-08-19T11:00:00Z,181.2354775,Malselvfossen,discharge,Vannforing,m3/s
