datetime,value,station_id,station_name,parameter,parameter_name,parameter_name_eng,method,unit,correction,quality
2018-09-13 11:00:00+00:00,13.32921,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-14 11:00:00+00:00,10.33952,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-15 11:00:00+00:00,8.529993,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-16 11:00:00+00:00,7.390173,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-17 11:00:00+00:00,7.518249,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-18 11:00:00+00:00,7.426341,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-19 11:00:00+00:00,6.944772,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-20 11:00:00+00:00,6.399553,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-21 11:00:00+00:00,6.642989,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-22 11:00:00+00:00,10.20732,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-23 11:00:00+00:00,11.08503,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-24 11:00:00+00:00,9.43355,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-25 11:00:00+00:00,7.833804,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-26 11:00:00+00:00,6.754369,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-27 11:00:00+00:00,5.945726,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-28 11:00:00+00:00,5.331634,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-29 11:00:00+00:00,4.822649,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-09-30 11:00:00+00:00,4.476516,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-01 11:00:00+00:00,4.203138,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-02 11:00:00+00:00,4.123735,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-03 11:00:00+00:00,4.08046,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-04 11:00:00+00:00,3.785249,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-05 11:00:00+00:00,3.660462,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-06 11:00:00+00:00,3.495929,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-07 11:00:00+00:00,3.312109,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-08 11:00:00+00:00,3.226695,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-09 11:00:00+00:00,2.775466,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-10 11:00:00+00:00,2.652761,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-11 11:00:00+00:00,2.616,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-12 11:00:00+00:00,2.630538,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-13 11:00:00+00:00,2.688448,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-14 11:00:00+00:00,2.770738,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-15 11:00:00+00:00,2.784716,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-16 11:00:00+00:00,2.82865,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-17 11:00:00+00:00,2.806866,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-18 11:00:00+00:00,2.884852,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-19 11:00:00+00:00,2.725328,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-20 11:00:00+00:00,2.679077,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-21 11:00:00+00:00,2.641861,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-22 11:00:00+00:00,2.661752,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-23 11:00:00+00:00,2.998502,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-24 11:00:00+00:00,2.886378,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-25 11:00:00+00:00,2.672943,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-26 11:00:00+00:00,2.546066,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-27 11:00:00+00:00,2.389564,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-28 11:00:00+00:00,2.282699,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-29 11:00:00+00:00,2.268046,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-30 11:00:00+00:00,2.35971,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-10-31 11:00:00+00:00,3.351017,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-01 11:00:00+00:00,3.777327,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-02 11:00:00+00:00,4.458423,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-03 11:00:00+00:00,6.256331,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-04 11:00:00+00:00,6.243006,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-05 11:00:00+00:00,6.179278,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-06 11:00:00+00:00,6.083984,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-07 11:00:00+00:00,5.802094,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-08 11:00:00+00:00,5.780142,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-09 11:00:00+00:00,6.396873,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-10 11:00:00+00:00,16.14756,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-11 11:00:00+00:00,80.59325,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-12 11:00:00+00:00,86.33178,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-13 11:00:00+00:00,60.98467,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-14 11:00:00+00:00,57.49071,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-15 11:00:00+00:00,47.39359,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-16 11:00:00+00:00,40.28915,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-17 11:00:00+00:00,34.8879,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-18 11:00:00+00:00,28.96502,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-19 11:00:00+00:00,21.25551,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-20 11:00:00+00:00,17.51922,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-21 11:00:00+00:00,15.17154,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-22 11:00:00+00:00,12.35142,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-23 11:00:00+00:00,10.29923,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-24 11:00:00+00:00,7.544573,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-25 11:00:00+00:00,4.889605,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-26 11:00:00+00:00,5.028467,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-27 11:00:00+00:00,5.219373,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-28 11:00:00+00:00,5.828511,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-29 11:00:00+00:00,9.570929,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-11-30 11:00:00+00:00,31.69856,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-01 11:00:00+00:00,41.63721,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-02 11:00:00+00:00,36.21133,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-03 11:00:00+00:00,44.89869,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-04 11:00:00+00:00,42.86859,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-05 11:00:00+00:00,35.10266,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-06 11:00:00+00:00,31.32416,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-07 11:00:00+00:00,31.70603,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-08 11:00:00+00:00,29.12991,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-09 11:00:00+00:00,23.53773,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-10 11:00:00+00:00,19.37711,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-11 11:00:00+00:00,14.72108,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-12 11:00:00+00:00,12.1065,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-13 11:00:00+00:00,10.47355,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-14 11:00:00+00:00,9.390266,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-15 11:00:00+00:00,8.67219,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-16 11:00:00+00:00,8.357998,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-17 11:00:00+00:00,8.142388,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-18 11:00:00+00:00,7.348272,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-19 11:00:00+00:00,7.696602,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-20 11:00:00+00:00,21.04164,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-21 11:00:00+00:00,61.24752,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-22 11:00:00+00:00,42.84686,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-23 11:00:00+00:00,33.19992,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-24 11:00:00+00:00,27.66939,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-25 11:00:00+00:00,21.90274,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-26 11:00:00+00:00,17.68999,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-27 11:00:00+00:00,15.96431,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-28 11:00:00+00:00,15.73892,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-29 11:00:00+00:00,14.91986,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-30 11:00:00+00:00,13.67004,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2018-12-31 11:00:00+00:00,12.3542,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-01 11:00:00+00:00,11.77732,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-02 11:00:00+00:00,13.68932,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-03 11:00:00+00:00,13.57223,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-04 11:00:00+00:00,12.45037,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-05 11:00:00+00:00,12.23194,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-06 11:00:00+00:00,13.66384,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-07 11:00:00+00:00,13.56061,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-08 11:00:00+00:00,12.6852,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-09 11:00:00+00:00,11.59502,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,0,3
2019-01-10 11:00:00+00:00,10.58699,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-11 11:00:00+00:00,9.785121,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-12 11:00:00+00:00,9.169312,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-13 11:00:00+00:00,8.552397,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-14 11:00:00+00:00,7.437003,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-15 11:00:00+00:00,6.561633,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-16 11:00:00+00:00,6.392748,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-17 11:00:00+00:00,6.251119,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-18 11:00:00+00:00,5.725691,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-19 11:00:00+00:00,5.60917,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-20 11:00:00+00:00,5.207038,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-21 11:00:00+00:00,5.017562,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-22 11:00:00+00:00,4.77992,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-23 11:00:00+00:00,4.702963,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-24 11:00:00+00:00,3.994893,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-25 11:00:00+00:00,3.899394,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-26 11:00:00+00:00,4.213999,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-27 11:00:00+00:00,4.599073,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-28 11:00:00+00:00,4.871778,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-29 11:00:00+00:00,4.742173,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-30 11:00:00+00:00,4.887304,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-01-31 11:00:00+00:00,4.982039,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-01 11:00:00+00:00,5.298759,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-02 11:00:00+00:00,5.707848,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-03 11:00:00+00:00,5.707617,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-04 11:00:00+00:00,5.484609,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-05 11:00:00+00:00,5.63994,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-06 11:00:00+00:00,5.560023,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-07 11:00:00+00:00,5.605492,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-08 11:00:00+00:00,5.946565,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-09 11:00:00+00:00,9.709516,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-10 11:00:00+00:00,23.05897,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-11 11:00:00+00:00,25.93974,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-12 11:00:00+00:00,20.17478,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-13 11:00:00+00:00,15.83841,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-14 11:00:00+00:00,15.34515,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-15 11:00:00+00:00,20.08906,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-16 11:00:00+00:00,22.0684,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-17 11:00:00+00:00,22.62104,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-18 11:00:00+00:00,22.0994,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-19 11:00:00+00:00,23.1621,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-20 11:00:00+00:00,24.97381,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-21 11:00:00+00:00,23.29844,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-22 11:00:00+00:00,21.40222,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-23 11:00:00+00:00,19.88912,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-24 11:00:00+00:00,20.279,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-25 11:00:00+00:00,22.43041,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-26 11:00:00+00:00,23.13985,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-27 11:00:00+00:00,26.22513,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-02-28 11:00:00+00:00,26.67617,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-01 11:00:00+00:00,24.48712,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-02 11:00:00+00:00,21.72486,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-03 11:00:00+00:00,20.63182,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-04 11:00:00+00:00,27.19223,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-05 11:00:00+00:00,33.77555,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-06 11:00:00+00:00,29.74595,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-07 11:00:00+00:00,46.70104,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-08 11:00:00+00:00,61.7182,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-09 11:00:00+00:00,49.83282,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-10 11:00:00+00:00,41.65719,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-11 11:00:00+00:00,34.66998,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-12 11:00:00+00:00,31.47818,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-13 11:00:00+00:00,44.15574,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-14 11:00:00+00:00,38.59982,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-15 11:00:00+00:00,29.10939,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-16 11:00:00+00:00,24.50829,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-17 11:00:00+00:00,30.08629,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-18 11:00:00+00:00,32.70146,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-19 11:00:00+00:00,27.07898,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-20 11:00:00+00:00,23.28617,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-21 11:00:00+00:00,23.91237,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-22 11:00:00+00:00,30.06425,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-23 11:00:00+00:00,29.97276,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-24 11:00:00+00:00,30.81411,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-25 11:00:00+00:00,31.43283,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-26 11:00:00+00:00,29.36253,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-27 11:00:00+00:00,27.14131,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-28 11:00:00+00:00,26.92542,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-29 11:00:00+00:00,30.38089,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-30 11:00:00+00:00,33.63857,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-03-31 11:00:00+00:00,31.97338,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-01 11:00:00+00:00,28.19927,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-02 11:00:00+00:00,25.37645,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-03 11:00:00+00:00,23.93481,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-04 11:00:00+00:00,21.8435,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-05 11:00:00+00:00,21.47697,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-06 11:00:00+00:00,22.00868,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-07 11:00:00+00:00,21.92251,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-08 11:00:00+00:00,19.34638,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-09 11:00:00+00:00,15.25862,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-10 11:00:00+00:00,12.9952,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-11 11:00:00+00:00,11.27075,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-12 11:00:00+00:00,10.20007,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-13 11:00:00+00:00,7.645463,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-14 11:00:00+00:00,6.930161,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-15 11:00:00+00:00,6.753314,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-16 11:00:00+00:00,6.586803,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-17 11:00:00+00:00,6.331784,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-18 11:00:00+00:00,5.630639,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-19 11:00:00+00:00,4.948027,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-20 11:00:00+00:00,4.926268,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-21 11:00:00+00:00,5.046687,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-22 11:00:00+00:00,5.12081,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-23 11:00:00+00:00,5.13526,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-24 11:00:00+00:00,5.05801,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
2019-04-25 11:00:00+00:00,4.893997,18.04.2000,Lundevann,1001,Vannforing,Discharge,Mean,m3/s,1,3
