Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
6/3/17,DOC,0.90,10473.63,0.99,11545.84,1.15,558.10,1.51,17565.41
6/4/17,SPM,0.79,10149.87,1.03,13248.61,2.11,1129.16,3.00,38570.70
6/4/17,DOC,0.90,11563.14,0.84,10832.44,1.15,614.48,1.53,19707.59
6/5/17,SPM,0.79,10369.35,1.01,13285.95,2.15,1173.14,3.05,40056.77
6/5/17,DOC,0.90,11813.18,0.91,11987.98,1.15,628.19,1.54,20207.58
6/6/17,SPM,0.79,12095.34,7.42,113610.19,2.18,1392.67,3.44,52705.56
6/6/17,DOC,0.90,13779.50,1.94,29626.34,1.17,745.75,1.58,24248.51
6/7/17,SPM,0.79,21560.15,2.27,61854.74,2.18,2482.46,5.58,152414.07
6/7/17,DOC,0.90,24562.19,2.91,79349.48,1.17,1329.31,1.83,49844.41
6/8/17,SPM,0.79,40472.83,15.49,793601.98,2.18,4660.09,9.87,505419.94
6/8/17,DOC,0.90,46108.29,3.56,182219.64,1.17,2495.39,2.31,118404.01
6/9/17,SPM,0.79,58274.00,8.20,604869.42,2.18,6709.74,13.89,1024926.57
6/9/17,DOC,0.90,66388.11,3.00,221293.69,1.17,3592.94,2.77,204139.41
6/10/17,SPM,0.79,70140.06,8.20,728036.09,2.18,8076.01,16.58,1472083.90
6/10/17,DOC,0.90,79906.40,3.00,266354.67,1.17,4324.55,3.07,272711.71
6/11/17,SPM,0.79,75326.45,8.20,781869.47,2.18,8673.18,17.75,1692865.25
6/11/17,DOC,0.90,85814.94,3.00,286049.81,1.17,4644.32,3.20,305552.67
6/12/17,SPM,0.79,77933.16,8.20,808926.48,2.18,8973.32,18.34,1809651.61
6/12/17,DOC,0.90,88784.61,3.00,295948.71,1.17,4805.04,3.27,322717.87
6/13/17,SPM,0.79,73847.19,8.20,766515.17,2.18,8502.86,17.42,1628323.04
6/13/17,DOC,0.90,84129.71,3.00,280432.38,1.17,4553.12,3.17,296007.87
6/14/17,SPM,0.79,62501.63,8.20,648751.09,2.18,7196.51,14.85,1174987.22
6/14/17,DOC,0.90,71204.39,3.00,237347.96,1.17,3853.60,2.88,227522.51
6/15/17,SPM,0.79,57519.32,8.20,597035.93,2.18,6622.84,13.72,999215.95
6/15/17,DOC,0.90,65528.33,3.00,218427.78,1.17,3546.41,2.75,200087.21
6/16/17,SPM,0.79,54892.50,8.20,569770.30,2.18,6320.39,13.13,912271.25
6/16/17,DOC,0.90,62535.76,2.46,171266.37,1.17,3384.45,2.68,186271.10
6/17/17,SPM,0.79,52845.39,8.20,548521.80,2.18,6084.68,12.67,847255.29
6/17/17,DOC,0.90,60203.61,2.09,140133.27,1.17,3258.23,2.63,175814.44
6/18/17,SPM,0.79,52775.64,8.20,547797.75,2.18,6076.65,12.65,845082.17
6/18/17,DOC,0.90,60124.14,2.08,139159.58,1.17,3253.93,2.63,175462.92
6/19/17,SPM,0.79,50686.02,8.20,526108.05,2.18,5836.05,12.18,781276.38
6/19/17,DOC,0.90,57743.57,1.75,112433.47,1.17,3125.09,2.57,165079.08
6/20/17,SPM,0.79,46855.83,9.57,567783.54,2.18,5395.04,11.31,670818.95
6/20/17,DOC,0.90,53380.05,1.75,103643.67,1.17,2888.94,2.47,146781.55
6/21/17,SPM,0.79,44888.23,22.07,1254100.34,2.18,5168.49,10.86,617344.64
6/21/17,DOC,0.90,51138.49,4.37,248356.64,1.17,2767.63,2.42,137752.13
6/22/17,SPM,0.79,39543.80,14.00,700719.85,2.18,4553.12,9.66,483292.81
6/22/17,DOC,0.90,45049.90,3.35,167660.06,1.17,2438.11,2.29,114494.14
6/23/17,SPM,0.79,33454.12,6.75,285917.14,2.18,3851.95,8.28,350497.67
6/23/17,DOC,0.90,38112.29,2.17,92040.98,1.17,2062.64,2.13,90252.16
6/24/17,SPM,0.79,30186.32,4.31,164802.84,2.18,3475.69,7.54,287999.16
6/24/17,DOC,0.90,34389.48,1.67,63665.41,1.17,1861.17,2.05,78235.77
6/25/17,SPM,0.79,32192.56,5.71,232678.77,2.18,3706.69,7.99,325644.47
6/25/17,DOC,0.90,36675.07,1.97,80189.21,1.17,1984.86,2.10,85531.01
6/26/17,SPM,0.79,34849.28,8.07,355920.10,2.18,4012.59,8.59,379044.84
6/26/17,DOC,0.90,39701.71,2.42,106564.44,1.17,2148.66,2.17,95593.54
6/27/17,SPM,0.79,37755.85,11.44,546809.45,2.18,4347.25,9.25,442100.14
6/27/17,DOC,0.90,43013.00,2.97,142027.24,1.17,2327.87,2.24,107127.07
6/28/17,SPM,0.79,39424.95,13.82,689505.03,2.18,4539.44,9.63,480497.84
6/28/17,DOC,0.90,44914.50,3.32,165860.09,1.17,2430.78,2.28,113998.00
6/29/17,SPM,0.79,35473.20,8.72,391436.50,2.18,4084.43,8.73,392172.21
6/29/17,DOC,0.90,40412.51,2.53,113566.00,1.17,2187.13,2.18,98023.11
6/30/17,SPM,0.79,31384.35,5.11,203033.40,2.18,3613.63,7.81,310201.68
6/30/17,DOC,0.90,35754.32,1.84,73201.12,1.17,1935.03,2.08,82560.71
7/1/17,SPM,0.79,30850.03,4.74,185179.81,2.18,3552.11,7.69,300197.75
7/1/17,DOC,0.90,35145.60,1.76,68829.53,1.17,1902.09,2.06,80620.28
7/2/17,SPM,0.79,35583.62,8.84,398011.94,2.18,4097.14,8.76,394518.61
7/2/17,DOC,0.90,40538.30,2.55,114838.75,1.17,2193.94,2.19,98455.71
7/3/17,SPM,0.79,40129.06,14.92,758132.92,2.18,4620.51,9.79,497174.51
7/3/17,DOC,0.90,45716.65,3.48,176730.05,1.17,2474.19,2.30,116950.70
7/4/17,SPM,0.79,42558.93,19.29,1038964.02,2.18,4900.29,10.34,556907.81
7/4/17,DOC,0.90,48484.86,4.05,218206.58,1.17,2624.01,2.36,127387.58
7/5/17,SPM,0.79,36712.44,10.13,470540.66,2.18,4227.12,9.01,418907.38
7/5/17,DOC,0.90,41824.30,2.76,128447.66,1.17,2263.54,2.21,102923.65
7/6/17,SPM,0.79,28544.59,3.38,122119.63,2.18,3286.66,7.17,258909.46
7/6/17,DOC,0.90,32519.16,1.44,52096.96,1.17,1759.94,2.01,72460.30
7/7/17,SPM,0.79,24400.89,2.59,80067.00,2.18,2809.55,6.23,192355.78
7/7/17,DOC,0.90,27798.48,3.70,114194.62,1.17,1504.46,1.90,58660.91
7/8/17,SPM,0.79,22394.36,2.71,76806.93,2.18,2578.51,5.77,163663.85
7/8/17,DOC,0.90,25512.57,0.64,18219.62,1.17,1380.75,1.85,52379.17
7/9/17,SPM,0.79,22373.29,2.70,76536.89,2.18,2576.09,5.77,163374.71
7/9/17,DOC,0.90,25488.55,0.66,18554.74,1.17,1379.45,1.85,52314.57
7/10/17,SPM,0.79,27624.01,2.93,102440.49,2.18,3180.66,6.96,243273.47
7/10/17,DOC,0.90,31470.39,1.32,46318.84,1.17,1703.18,1.98,69298.29
7/11/17,SPM,0.79,30559.05,4.55,176008.08,2.18,3518.61,7.62,294818.64
7/11/17,DOC,0.90,34814.11,1.72,66529.73,1.17,1884.15,2.06,79571.36
7/12/17,SPM,0.79,33553.06,6.84,290478.90,2.18,3863.34,8.30,352485.34
7/12/17,DOC,0.90,38225.00,2.19,93020.84,1.17,2068.75,2.13,90626.78
7/13/17,SPM,0.79,36161.99,9.48,433939.41,2.18,4163.74,8.89,406923.34
7/13/17,DOC,0.90,41197.20,2.66,121674.17,1.17,2229.60,2.20,100734.60
7/14/17,SPM,0.79,39092.42,13.32,658899.90,2.18,4501.15,9.55,472720.63
7/14/17,DOC,0.90,44535.67,3.25,160897.89,1.17,2410.28,2.28,112614.70
7/15/17,SPM,0.79,52675.91,8.20,546762.60,2.18,6065.17,12.63,841980.15
7/15/17,DOC,0.90,60010.53,2.07,137777.06,1.17,3247.78,2.62,174960.91
7/16/17,SPM,0.79,39786.35,14.38,724068.28,2.18,4581.05,9.71,489022.06
7/16/17,DOC,0.90,45326.22,3.40,171377.20,1.17,2453.06,2.29,115509.53
7/17/17,SPM,0.79,37211.98,10.74,505893.49,2.18,4284.63,9.13,429933.30
7/17/17,DOC,0.90,42393.40,2.86,134826.28,1.17,2294.34,2.23,104927.26
7/18/17,SPM,0.79,42285.56,18.75,1003688.74,2.18,4868.81,10.28,550018.53
7/18/17,DOC,0.90,48173.42,3.98,213221.86,1.17,2607.16,2.36,126194.24
7/19/17,SPM,0.79,45237.58,18.98,1086773.81,2.18,5208.71,10.94,626677.25
7/19/17,DOC,0.90,51536.49,3.97,227178.23,1.17,2789.17,2.43,139337.00
7/20/17,SPM,0.79,37442.93,11.03,522952.12,2.18,4311.22,9.18,435079.08
7/20/17,DOC,0.90,42656.50,2.91,137851.08,1.17,2308.58,2.23,105859.04
7/21/17,SPM,0.79,30955.10,4.81,188585.71,2.18,3564.21,7.71,302152.07
7/21/17,DOC,0.90,35265.30,1.78,69673.90,1.17,1908.57,2.07,81000.40
7/22/17,SPM,0.79,26172.19,2.50,82831.75,2.18,3013.50,6.63,219601.38
7/22/17,DOC,0.90,29816.42,1.48,48886.29,1.17,1613.67,1.94,64423.36
7/23/17,SPM,0.79,24102.42,2.61,79591.06,2.18,2775.18,6.16,187941.83
7/23/17,DOC,0.90,27458.45,2.77,84480.66,1.17,1486.06,1.89,57709.97
7/24/17,SPM,0.79,23648.62,2.63,78861.57,2.18,2722.93,6.06,181328.53
7/24/17,DOC,0.90,26941.47,1.22,36651.92,1.17,1458.08,1.88,56275.20
7/25/17,SPM,0.79,22706.38,2.69,77323.48,2.18,2614.44,5.84,167974.01
7/25/17,DOC,0.90,25868.03,0.76,21757.76,1.17,1399.98,1.86,53338.83
7/26/17,SPM,0.79,21996.16,2.49,69405.86,2.18,2532.66,5.68,158244.10
7/26/17,DOC,0.90,25058.91,1.30,36161.71,1.17,1356.19,1.84,51163.58
7/27/17,SPM,0.79,20815.59,2.31,60970.31,2.18,2396.73,5.42,142710.26
7/27/17,DOC,0.90,23713.97,2.24,59116.70,1.17,1283.40,1.81,47620.23
7/28/17,SPM,0.79,20191.11,2.43,61982.85,2.18,2324.83,5.27,134816.21
7/28/17,DOC,0.90,23002.52,1.38,35386.26,1.17,1244.90,1.79,45782.47
7/29/17,SPM,0.79,20942.71,2.29,60769.93,2.18,2411.37,5.44,144344.48
7/29/17,DOC,0.90,23858.78,2.47,65502.38,1.17,1291.24,1.81,47997.42
7/30/17,SPM,0.79,23707.57,2.63,78956.74,2.18,2729.72,6.07,182181.00
7/30/17,DOC,0.90,27008.63,1.26,37841.27,1.17,1461.71,1.88,56460.84
7/31/17,SPM,0.79,28440.30,3.33,119746.93,2.18,3274.65,7.14,257113.64
7/31/17,DOC,0.90,32400.34,1.43,51417.58,1.17,1753.51,2.00,72099.31
8/1/17,SPM,0.79,24278.60,2.60,79872.36,2.18,2795.47,6.20,190541.17
8/1/17,DOC,0.90,27659.17,3.95,121356.12,1.17,1496.92,1.90,58270.60
8/2/17,SPM,0.79,26741.77,2.54,86081.72,2.18,3079.08,6.76,228744.39
8/2/17,DOC,0.90,30465.30,1.22,41229.38,1.17,1648.79,1.96,66319.58
8/3/17,SPM,0.79,26863.21,2.59,88198.04,2.18,3093.06,6.79,230717.91
8/3/17,DOC,0.90,30603.66,1.23,41904.77,1.17,1656.28,1.96,66726.61
8/4/17,SPM,0.79,24429.56,2.59,80112.55,2.18,2812.85,6.23,192782.42
8/4/17,DOC,0.90,27831.14,3.64,112582.81,1.17,1506.23,1.90,58752.55
8/5/17,SPM,0.79,21541.45,2.26,61546.84,2.18,2480.31,5.58,152166.55
8/5/17,DOC,0.90,24540.89,3.01,82097.63,1.17,1328.16,1.83,49788.12
8/6/17,SPM,0.79,20466.70,2.38,61530.13,2.18,2356.56,5.34,138272.44
8/6/17,DOC,0.90,23316.50,1.72,44466.34,1.17,1261.89,1.80,46590.39
8/7/17,SPM,0.79,18864.32,0.45,10771.96,2.18,2172.06,4.97,118786.27
8/7/17,DOC,0.90,21491.00,0.94,22392.86,1.17,1163.10,1.76,41961.95
8/8/17,SPM,0.79,17842.19,1.33,30027.97,2.18,2054.37,4.74,107124.97
8/8/17,DOC,0.90,20326.54,1.93,43692.98,1.17,1100.08,1.73,39096.59
8/9/17,SPM,0.79,17811.78,1.70,38279.79,2.18,2050.87,4.74,106787.19
8/9/17,DOC,0.90,20291.90,2.19,49264.60,1.17,1098.20,1.73,39012.38
8/10/17,SPM,0.79,17360.94,1.64,36129.89,2.18,1998.96,4.63,101841.77
8/10/17,DOC,0.90,19778.28,1.20,26466.28,1.17,1070.40,1.72,37770.97
8/11/17,SPM,0.79,17642.22,4.29,95784.46,2.18,2031.35,4.70,104913.57
8/11/17,DOC,0.90,20098.73,1.29,28878.95,1.17,1087.75,1.73,38543.94
8/12/17,SPM,0.79,16987.88,2.36,50849.93,2.18,1956.01,4.55,97837.67
8/12/17,DOC,0.90,19353.28,1.40,30162.20,1.17,1047.40,1.71,36753.72
8/13/17,SPM,0.79,15996.94,4.05,82003.49,2.18,1841.91,4.33,87588.83
8/13/17,DOC,0.90,18224.36,1.31,26438.38,1.17,986.31,1.68,34095.45
8/14/17,SPM,0.79,14384.35,4.77,86840.22,2.18,1656.23,3.96,72113.44
8/14/17,DOC,0.90,16387.23,0.90,16418.46,1.17,886.88,1.64,29905.79
8/15/17,SPM,0.79,14177.09,4.78,85831.84,2.18,1632.37,3.91,70232.53
8/15/17,DOC,0.90,16151.11,0.95,17004.96,1.17,874.10,1.64,29379.55
8/16/17,SPM,0.79,12170.24,6.69,102991.86,2.18,1401.30,3.46,53293.08
8/16/17,DOC,0.90,13864.83,1.81,27952.90,1.17,750.37,1.59,24428.24
8/17/17,SPM,0.79,12976.07,4.87,79930.12,2.18,1494.08,3.64,59817.72
8/17/17,DOC,0.90,14782.87,1.28,21064.32,1.17,800.05,1.61,26385.01
8/18/17,SPM,0.79,13230.03,4.85,81186.64,2.18,1523.32,3.70,61951.03
8/18/17,DOC,0.90,15072.19,1.20,20099.75,1.17,815.71,1.61,27010.40
8/19/17,SPM,0.79,12370.41,5.07,79466.95,2.18,1424.34,3.50,54879.09
8/19/17,DOC,0.90,14092.87,1.53,23971.55,1.17,762.71,1.59,24910.38
8/20/17,SPM,0.79,14325.32,4.77,86553.32,2.18,1649.43,3.95,71575.24
8/20/17,DOC,0.90,16319.98,0.91,16582.55,1.17,883.24,1.64,29755.63
8/21/17,SPM,0.79,23129.31,2.66,78017.84,2.18,2663.14,5.94,173905.27
8/21/17,DOC,0.90,26349.84,0.94,27568.39,1.17,1426.06,1.87,54649.70
8/22/17,SPM,0.79,18407.17,0.30,6988.11,2.18,2119.42,4.87,113496.74
8/22/17,DOC,0.90,20970.19,0.85,19820.87,1.17,1134.91,1.75,40672.03
8/23/17,SPM,0.79,15637.00,4.28,84720.82,2.18,1800.46,4.24,84005.42
8/23/17,DOC,0.90,17814.30,1.09,21507.65,1.17,964.11,1.67,33145.66
8/24/17,SPM,0.79,13530.08,4.83,82665.16,2.18,1557.87,3.77,64519.18
8/24/17,DOC,0.90,15414.01,1.11,19038.67,1.17,834.21,1.62,27754.70
8/25/17,SPM,0.79,12572.07,4.90,77921.24,2.18,1447.56,3.55,56500.09
8/25/17,DOC,0.90,14322.61,1.43,22738.81,1.17,775.14,1.60,25398.72
8/26/17,SPM,0.79,14023.17,4.79,85081.14,2.18,1614.65,3.88,68851.66
8/26/17,DOC,0.90,15975.77,0.98,17459.85,1.17,864.61,1.63,28990.56
8/27/17,SPM,0.79,13402.11,4.84,82035.37,2.18,1543.14,3.74,63417.57
8/27/17,DOC,0.90,15268.23,1.15,19481.29,1.17,826.32,1.62,27436.55
8/28/17,SPM,0.79,11972.29,8.82,133661.54,2.18,1378.50,3.41,51747.26
8/28/17,DOC,0.90,13639.31,2.15,32621.62,1.17,738.16,1.58,23954.02
8/29/17,SPM,0.79,11651.74,13.95,205755.47,2.18,1341.60,3.34,49291.67
8/29/17,DOC,0.90,13274.13,2.86,42122.73,1.17,718.40,1.57,23191.48
8/30/17,SPM,0.79,11991.03,8.59,130378.74,2.18,1380.66,3.42,51892.68
8/30/17,DOC,0.90,13660.67,2.12,32144.46,1.17,739.32,1.58,23998.82
8/31/17,SPM,0.79,13963.49,4.80,84789.61,2.18,1607.77,3.87,68319.87
8/31/17,DOC,0.90,15907.77,1.00,17640.87,1.17,860.93,1.63,28840.14
9/1/17,SPM,0.79,14985.21,4.73,89747.77,2.18,1725.42,4.10,77705.50
9/1/17,DOC,0.90,17071.76,0.78,14871.37,1.17,923.93,1.66,31447.16
9/2/17,SPM,0.79,13064.56,4.86,80368.48,2.18,1504.27,3.66,60556.84
9/2/17,DOC,0.90,14883.68,1.25,20720.94,1.17,805.51,1.61,26602.44
9/3/17,SPM,0.79,11881.99,10.02,150753.77,2.18,1368.11,3.39,51049.57
9/3/17,DOC,0.90,13536.44,2.33,35032.66,1.17,732.60,1.58,23738.54
9/4/17,SPM,0.79,11059.02,0.96,13398.99,2.20,1281.67,3.21,44906.21
9/4/17,DOC,0.90,12598.88,1.16,16264.62,1.22,712.88,1.56,21799.07
9/5/17,SPM,0.79,10354.52,1.01,13283.45,2.14,1170.15,3.05,39955.49
9/5/17,DOC,0.90,11796.28,0.91,11906.96,1.15,627.27,1.54,20173.69
9/6/17,SPM,0.79,9697.51,1.39,17084.59,2.06,1053.16,2.90,35594.87
9/6/17,DOC,0.90,11047.80,0.84,10333.50,1.16,592.25,1.52,18686.94
9/7/17,SPM,0.79,9049.96,3.05,34996.12,2.10,1003.20,2.75,31539.00
9/7/17,DOC,0.90,10310.08,1.04,11929.78,1.14,544.16,1.51,17248.97
9/8/17,SPM,0.79,8463.44,0.79,8496.35,2.10,938.42,2.62,28072.76
9/8/17,DOC,0.90,9641.90,1.57,16864.59,1.11,495.82,1.49,15970.02
9/9/17,SPM,0.79,8000.53,0.93,9448.78,2.10,884.46,2.52,25476.22
9/9/17,DOC,0.90,9114.53,1.44,14576.92,1.13,477.08,1.48,14976.37
9/10/17,SPM,0.79,7693.84,1.04,10172.83,2.07,841.21,2.45,23823.56
9/10/17,DOC,0.90,8765.13,1.35,13172.55,1.13,458.67,1.47,14325.71
9/11/17,SPM,0.79,8606.39,1.04,11329.57,28.76,13055.26,2.65,28899.38
9/11/17,DOC,0.90,9804.75,0.74,8084.75,14.67,6658.95,1.49,16279.67
9/12/17,SPM,0.79,10626.86,0.99,13328.90,52.26,29291.09,3.11,41835.59
9/12/17,DOC,0.90,12106.55,1.00,13465.49,28.50,15973.05,1.55,20798.20
9/13/17,SPM,0.79,10676.80,0.99,13337.13,53.02,29856.08,3.12,42184.96
9/13/17,DOC,0.90,12163.44,1.02,13767.94,30.39,17111.34,1.55,20913.24
9/14/17,SPM,0.79,11522.11,16.85,245799.72,52.39,31840.06,3.31,48315.35
9/14/17,DOC,0.90,13126.45,3.21,46803.58,28.06,17049.75,1.57,22885.01
9/15/17,SPM,0.79,10586.48,0.99,13322.23,52.33,29219.24,3.10,41554.13
9/15/17,DOC,0.90,12060.54,0.99,13224.76,27.59,15402.58,1.55,20705.30
9/16/17,SPM,0.79,10001.14,1.04,13222.90,50.04,26395.91,2.97,37579.31
9/16/17,DOC,0.90,11393.70,0.80,10100.68,27.54,14524.81,1.53,19370.53
9/17/17,SPM,0.79,9426.67,1.92,22921.92,48.86,24293.41,2.84,33869.20
9/17/17,DOC,0.90,10739.24,0.92,10960.20,28.02,13929.95,1.52,18082.17
9/18/17,SPM,0.79,9286.93,2.28,26763.68,50.86,24914.52,2.81,32995.36
9/18/17,DOC,0.90,10580.05,0.96,11305.75,27.79,13614.40,1.51,17772.04
9/19/17,SPM,0.79,8944.08,3.49,39541.27,50.25,23706.07,2.73,30898.68
9/19/17,DOC,0.90,10189.46,1.08,12225.20,27.17,12815.45,1.50,17016.44
9/20/17,SPM,0.79,8479.94,0.79,8465.16,50.46,22568.20,2.62,28167.54
9/20/17,DOC,0.90,9660.69,1.58,16949.90,26.64,11915.01,1.49,16005.68
9/21/17,SPM,0.79,8010.05,0.93,9427.58,50.32,21259.51,2.52,25528.37
9/21/17,DOC,0.90,9125.37,1.44,14621.90,27.13,11463.56,1.48,14996.66
9/22/17,SPM,0.79,7641.64,1.07,10304.49,49.66,20014.08,2.43,23547.63
9/22/17,DOC,0.90,8705.66,1.34,12942.17,27.13,10932.94,1.47,14215.56
9/23/17,SPM,0.79,7274.16,1.23,11309.85,49.15,18858.23,2.35,21649.38
9/23/17,DOC,0.90,8287.02,1.24,11390.30,27.05,10379.06,1.46,13445.22
9/24/17,SPM,0.79,6925.84,1.42,12408.26,49.56,18101.97,2.27,19921.53
9/24/17,DOC,0.90,7890.20,1.14,10030.11,26.60,9717.61,1.45,12723.13
9/25/17,SPM,0.79,6696.90,1.07,9109.36,49.53,17493.09,2.22,18823.76
9/25/17,DOC,0.90,7629.38,0.98,8335.78,26.55,9378.15,1.45,12252.81
9/26/17,SPM,0.79,6480.83,1.66,13622.97,49.81,17026.61,2.17,17815.23
9/26/17,DOC,0.90,7383.23,0.96,7859.06,26.51,9062.45,1.44,11812.06
9/27/17,SPM,0.79,6370.97,1.22,9807.92,49.54,16647.96,2.15,17312.67
9/27/17,DOC,0.90,7258.06,0.95,7661.29,26.47,8894.98,1.44,11589.10
9/28/17,SPM,0.79,6193.51,0.91,7125.64,49.41,16139.28,2.11,16515.53
9/28/17,DOC,0.90,7055.89,0.96,7549.61,26.25,8573.56,1.43,11230.63
9/29/17,SPM,0.79,5877.96,1.03,7659.59,49.54,15359.11,2.04,15142.70
9/29/17,DOC,0.90,6696.41,0.99,7387.27,26.65,8262.92,1.42,10598.28
9/30/17,SPM,0.79,5642.96,1.42,10143.01,49.57,14753.36,1.98,14157.36
9/30/17,DOC,0.90,6428.69,0.83,5917.18,26.16,7784.45,1.42,10131.53
10/1/17,SPM,0.79,5384.47,2.74,18689.82,57.55,16343.62,1.92,13110.07
10/1/17,DOC,0.90,6134.21,1.03,7034.07,25.74,7310.91,1.41,9622.27
10/2/17,SPM,0.79,5211.50,2.62,17294.98,60.59,16652.97,1.88,12430.67
10/2/17,DOC,0.90,5937.15,1.33,8754.70,25.54,7020.99,1.41,9283.92
10/3/17,SPM,0.79,5129.21,2.56,16653.26,58.39,15796.76,1.87,12113.44
10/3/17,DOC,0.90,5843.40,1.50,9740.22,25.55,6911.07,1.41,9123.62
10/4/17,SPM,0.79,4942.79,2.44,15251.28,51.66,13466.36,1.82,11409.21
10/4/17,DOC,0.90,5631.03,2.00,12483.08,26.45,6894.27,1.40,8762.14
10/5/17,SPM,0.79,4915.38,2.42,15051.07,56.45,14635.75,1.82,11307.30
10/5/17,DOC,0.90,5599.80,2.08,12957.25,26.60,6894.93,1.40,8709.16
10/6/17,SPM,0.79,4814.66,2.35,14328.73,52.20,13254.70,1.79,10936.67
10/6/17,DOC,0.90,5485.05,2.44,14885.84,26.42,6709.16,1.40,8514.97
10/7/17,SPM,0.79,4641.81,2.24,13136.83,53.89,13192.80,1.76,10314.19
10/7/17,DOC,0.90,5288.14,3.24,19018.84,26.38,6458.39,1.39,8183.26
10/8/17,SPM,0.79,4476.43,2.13,12052.11,52.64,12427.66,1.72,9734.61
10/8/17,DOC,0.90,5099.73,1.85,10476.35,26.64,6288.61,1.39,7867.68
10/9/17,SPM,0.79,4394.27,1.27,7061.10,50.84,11783.57,1.70,9452.50
10/9/17,DOC,0.90,5006.14,1.10,6091.38,26.26,6085.35,1.39,7711.57
10/10/17,SPM,0.79,4211.61,0.77,4078.96,51.93,11535.43,1.66,8839.15
10/10/17,DOC,0.90,4798.03,1.05,5584.12,25.87,5746.02,1.38,7366.04
10/11/17,SPM,0.79,3930.77,0.76,3760.67,52.50,10883.47,1.59,7933.47
10/11/17,DOC,0.90,4478.10,1.25,6229.26,25.68,5323.65,1.37,6839.05
10/12/17,SPM,0.79,3654.98,1.29,5981.03,49.86,9611.78,1.53,7088.04
10/12/17,DOC,0.90,4163.90,1.43,6616.96,25.57,4928.34,1.37,6326.50
10/13/17,SPM,0.79,3467.63,1.39,6117.35,53.02,9696.36,1.49,6538.57
10/13/17,DOC,0.90,3950.46,0.97,4239.70,25.18,4606.01,1.36,5981.13
10/14/17,SPM,0.79,3235.28,1.24,5080.61,51.00,8702.62,1.44,5885.09
10/14/17,DOC,0.90,3685.76,1.50,6146.36,25.73,4390.53,1.36,5555.97
10/15/17,SPM,0.79,3508.04,1.46,6489.30,50.09,9267.33,1.50,6655.38
10/15/17,DOC,0.90,3996.50,0.89,3948.25,25.87,4786.50,1.36,6055.43
10/16/17,SPM,0.79,3767.59,0.75,3579.71,52.03,10339.99,1.56,7427.98
10/16/17,DOC,0.90,4292.19,1.47,7020.06,26.52,5269.37,1.37,6535.19
10/17/17,SPM,0.79,6128.04,0.93,7231.04,70.88,22910.38,2.09,16226.03
10/17/17,DOC,0.90,6981.31,0.97,7516.34,35.52,11479.59,1.43,11098.91
10/18/17,SPM,0.79,5931.73,1.01,7563.82,57.17,17887.46,2.05,15372.58
10/18/17,DOC,0.90,6757.66,0.99,7415.29,46.05,14407.29,1.43,10705.56
10/19/17,SPM,0.79,5699.59,1.48,10699.41,55.12,16568.77,1.99,14391.92
10/19/17,DOC,0.90,6493.21,0.70,5049.21,46.79,14066.94,1.42,10243.68
10/20/17,SPM,0.79,5483.21,2.74,19031.26,52.30,15125.90,1.95,13505.62
10/20/17,DOC,0.90,6246.70,0.91,6287.51,44.30,12812.46,1.41,9816.30
10/21/17,SPM,0.79,4267.67,0.77,4143.72,50.64,11398.02,1.67,9025.37
10/21/17,DOC,0.90,4861.90,1.03,5555.14,42.73,9618.80,1.38,7471.86
10/22/17,SPM,0.79,3955.76,0.76,3788.48,49.82,10394.61,1.60,8012.22
10/22/17,DOC,0.90,4506.56,1.22,6118.99,37.09,7738.38,1.38,6885.73
10/23/17,SPM,0.79,3721.02,0.88,4148.65,49.17,9650.02,1.55,7286.51
10/23/17,DOC,0.90,4239.14,1.48,6966.55,33.85,6644.24,1.37,6448.79
10/24/17,SPM,0.79,3030.24,1.52,5848.46,49.83,7964.68,1.39,5334.09
10/24/17,DOC,0.90,3452.17,4.63,17769.73,31.77,5078.23,1.35,5183.69
10/25/17,SPM,0.79,3990.79,0.76,3827.54,49.38,10394.67,1.61,8123.24
10/25/17,DOC,0.90,4546.48,1.18,5968.77,30.59,6437.78,1.38,6951.25
10/26/17,SPM,0.79,4195.32,0.76,4060.18,50.71,11221.25,1.65,8785.39
10/26/17,DOC,0.90,4779.48,1.05,5592.64,30.37,6720.76,1.38,7335.34
10/27/17,SPM,0.79,4010.48,0.76,3849.50,48.78,10317.29,1.61,8185.92
10/27/17,DOC,0.90,4568.90,1.16,5886.56,29.63,6266.82,1.38,6988.10
10/28/17,SPM,0.79,3966.72,0.76,3800.70,48.79,10208.22,1.60,8046.88
10/28/17,DOC,0.90,4519.05,1.21,6071.44,29.25,6118.71,1.38,6906.22
10/29/17,SPM,0.79,3608.55,1.64,7493.83,49.52,9425.25,1.52,6949.99
10/29/17,DOC,0.90,4111.01,1.37,6259.49,30.73,5847.73,1.37,6240.70
10/30/17,SPM,0.79,3440.37,1.35,5876.28,50.39,9144.27,1.48,6460.31
10/30/17,DOC,0.90,3919.41,1.05,4562.06,33.61,6099.29,1.36,5931.07
10/31/17,SPM,0.79,3296.07,1.15,4789.65,53.88,9366.37,1.45,6053.08
10/31/17,DOC,0.90,3755.02,1.59,6640.46,34.48,5994.55,1.36,5666.88
11/1/17,SPM,0.79,2930.13,1.85,6876.57,49.99,7726.27,1.37,5073.82
11/1/17,DOC,0.90,3338.12,3.20,11887.17,33.81,5224.36,1.35,5002.92
