,ID,par,datetime,mean_altitude_m,full_name,unit,time_resolution,value_min,value_median,value_max,value_mean,value_std,value_count
2642,1,tm,3/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.55,-8.15,-2.55,-7.455320674,1.637762795,5582
2643,1,tm,3/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.95,-5.75,0.15,-5.138677893,1.833580747,5582
2644,1,tm,3/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.65,-4.35,1.45,-3.831404515,1.876722516,5582
2645,1,tm,3/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.95,-3.25,4.15,-2.616284486,2.749894518,5582
2646,1,tm,3/31/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.75,-5.25,0.75,-4.687979219,1.877606337,5582
2647,1,tm,4/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.75,-5.75,-1.65,-5.478681476,1.671439638,5582
2648,1,tm,4/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.15,-4.55,1.05,-4.143550699,2.110420211,5582
2649,1,tm,4/3/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.35,-2.65,2.05,-2.565263346,2.275299129,5582
2650,1,tm,4/4/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.95,-3.75,0.85,-3.719580795,2.193293961,5582
2651,1,tm,4/5/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.55,-3.15,1.35,-3.245897528,2.274972155,5582
2652,1,tm,4/6/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.95,-1.45,4.25,-1.434575421,2.587120317,5582
2653,1,tm,4/7/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.15,-0.45,3.45,-0.579899678,2.027684213,5582
2654,1,tm,4/8/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.15,-0.65,3.65,-0.796148334,2.399120822,5582
2655,1,tm,4/9/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.55,-2.55,2.05,-2.615944106,2.279045968,5582
2656,1,tm,4/10/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.85,-3.95,1.95,-3.632085274,2.272144152,5582
2657,1,tm,4/11/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.75,-4.25,1.55,-3.891454676,2.563152099,5582
2658,1,tm,4/12/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.35,-4.35,1.45,-3.981207453,2.313097089,5582
2659,1,tm,4/13/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.05,-0.45,3.75,-0.637997134,2.089749207,5582
2660,1,tm,4/14/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.05,-2.85,1.15,-2.931135794,2.220271303,5582
2661,1,tm,4/15/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.65,-2.65,3.85,-2.287441777,2.800058702,5582
2662,1,tm,4/16/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.25,-2.25,3.15,-2.322142601,2.542568535,5582
2663,1,tm,4/17/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.15,-1.55,3.15,-1.540111071,2.033462853,5582
2664,1,tm,4/18/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.95,0.05,4.75,0.035829452,2.389827525,5582
2665,1,tm,4/19/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.45,0.95,5.45,0.755069867,2.367074911,5582
2666,1,tm,4/20/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.15,-0.85,3.95,-0.837979219,2.473911301,5582
2667,1,tm,4/21/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.25,1.45,5.55,1.240111071,2.293893725,5582
2668,1,tm,4/22/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.15,0.35,5.35,0.278502329,2.489858134,5582
2669,1,tm,4/23/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.05,-2.75,2.45,-2.747706915,2.425999597,5582
2670,1,tm,4/24/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.15,-3.75,2.85,-3.373163741,2.657546648,5582
2671,1,tm,4/25/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.75,-5.25,3.25,-4.542565389,3.132534464,5582
2672,1,tm,4/26/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.05,-6.95,1.15,-6.193908993,3.048255746,5582
2673,1,tm,4/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-10.35,-5.05,2.65,-4.347635256,2.852897972,5582
2674,1,tm,4/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.25,-4.15,2.85,-3.480007166,2.629453034,5582
2675,1,tm,4/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.95,-5.95,-0.65,-5.861519169,2.608744729,5582
2676,1,tm,4/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.55,-7.85,-0.45,-7.2552311,2.554044656,5582
2677,1,tm,5/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-9.25,-4.15,2.15,-3.55,2.403732241,5582
2678,1,tm,5/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.65,-3.15,3.45,-2.937316374,2.83948981,5582
2679,1,tm,5/3/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.45,-2.35,4.25,-2.21341813,2.988172048,5582
2680,1,tm,5/4/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-13.35,-4.05,2.65,-3.911984952,3.009912347,5582
2681,1,tm,5/5/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.35,-4.55,2.55,-4.134324615,2.744533372,5582
2682,1,tm,5/6/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.25,0.05,5.25,0.195467574,2.30691257,5582
2683,1,tm,5/7/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.25,2.65,7.85,2.965030455,1.934937458,5582
2684,1,tm,5/8/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.65,3.45,7.25,3.343335722,1.833650501,5582
2685,1,tm,5/9/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.25,3.05,8.65,3.285524901,2.146605117,5582
2686,1,tm,5/10/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.95,1.35,5.75,1.242117521,2.292355157,5582
2687,1,tm,5/11/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.85,1.85,7.35,1.750125403,2.850343797,5582
2688,1,tm,5/12/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.95,1.95,6.85,1.867789323,2.465783169,5582
2689,1,tm,5/13/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.95,4.05,8.95,3.909584378,2.359973603,5582
2690,1,tm,5/14/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.15,2.75,8.25,2.693837334,2.604664231,5582
2691,1,tm,5/15/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.05,-0.85,4.55,-0.692422071,2.505286811,5582
2692,1,tm,5/16/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-11.25,-3.35,3.05,-3.006664278,2.88143994,5582
2693,1,tm,5/17/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.85,-1.95,4.85,-1.490290219,2.836528964,5582
2694,1,tm,5/18/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.45,-0.75,7.05,-0.263185238,2.901851122,5582
2695,1,tm,5/19/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.35,0.55,7.15,0.817950555,2.542194238,5582
2696,1,tm,5/20/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.95,0.05,4.75,0.021372268,1.923166944,5582
2697,1,tm,5/21/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.15,1.75,7.75,2.146345396,2.263007176,5582
2698,1,tm,5/22/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.15,1.05,6.45,0.914493013,2.516447331,5582
2699,1,tm,5/23/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.25,2.15,7.75,2.156843425,2.501983395,5582
2700,1,tm,5/24/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.25,0.35,5.45,0.417216052,2.614144966,5582
2701,1,tm,5/25/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-8.65,-0.65,4.95,-0.565764959,2.772692132,5582
2702,1,tm,5/26/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.15,0.25,5.75,0.431565747,2.22390996,5582
2703,1,tm,5/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.75,4.75,10.45,4.997868148,2.379475701,5582
2704,1,tm,5/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.65,4.55,11.55,4.985650305,2.65660292,5582
2705,1,tm,5/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.75,3.35,8.15,3.468165532,2.109396475,5582
2706,1,tm,5/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.45,5.05,11.05,5.397259047,2.514972654,5582
2707,1,tm,5/31/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.65,5.55,9.75,5.304854891,2.328668945,5582
2708,1,tm,6/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.35,5.65,12.45,6.035865281,2.916755676,5582
2709,1,tm,6/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.35,4.45,11.95,4.887119312,2.943220943,5582
2710,1,tm,6/3/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.85,3.45,7.75,3.281440344,2.170669603,5582
2711,1,tm,6/4/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.15,3.85,9.35,3.935399498,2.610969515,5582
2712,1,tm,6/5/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.75,0.55,6.05,0.738964529,2.632846298,5582
2713,1,tm,6/6/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-6.75,1.05,6.45,1.118434253,2.652313636,5582
2714,1,tm,6/7/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.75,3.25,8.45,3.297205303,2.690003241,5582
2715,1,tm,6/8/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.95,1.35,7.05,1.503152992,2.582713734,5582
2716,1,tm,6/9/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.95,1.75,7.75,1.943622358,2.850223194,5582
2717,1,tm,6/10/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.45,3.85,8.65,3.609691867,2.750646213,5582
2718,1,tm,6/11/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.55,1.75,6.55,1.755356503,2.57805543,5582
2719,1,tm,6/12/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.55,0.45,6.15,0.55591186,2.844061165,5582
2720,1,tm,6/13/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.65,0.45,6.35,0.593658187,2.883938758,5582
2721,1,tm,6/14/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.05,1.25,6.75,1.23203153,2.851003079,5582
2722,1,tm,6/15/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-7.05,3.05,7.95,2.731798638,2.923014191,5582
2723,1,tm,6/16/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.85,3.55,9.15,3.57551057,2.816184549,5582
2724,1,tm,6/17/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.25,2.25,7.35,2.221694733,2.607607019,5582
2725,1,tm,6/18/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.45,3.45,8.15,3.417860982,2.384333169,5582
2726,1,tm,6/19/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.15,5.65,11.45,5.689699033,2.874276011,5582
2727,1,tm,6/20/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-5.35,3.55,8.85,3.552705124,2.725096526,5582
2728,1,tm,6/21/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.15,6.05,10.85,5.940003583,2.833525399,5582
2729,1,tm,6/22/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.85,7.15,11.95,7.337979219,2.590758022,5582
2730,1,tm,6/23/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.95,8.75,13.25,8.868846292,2.230805859,5582
2731,1,tm,6/24/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.05,8.95,13.15,8.936456467,1.872949688,5582
2732,1,tm,6/25/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.75,8.45,13.25,8.756932999,2.457672557,5582
2733,1,tm,6/26/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.45,5.75,9.65,5.805983518,1.99968709,5582
2734,1,tm,6/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.35,3.65,8.25,3.561286277,2.584336266,5582
2735,1,tm,6/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.45,3.55,9.25,3.810695091,2.762692574,5582
2736,1,tm,6/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.85,3.45,9.05,3.672680043,2.752165465,5582
2737,1,tm,6/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.85,3.15,8.65,3.225223934,2.637801622,5582
2738,1,tm,7/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.85,5.75,10.85,5.693532784,2.722083846,5582
2739,1,tm,7/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.55,7.55,12.55,7.531888212,2.474069749,5582
2740,1,tm,7/3/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.75,8.85,12.75,8.833393049,2.154213588,5582
2741,1,tm,7/4/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.55,6.95,11.15,7.13821211,1.958018644,5582
2742,1,tm,7/5/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.75,4.25,9.25,4.181512003,2.593206672,5582
2743,1,tm,7/6/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.25,4.95,10.35,5.144070226,2.481865918,5582
2744,1,tm,7/7/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.15,4.85,10.55,5.193550699,2.360748685,5582
2745,1,tm,7/8/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.55,3.65,9.25,3.968344679,2.384932301,5582
2746,1,tm,7/9/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.55,6.55,11.75,6.690308133,2.563050848,5582
2747,1,tm,7/10/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.75,10.95,17.45,11.25078825,2.900509891,5582
2748,1,tm,7/11/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.25,9.65,13.85,9.486295235,2.400377239,5582
2749,1,tm,7/12/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.35,6.85,10.25,6.660103905,1.92161435,5582
2750,1,tm,7/13/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.05,11.05,14.35,10.63772841,1.918164914,5582
2751,1,tm,7/14/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.85,10.85,15.95,10.81099964,2.408737738,5582
2752,1,tm,7/15/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.45,10.25,14.25,9.962719455,2.385610454,5582
2753,1,tm,7/16/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.15,8.75,13.35,8.552866356,2.65217636,5582
2754,1,tm,7/17/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.65,5.45,10.15,5.391114296,2.395157805,5582
2755,1,tm,7/18/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.35,7.65,11.95,7.491651738,2.451919519,5582
2756,1,tm,7/19/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.85,10.85,15.65,10.88181655,2.602326546,5582
2757,1,tm,7/20/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.05,8.95,14.35,9.153385883,2.573012878,5582
2758,1,tm,7/21/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.15,8.05,12.45,7.999982085,2.157423648,5582
2759,1,tm,7/22/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.75,8.65,13.15,8.729666786,2.464951678,5582
2760,1,tm,7/23/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.35,9.45,15.15,9.778591903,2.431906437,5582
2761,1,tm,7/24/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.25,9.25,14.05,9.445127195,2.164309024,5582
2762,1,tm,7/25/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.75,7.95,11.95,8.167305625,1.683739081,5582
2763,1,tm,7/26/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.95,8.65,12.75,8.927248298,1.833353341,5582
2764,1,tm,7/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.45,8.85,15.05,9.23040129,2.579036123,5582
2765,1,tm,7/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.95,9.05,14.75,9.054335364,2.432919246,5582
2766,1,tm,7/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.25,12.25,15.35,11.98258689,1.859348427,5582
2767,1,tm,7/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.95,11.45,15.85,11.63154783,1.986900274,5582
2768,1,tm,7/31/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.85,11.05,16.15,11.19371193,2.272395138,5582
2769,1,tm,8/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.15,9.85,13.85,9.645503404,2.14790152,5582
2770,1,tm,8/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.05,7.65,11.25,7.497312791,1.968176975,5582
2771,1,tm,8/3/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.95,7.05,11.15,7.069240416,2.013104069,5582
2772,1,tm,8/4/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.35,6.35,10.45,6.289125761,2.172764539,5582
2773,1,tm,8/5/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.05,9.45,11.65,9.063131494,1.50531326,5582
2774,1,tm,8/6/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.85,12.35,16.85,12.37253673,2.230896118,5582
2775,1,tm,8/7/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.25,10.95,15.15,10.91356145,2.13384298,5582
2776,1,tm,8/8/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.65,12.05,15.25,11.6867431,1.972927956,5582
2777,1,tm,8/9/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.35,8.25,12.65,8.084664995,2.235264208,5582
2778,1,tm,8/10/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.25,8.05,11.75,7.761572913,1.851510296,5582
2779,1,tm,8/11/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.55,11.45,13.75,11.09387316,1.751687208,5582
2780,1,tm,8/12/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.15,11.75,17.05,11.83195987,2.577558566,5582
2781,1,tm,8/13/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.15,6.95,11.75,6.674364027,2.554891262,5582
2782,1,tm,8/14/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.65,6.65,11.35,6.560050161,2.433117759,5582
2783,1,tm,8/15/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.25,6.75,10.55,6.631153708,2.077808161,5582
2784,1,tm,8/16/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.85,9.55,14.35,9.639931924,2.120524279,5582
2785,1,tm,8/17/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,6.05,11.95,14.75,11.82903977,1.4514028,5582
2786,1,tm,8/18/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,7.55,13.25,15.35,12.94661412,1.265778113,5582
2787,1,tm,8/19/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.35,13.45,15.25,13.18733429,1.12243173,5582
2788,1,tm,8/20/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.45,14.05,15.55,13.71114296,1.208061519,5582
2789,1,tm,8/21/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.85,14.15,15.65,13.86682193,1.012939968,5582
2790,1,tm,8/22/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.85,13.95,15.35,13.65322465,1.024626175,5582
2791,1,tm,8/23/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,9.35,14.15,16.25,14.08113579,1.23571418,5582
2792,1,tm,8/24/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,7.95,13.45,16.55,13.05843784,1.852308524,5582
2793,1,tm,8/25/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.15,12.85,15.85,12.68683268,1.350754645,5582
2794,1,tm,8/26/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,7.45,12.55,14.85,12.31750269,1.20596714,5582
2795,1,tm,8/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.75,10.95,15.15,11.00023289,1.840608578,5582
2796,1,tm,8/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.05,10.45,16.65,10.97038696,2.489723007,5582
2797,1,tm,8/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.55,9.45,15.65,9.819885346,2.491178765,5582
2798,1,tm,8/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.65,8.35,13.95,8.45068076,2.364630577,5582
2799,1,tm,8/31/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.65,9.05,13.35,8.835166607,2.319798314,5582
2800,1,tm,9/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.25,5.65,9.95,5.449749194,2.28529337,5582
2801,1,tm,9/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.65,3.05,7.65,3.042977427,2.225925363,5582
2802,1,tm,9/3/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.85,4.7,8.45,4.621981369,1.73988375,5582
2803,1,tm,9/4/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.55,4.15,8.65,4.029201003,2.235886682,5582
2804,1,tm,9/5/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.95,4.25,7.95,4.159942673,1.917008537,5582
2805,1,tm,9/6/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.05,4.15,8.45,4.164922967,2.046589014,5582
2806,1,tm,9/7/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.45,3.45,7.45,3.280329631,2.183641811,5582
2807,1,tm,9/8/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-3.35,3.75,8.05,3.607954138,2.13181722,5582
2808,1,tm,9/9/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.85,5.25,10.55,5.25,2.162889259,5582
2809,1,tm,9/10/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.55,6.25,11.45,6.324310283,2.199331074,5582
2810,1,tm,9/11/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,4.75,8.15,10.45,8.156288069,0.752325343,5582
2811,1,tm,9/12/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,8.25,11.65,13.75,11.18251523,1.327772376,5582
2812,1,tm,9/13/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,5.85,10.15,11.95,10.03059835,1.037269029,5582
2813,1,tm,9/14/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.15,9.95,12.15,9.379451809,1.493516906,5582
2814,1,tm,9/15/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.65,9.45,12.05,9.088104622,1.634190831,5582
2815,1,tm,9/16/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,3.05,9.05,11.15,8.565281261,1.338782827,5582
2816,1,tm,9/17/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.65,7.75,11.25,7.654621999,1.850815728,5582
2817,1,tm,9/18/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,2.05,9.05,14.15,9.156019348,2.375661914,5582
2818,1,tm,9/19/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.55,7.25,11.65,7.297975636,1.917876377,5582
2819,1,tm,9/20/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.55,7.25,10.65,7.169652454,1.815040693,5582
2820,1,tm,9/21/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.85,7.05,10.25,7.036080258,1.565493593,5582
2821,1,tm,9/22/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.55,7.95,11.35,7.967251881,2.025294652,5582
2822,1,tm,9/23/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.05,6.45,10.85,6.469204586,2.110955598,5582
2823,1,tm,9/24/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.25,5.75,9.55,5.689376568,1.919901385,5582
2824,1,tm,9/25/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,0.25,6.35,8.05,5.908384092,1.316105807,5582
2825,1,tm,9/26/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,1.05,7.35,10.55,7.20064493,1.8988134,5582
2826,1,tm,9/27/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.65,5.55,9.65,5.481834468,2.099226955,5582
2827,1,tm,9/28/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-2.05,4.75,9.05,4.623289144,2.165406516,5582
2828,1,tm,9/29/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-0.75,5.75,10.35,5.663095665,2.067306481,5582
2829,1,tm,9/30/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-1.85,6.35,11.15,6.133303475,2.470268427,5582
2830,1,tm,10/1/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.95,1.55,6.05,1.668792547,2.216368174,5582
2831,1,tm,10/2/15 6:00,678.9593336,Dogntemperatur v2.0,Celcius,1440,-4.85,0.85,5.25,0.923324973,1.951504783,5582
