,station_id,station_name,parameter,parameter_name,parameter_name_eng,method,datetime,value,unit,correction,quality
654,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-16 11:00:00+00:00,1.341058,m³/s,0,3
655,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-17 11:00:00+00:00,1.611078,m³/s,0,3
656,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-18 11:00:00+00:00,5.672864,m³/s,0,3
657,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-19 11:00:00+00:00,21.83084,m³/s,0,3
658,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-20 11:00:00+00:00,17.12572,m³/s,0,3
659,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-21 11:00:00+00:00,13.47339,m³/s,0,3
660,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-22 11:00:00+00:00,11.11086,m³/s,0,3
661,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-23 11:00:00+00:00,9.203712,m³/s,0,3
662,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-24 11:00:00+00:00,11.93404,m³/s,0,3
663,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-25 11:00:00+00:00,15.88651,m³/s,0,3
664,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-26 11:00:00+00:00,13.77542,m³/s,0,3
665,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-27 11:00:00+00:00,10.97971,m³/s,0,3
666,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-28 11:00:00+00:00,8.974981,m³/s,0,3
667,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-29 11:00:00+00:00,7.436744,m³/s,0,3
668,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-30 11:00:00+00:00,6.371269,m³/s,0,3
669,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-10-31 11:00:00+00:00,5.726141,m³/s,0,3
670,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-01 11:00:00+00:00,5.449524,m³/s,0,3
671,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-02 11:00:00+00:00,4.794643,m³/s,0,3
672,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-03 11:00:00+00:00,4.32077,m³/s,0,3
673,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-04 11:00:00+00:00,4.124828,m³/s,0,3
674,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-05 11:00:00+00:00,27.08318,m³/s,0,3
675,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-06 11:00:00+00:00,32.17014,m³/s,0,3
676,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-07 11:00:00+00:00,19.72877,m³/s,0,3
677,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-08 11:00:00+00:00,14.48723,m³/s,0,3
678,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-09 11:00:00+00:00,11.45637,m³/s,0,3
679,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-10 11:00:00+00:00,9.443571,m³/s,0,3
680,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-11 11:00:00+00:00,8.039328,m³/s,0,3
681,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-12 11:00:00+00:00,6.96532,m³/s,0,3
682,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-13 11:00:00+00:00,6.278717,m³/s,0,3
683,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-14 11:00:00+00:00,7.067183,m³/s,0,3
684,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-15 11:00:00+00:00,14.87502,m³/s,0,3
685,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-16 11:00:00+00:00,22.9878,m³/s,0,3
686,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-17 11:00:00+00:00,22.06041,m³/s,0,3
687,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-18 11:00:00+00:00,26.39639,m³/s,0,3
688,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-19 11:00:00+00:00,28.40422,m³/s,0,3
689,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-20 11:00:00+00:00,25.51808,m³/s,0,3
690,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-21 11:00:00+00:00,39.92015,m³/s,0,3
691,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-22 11:00:00+00:00,39.1715,m³/s,0,3
692,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-23 11:00:00+00:00,40.03716,m³/s,0,3
693,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-24 11:00:00+00:00,37.9846,m³/s,0,3
694,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-25 11:00:00+00:00,32.66772,m³/s,0,3
695,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-26 11:00:00+00:00,29.58295,m³/s,0,3
696,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-27 11:00:00+00:00,24.25563,m³/s,0,3
697,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-28 11:00:00+00:00,19.54398,m³/s,0,3
698,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-29 11:00:00+00:00,15.48362,m³/s,0,3
699,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-11-30 11:00:00+00:00,12.57638,m³/s,0,3
700,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-01 11:00:00+00:00,10.77077,m³/s,0,3
701,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-02 11:00:00+00:00,8.932848,m³/s,0,3
702,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-03 11:00:00+00:00,8.248012,m³/s,0,3
703,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-04 11:00:00+00:00,7.680446,m³/s,0,3
704,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-05 11:00:00+00:00,7.571455,m³/s,0,3
705,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-06 11:00:00+00:00,7.376019,m³/s,0,3
706,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-07 11:00:00+00:00,7.212645,m³/s,0,3
707,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-08 11:00:00+00:00,7.294684,m³/s,0,3
708,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-09 11:00:00+00:00,7.071701,m³/s,0,3
709,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-10 11:00:00+00:00,6.930569,m³/s,0,3
710,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-11 11:00:00+00:00,6.996259,m³/s,0,3
711,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-12 11:00:00+00:00,6.7842,m³/s,0,3
712,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-13 11:00:00+00:00,6.348319,m³/s,0,3
713,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-14 11:00:00+00:00,5.893846,m³/s,0,3
714,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-15 11:00:00+00:00,5.462106,m³/s,0,3
715,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-16 11:00:00+00:00,5.118975,m³/s,0,3
716,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-17 11:00:00+00:00,4.521811,m³/s,0,3
717,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-18 11:00:00+00:00,3.878534,m³/s,0,3
718,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-19 11:00:00+00:00,3.72784,m³/s,0,3
719,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-20 11:00:00+00:00,3.473842,m³/s,0,3
720,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-21 11:00:00+00:00,3.595311,m³/s,0,3
721,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-22 11:00:00+00:00,3.924875,m³/s,0,3
722,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-23 11:00:00+00:00,4.348259,m³/s,0,3
723,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-24 11:00:00+00:00,6.405585,m³/s,0,3
724,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-25 11:00:00+00:00,8.226435,m³/s,0,3
725,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-26 11:00:00+00:00,8.257197,m³/s,0,3
726,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-27 11:00:00+00:00,8.042668,m³/s,0,3
727,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-28 11:00:00+00:00,6.770453,m³/s,0,3
728,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-29 11:00:00+00:00,6.167897,m³/s,0,3
729,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-30 11:00:00+00:00,5.787722,m³/s,0,3
730,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2016-12-31 11:00:00+00:00,5.606013,m³/s,0,3
731,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-01 11:00:00+00:00,5.536927,m³/s,0,3
732,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-02 11:00:00+00:00,5.414372,m³/s,0,3
733,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-03 11:00:00+00:00,5.180399,m³/s,0,3
734,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-04 11:00:00+00:00,4.95943,m³/s,0,3
735,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-05 11:00:00+00:00,4.556522,m³/s,0,3
736,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-06 11:00:00+00:00,4.252307,m³/s,0,3
737,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-07 11:00:00+00:00,4.239086,m³/s,0,3
738,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-08 11:00:00+00:00,4.075561,m³/s,0,3
739,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-09 11:00:00+00:00,3.948949,m³/s,0,3
740,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-10 11:00:00+00:00,7.062818,m³/s,0,3
741,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-11 11:00:00+00:00,17.32205,m³/s,0,3
742,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-12 11:00:00+00:00,24.89079,m³/s,0,3
743,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-13 11:00:00+00:00,17.77023,m³/s,0,3
744,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-14 11:00:00+00:00,13.48481,m³/s,0,3
745,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-15 11:00:00+00:00,10.91346,m³/s,0,3
746,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-16 11:00:00+00:00,9.059214,m³/s,0,3
747,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-17 11:00:00+00:00,7.981059,m³/s,0,3
748,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-18 11:00:00+00:00,7.399404,m³/s,0,3
749,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-19 11:00:00+00:00,6.913236,m³/s,0,3
750,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-20 11:00:00+00:00,6.480268,m³/s,0,3
751,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-21 11:00:00+00:00,6.100715,m³/s,0,3
752,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-22 11:00:00+00:00,5.729867,m³/s,0,3
753,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-23 11:00:00+00:00,5.047904,m³/s,0,3
754,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-24 11:00:00+00:00,4.814495,m³/s,0,3
755,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-25 11:00:00+00:00,4.71402,m³/s,0,3
756,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-26 11:00:00+00:00,4.645706,m³/s,0,3
757,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-27 11:00:00+00:00,4.524244,m³/s,0,3
758,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-28 11:00:00+00:00,4.405229,m³/s,0,3
759,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-29 11:00:00+00:00,4.320916,m³/s,0,3
760,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-30 11:00:00+00:00,4.241567,m³/s,0,3
761,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-01-31 11:00:00+00:00,4.141269,m³/s,0,3
762,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-01 11:00:00+00:00,4.05661,m³/s,0,3
763,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-02 11:00:00+00:00,3.994483,m³/s,0,3
764,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-03 11:00:00+00:00,4.352063,m³/s,0,3
765,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-04 11:00:00+00:00,4.969235,m³/s,0,3
766,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-05 11:00:00+00:00,5.270004,m³/s,0,3
767,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-06 11:00:00+00:00,5.427042,m³/s,0,3
768,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-07 11:00:00+00:00,5.422191,m³/s,0,3
769,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-08 11:00:00+00:00,5.289885,m³/s,0,3
770,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-09 11:00:00+00:00,5.124568,m³/s,0,3
771,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-10 11:00:00+00:00,4.956404,m³/s,0,3
772,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-11 11:00:00+00:00,4.800707,m³/s,0,3
773,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-12 11:00:00+00:00,4.607901,m³/s,0,3
774,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-13 11:00:00+00:00,4.243604,m³/s,0,3
775,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-14 11:00:00+00:00,4.114654,m³/s,0,3
776,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-15 11:00:00+00:00,3.992263,m³/s,0,3
777,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-16 11:00:00+00:00,4.083767,m³/s,0,3
778,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-17 11:00:00+00:00,4.113653,m³/s,0,3
779,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-18 11:00:00+00:00,4.09418,m³/s,0,3
780,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-19 11:00:00+00:00,4.265268,m³/s,0,3
781,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-20 11:00:00+00:00,5.204239,m³/s,0,3
782,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-21 11:00:00+00:00,6.755667,m³/s,0,3
783,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-22 11:00:00+00:00,8.845682,m³/s,0,3
784,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-23 11:00:00+00:00,10.1752,m³/s,0,3
785,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-24 11:00:00+00:00,9.437744,m³/s,0,3
786,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-25 11:00:00+00:00,8.333171,m³/s,0,3
787,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-26 11:00:00+00:00,7.761651,m³/s,0,3
788,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-27 11:00:00+00:00,7.759394,m³/s,0,3
789,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-02-28 11:00:00+00:00,25.34751,m³/s,0,3
790,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-01 11:00:00+00:00,44.69836,m³/s,0,3
791,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-02 11:00:00+00:00,38.01684,m³/s,0,3
792,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-03 11:00:00+00:00,31.96034,m³/s,0,3
793,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-04 11:00:00+00:00,28.11876,m³/s,0,3
794,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-05 11:00:00+00:00,26.48586,m³/s,0,3
795,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-06 11:00:00+00:00,24.31192,m³/s,0,3
796,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-07 11:00:00+00:00,20.56883,m³/s,0,3
797,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-08 11:00:00+00:00,13.35218,m³/s,0,3
798,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-09 11:00:00+00:00,9.627666,m³/s,0,3
799,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-10 11:00:00+00:00,9.422798,m³/s,0,3
800,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-11 11:00:00+00:00,9.323333,m³/s,0,3
801,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-12 11:00:00+00:00,9.584739,m³/s,0,3
802,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-13 11:00:00+00:00,11.00677,m³/s,0,3
803,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-14 11:00:00+00:00,12.33619,m³/s,0,3
804,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-15 11:00:00+00:00,16.56313,m³/s,0,3
805,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-16 11:00:00+00:00,18.84256,m³/s,0,3
806,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-17 11:00:00+00:00,18.03382,m³/s,0,3
807,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-18 11:00:00+00:00,15.98846,m³/s,0,3
808,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-19 11:00:00+00:00,13.94808,m³/s,0,3
809,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-20 11:00:00+00:00,12.49365,m³/s,0,3
810,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-21 11:00:00+00:00,13.14526,m³/s,0,3
811,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-22 11:00:00+00:00,13.77041,m³/s,0,3
812,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-23 11:00:00+00:00,12.88773,m³/s,0,3
813,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-24 11:00:00+00:00,11.58855,m³/s,0,3
814,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-25 11:00:00+00:00,10.50886,m³/s,0,3
815,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-26 11:00:00+00:00,9.861058,m³/s,0,3
816,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-27 11:00:00+00:00,9.642505,m³/s,0,3
817,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-28 11:00:00+00:00,9.682747,m³/s,0,3
818,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-29 11:00:00+00:00,9.519567,m³/s,0,3
819,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-30 11:00:00+00:00,9.259481,m³/s,0,3
820,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-03-31 11:00:00+00:00,9.462663,m³/s,0,3
821,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-01 11:00:00+00:00,9.938025,m³/s,0,3
822,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-02 11:00:00+00:00,10.42298,m³/s,0,3
823,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-03 11:00:00+00:00,11.80295,m³/s,0,3
824,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-04 11:00:00+00:00,12.0467,m³/s,0,3
825,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-05 11:00:00+00:00,11.60262,m³/s,0,3
826,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-06 11:00:00+00:00,10.8619,m³/s,0,3
827,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-07 11:00:00+00:00,10.50942,m³/s,0,3
828,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-08 11:00:00+00:00,10.1301,m³/s,0,3
829,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-09 11:00:00+00:00,7.976161,m³/s,0,3
830,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-10 11:00:00+00:00,5.490918,m³/s,0,3
831,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-11 11:00:00+00:00,5.184484,m³/s,0,3
832,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-12 11:00:00+00:00,5.395514,m³/s,0,3
833,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-13 11:00:00+00:00,5.482151,m³/s,0,3
834,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-14 11:00:00+00:00,5.536488,m³/s,0,3
835,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-15 11:00:00+00:00,5.482076,m³/s,0,3
836,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-16 11:00:00+00:00,5.427058,m³/s,0,3
837,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-17 11:00:00+00:00,5.575465,m³/s,0,3
838,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-18 11:00:00+00:00,5.919974,m³/s,0,3
839,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-19 11:00:00+00:00,5.965632,m³/s,0,3
840,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-20 11:00:00+00:00,5.868968,m³/s,0,3
841,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-21 11:00:00+00:00,5.71428,m³/s,0,3
842,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-22 11:00:00+00:00,5.356006,m³/s,0,3
843,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-23 11:00:00+00:00,5.123033,m³/s,0,3
844,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-24 11:00:00+00:00,5.026527,m³/s,0,3
845,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-25 11:00:00+00:00,4.871979,m³/s,0,3
846,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-26 11:00:00+00:00,4.70015,m³/s,0,3
847,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-27 11:00:00+00:00,4.517798,m³/s,0,3
848,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-28 11:00:00+00:00,4.894959,m³/s,0,3
849,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-29 11:00:00+00:00,15.37535,m³/s,0,3
850,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-04-30 11:00:00+00:00,25.19538,m³/s,0,3
851,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-01 11:00:00+00:00,17.96784,m³/s,0,3
852,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-02 11:00:00+00:00,14.39599,m³/s,0,3
853,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-03 11:00:00+00:00,12.67357,m³/s,0,3
854,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-04 11:00:00+00:00,10.83379,m³/s,0,3
855,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-05 11:00:00+00:00,9.117549,m³/s,0,3
856,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-06 11:00:00+00:00,7.454345,m³/s,0,3
857,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-07 11:00:00+00:00,6.617722,m³/s,0,3
858,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-08 11:00:00+00:00,5.961659,m³/s,0,3
859,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-09 11:00:00+00:00,5.361102,m³/s,0,3
860,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-10 11:00:00+00:00,4.137554,m³/s,0,3
861,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-11 11:00:00+00:00,4.060909,m³/s,0,3
862,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-12 11:00:00+00:00,4.295196,m³/s,0,3
863,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-13 11:00:00+00:00,4.407198,m³/s,0,3
864,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-14 11:00:00+00:00,4.633257,m³/s,0,3
865,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-15 11:00:00+00:00,4.873158,m³/s,0,3
866,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-16 11:00:00+00:00,5.306027,m³/s,0,3
867,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-17 11:00:00+00:00,9.62944,m³/s,0,3
868,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-18 11:00:00+00:00,16.79986,m³/s,0,3
869,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-19 11:00:00+00:00,17.04745,m³/s,0,3
870,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-20 11:00:00+00:00,13.73349,m³/s,0,3
871,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-21 11:00:00+00:00,11.28873,m³/s,0,3
872,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-22 11:00:00+00:00,9.756604,m³/s,0,3
873,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-23 11:00:00+00:00,10.4426,m³/s,0,3
874,18.4.0,Lundevann,1001,Vannforing,Discharge,Mean,2017-05-24 11:00:00+00:00,11.40645,m³/s,0,3
