datetime,FDOM,Conductivity,pH,T_water,Turbidity
2018-12-07,16.894583333333333,6.566833333333334,7.516249999999999,0.008458333333333333,2.189583333333333
2018-12-08,16.557083333333335,6.199750000000001,7.495,0.0057083333333333335,2.1470833333333332
2018-12-09,16.59090909090909,6.476,7.497391304347826,0.018136363636363638,1.552857142857143
2018-12-10,19.100416666666664,6.755125,7.58875,0.04254166666666667,0.8579166666666667
2018-12-11,19.258333333333333,6.807875,7.576249999999999,0.038,0.645
2018-12-12,18.815833333333334,6.894083333333334,7.552083333333333,0.040791666666666664,0.5675
2018-12-13,18.03625,6.574916666666667,7.524583333333333,0.04466666666666667,0.78125
2018-12-14,17.181250000000002,6.072541666666666,7.538333333333333,0.039,0.7466666666666666
2018-12-15,17.513333333333332,6.022166666666667,7.54625,0.0405,0.7516666666666666
2018-12-16,16.98695652173913,5.883041666666667,7.546666666666667,0.045750000000000006,0.5845833333333333
2018-12-17,17.385833333333334,5.97175,7.537916666666667,0.038625,0.57625
2018-12-18,17.333333333333332,5.8374999999999995,7.4925,0.03941666666666667,0.9145833333333333
2018-12-19,16.864166666666666,5.806166666666667,7.537916666666667,0.038125,1.5683333333333334
2018-12-20,16.63,6.031416666666666,7.55375,0.042541666666666665,1.49875
2018-12-21,16.07125,5.948666666666667,7.547499999999999,0.043166666666666666,1.9754166666666666
2018-12-22,16.499166666666667,6.112625,7.541666666666667,0.042541666666666665,1.0754166666666667
2018-12-23,16.31416666666667,6.118083333333334,7.54375,0.043583333333333335,1.04
2018-12-24,15.986666666666666,6.010416666666667,7.517916666666667,0.041125,0.9249999999999999
2018-12-25,15.857083333333334,6.116208333333333,7.52875,0.03983333333333333,0.8379166666666666
2018-12-26,16.004166666666666,6.2535,7.557083333333334,0.03795833333333334,0.7258333333333334
2018-12-27,16.070833333333333,6.338166666666667,7.55875,0.030666666666666665,0.6391666666666667
2018-12-28,15.96,6.563375,7.540416666666666,0.0395,0.6133333333333333
2018-12-29,15.3975,6.515375,7.555833333333333,0.0315,0.8129166666666667
2018-12-30,15.241666666666667,6.061624999999999,7.564583333333334,0.039875,0.8804166666666666
2018-12-31,15.315,6.027291666666667,7.58,0.031,0.7491666666666666
2019-01-01,15.79625,6.448541666666666,7.568666666666666,0.03158333333333333,0.5375
2019-01-02,16.168333333333333,6.722833333333333,7.585166666666667,0.029208333333333333,0.5120833333333333
2019-01-03,16.074583333333333,6.434583333333333,7.561416666666666,0.030291666666666665,0.44333333333333336
2019-01-04,16.05,6.488916666666667,7.5566666666666675,0.038,0.6445833333333334
2019-01-05,16.033333333333335,5.826250000000001,7.549625,0.032,0.7991666666666667
2019-01-06,16.054166666666667,5.6001666666666665,7.5508750000000004,0.03208333333333333,0.6520833333333333
2019-01-07,16.65625,5.912291666666667,7.558791666666667,0.03241666666666667,1.01
2019-01-08,17.23125,5.672791666666666,7.552875,0.028083333333333335,1.2979166666666666
2019-01-09,18.010833333333334,5.733583333333333,7.5611250000000005,0.027833333333333335,0.8808333333333334
2019-01-10,18.0825,5.7425,7.555541666666667,0.0385,0.7791666666666667
2019-01-11,17.242916666666666,5.681,7.546833333333333,0.03833333333333334,3.395
2019-01-12,17.90791666666667,5.421583333333333,7.562,0.03179166666666667,2.6666666666666665
2019-01-13,17.933333333333334,5.558125,7.5594166666666665,0.025833333333333333,2.0370833333333334
2019-01-14,17.986666666666668,5.3416250000000005,7.554541666666666,0.025041666666666667,1.3716666666666668
2019-01-15,18.125416666666666,5.380083333333334,7.527291666666667,0.02716666666666667,1.1183333333333334
2019-01-16,18.015,5.430708333333333,7.508583333333333,0.023750000000000004,1.3283333333333334
2019-01-17,17.6875,5.606625,7.514708333333334,0.024583333333333332,1.1941666666666666
2019-01-18,17.04125,5.292791666666667,7.515833333333333,0.0255,1.0775
2019-01-19,16.986250000000002,5.270583333333334,7.503333333333334,0.024624999999999998,0.8850000000000001
2019-01-20,16.83375,5.241416666666667,7.498541666666667,0.024958333333333332,0.8370833333333333
2019-01-21,16.5575,5.261208333333333,7.4874583333333335,0.020833333333333332,1.1558333333333335
2019-01-22,16.400000000000002,5.309083333333334,7.480833333333333,0.022000000000000002,1.3883333333333334
2019-01-23,16.265,5.306125,7.478000000000001,0.0255,1.1645833333333333
2019-01-24,16.060833333333335,5.2392916666666665,7.463458333333333,0.025291666666666667,1.2283333333333333
2019-01-25,15.919166666666667,5.312708333333333,7.459291666666666,0.029083333333333333,1.5204166666666667
2019-01-26,16.009583333333335,5.384041666666666,7.46525,0.03295833333333333,1.4741666666666668
2019-01-27,15.810416666666667,5.429791666666667,7.473291666666667,0.030916666666666665,1.89375
2019-01-28,15.465833333333334,5.32875,7.471166666666666,0.024874999999999998,1.5725
2019-01-29,15.222083333333332,5.364916666666667,7.465333333333334,0.02675,2.32375
2019-01-30,15.327083333333334,5.570458333333334,7.469041666666667,0.02766666666666667,2.719583333333333
2019-01-31,14.39625,5.399333333333334,7.46425,0.022375000000000003,3.5437499999999997
2019-02-01,14.291739130434781,5.321208333333334,7.450625,0.02854166666666667,3.5141666666666667
2019-02-02,13.839166666666666,5.380791666666667,7.473458333333333,0.030833333333333334,4.513333333333333
2019-02-03,13.92125,5.645625,7.497458333333333,0.028999999999999998,5.340833333333333
2019-02-04,14.162916666666668,5.8261666666666665,7.533166666666666,0.034249999999999996,6.266249999999999
2019-02-05,13.834166666666667,6.074291666666666,7.535333333333334,0.030958333333333334,5.454166666666667
2019-02-06,12.181666666666667,6.273208333333333,7.592083333333334,0.024583333333333332,7.993333333333333
2019-02-07,12.647916666666667,6.0562499999999995,7.617416666666667,0.024458333333333332,6.6866666666666665
2019-02-08,13.457916666666668,6.025875,7.579958333333334,0.02358333333333333,4.836250000000001
2019-02-09,14.097500000000002,6.02775,7.521958333333333,0.024083333333333335,3.7954166666666667
2019-02-10,13.630416666666667,5.6922500000000005,7.485458333333334,0.025041666666666667,3.1620833333333334
2019-02-11,13.78625,5.415375,7.465791666666667,0.021041666666666667,2.16125
2019-02-12,13.7675,5.403333333333333,7.461333333333333,0.02008333333333333,1.9295833333333334
2019-02-13,13.698333333333332,5.279208333333334,7.458375,0.022458333333333334,1.8241666666666667
2019-02-14,13.8975,5.385541666666666,7.450208333333333,0.025208333333333333,1.8416666666666668
2019-02-15,14.754583333333334,6.077541666666666,7.458833333333334,0.02829166666666667,1.8666666666666665
2019-02-16,16.489583333333332,6.394666666666667,7.437625000000001,0.027083333333333334,2.0154166666666664
2019-02-17,17.063333333333333,6.48825,7.4891250000000005,0.024374999999999997,1.9391666666666667
2019-02-18,18.297083333333333,6.298625,7.472583333333334,0.017833333333333333,1.5824999999999998
2019-02-19,19.07125,6.644916666666667,7.48975,0.024916666666666667,1.19125
2019-02-20,19.150000000000002,6.6799583333333326,7.510041666666666,0.018541666666666668,1.0304166666666668
2019-02-21,18.981666666666666,6.45825,7.492625,0.023625000000000004,1.0783333333333334
2019-02-22,18.910833333333333,6.520916666666667,7.482875,0.022208333333333333,0.9420833333333333
2019-02-23,18.977083333333333,6.436083333333333,7.485291666666666,0.020666666666666667,0.9891666666666666
2019-02-24,25.132500000000004,6.2364999999999995,7.479333333333333,0.020375,2.8383333333333334
2019-02-25,35.156666666666666,6.033458333333333,7.453458333333334,0.023250000000000003,4.772083333333334
2019-02-26,42.94416666666667,5.813416666666666,7.466375,0.019125,4.542916666666667
2019-02-27,44.45458333333334,6.2216249999999995,7.511541666666666,0.02383333333333333,2.430833333333333
2019-02-28,42.82958333333334,6.537208333333333,7.529916666666666,0.017374999999999998,2.3179166666666666
2019-03-01,40.84458333333333,6.6695416666666665,7.541125,0.013416666666666667,1.6941666666666668
2019-03-02,39.68208333333333,7.0015,7.547875,0.01575,1.2137499999999999
2019-03-03,36.334583333333335,6.938916666666667,7.540416666666666,0.014583333333333332,0.9708333333333333
2019-03-04,34.282916666666665,7.043625,7.532708333333333,0.015166666666666667,0.9008333333333334
2019-03-05,31.813333333333333,7.19,7.509083333333333,0.014958333333333332,0.9654166666666666
2019-03-06,28.652916666666666,7.013750000000001,7.522166666666667,0.017625,1.1217391304347826
2019-03-07,26.45125,6.673208333333334,7.515916666666667,0.010875000000000001,0.9545833333333333
2019-03-08,24.740416666666665,6.443833333333333,7.510583333333333,0.013083333333333334,0.895
2019-03-09,24.485,6.536124999999999,7.505291666666667,0.015791666666666666,0.71375
2019-03-10,24.19333333333333,6.761166666666667,7.503416666666666,0.013458333333333334,0.6966666666666667
2019-03-11,23.6425,6.899791666666666,7.498,0.013208333333333334,0.6945833333333334
2019-03-12,22.14125,6.727,7.4848333333333334,0.011958333333333333,0.7929166666666667
2019-03-13,20.888333333333332,6.491041666666667,7.477291666666667,0.017166666666666667,0.7954166666666667
2019-03-14,20.085,6.154333333333334,7.480083333333333,0.015291666666666667,0.6791666666666667
2019-03-15,19.7925,6.220291666666667,7.479875,0.016458333333333335,0.6220833333333333
2019-03-16,19.15791666666667,6.1781250000000005,7.493333333333333,0.015541666666666667,0.6366666666666667
2019-03-17,18.966666666666665,6.197166666666667,7.508583333333333,0.0155,0.5458333333333333
2019-03-18,18.97875,6.229833333333333,7.506625,0.016,0.6404166666666666
2019-03-19,19.1325,6.577458333333333,7.496208333333333,0.012499999999999999,0.53875
2019-03-20,17.87375,6.340291666666666,7.527583333333333,0.016791666666666667,1.3525
2019-03-21,17.359166666666667,5.971208333333333,7.542166666666667,0.017791666666666667,1.0229166666666667
2019-03-22,17.1475,5.933125,7.53275,0.021208333333333333,1.01
2019-03-23,17.325833333333332,5.963583333333333,7.524375,0.017083333333333332,0.9216666666666667
2019-03-24,17.382083333333334,6.1269583333333335,7.546625,0.018666666666666668,1.04875
2019-03-25,17.5575,6.162541666666667,7.5482499999999995,0.018,1.0779166666666666
2019-03-26,18.002083333333335,6.598375,7.546291666666666,0.019333333333333334,0.8041666666666667
2019-03-27,18.138333333333332,6.6477916666666665,7.555416666666667,0.01970833333333333,0.7079166666666666
2019-03-28,18.030416666666667,6.662624999999999,7.56175,0.020541666666666666,0.7529166666666667
2019-03-29,17.79,6.476916666666667,7.56225,0.021708333333333333,1.24125
2019-03-30,18.13375,6.479083333333333,7.575500000000001,0.022833333333333334,0.9483333333333333
2019-03-31,18.28708333333333,6.454958333333334,7.580875,0.023749999999999997,0.9866666666666667
2019-04-01,18.48,6.473708333333334,7.588541666666667,0.018583333333333334,0.8450000000000001
2019-04-02,18.62375,6.516583333333333,7.587,0.017666666666666667,0.7316666666666666
2019-04-03,18.288333333333334,6.430666666666667,7.578625,0.01825,0.6754166666666667
2019-04-04,17.751666666666665,6.2508333333333335,7.577958333333334,0.017625,0.7795833333333334
2019-04-05,17.825,6.3780833333333335,7.575500000000001,0.018958333333333334,0.9695833333333334
2019-04-06,17.13625,6.274291666666667,7.5794999999999995,0.017208333333333332,0.9204166666666667
2019-04-07,16.335833333333333,5.966583333333333,7.576625,0.013166666666666667,0.965
2019-04-08,15.117916666666666,5.296166666666667,7.567708333333333,0.016125,1.5562500000000001
2019-04-09,14.613750000000001,5.1555,7.562083333333334,0.016916666666666667,2.6441666666666666
2019-04-10,14.587083333333332,5.227708333333333,7.548583333333333,0.017583333333333333,2.1595833333333334
2019-04-11,14.821666666666667,5.38075,7.542750000000001,0.020666666666666667,1.875
2019-04-12,14.524583333333334,5.243333333333333,7.547833333333333,0.017708333333333333,2.1216666666666666
2019-04-13,15.059583333333334,5.333749999999999,7.5516250000000005,0.019125,1.27875
2019-04-14,15.262500000000001,5.513333333333333,7.555458333333333,0.021500000000000002,1.07375
2019-04-15,16.115416666666665,5.904791666666667,7.56275,0.023208333333333334,1.2304166666666667
2019-04-16,17.179166666666667,5.982875,7.5549583333333326,0.02366666666666667,2.15
2019-04-17,18.554583333333333,5.9615833333333335,7.566958333333333,0.023333333333333334,1.9087500000000002
2019-04-18,19.884583333333335,6.101208333333333,7.5655833333333335,0.0285,1.5379166666666668
2019-04-19,20.471666666666668,6.2175,7.577041666666666,0.022625000000000003,2.3020833333333335
2019-04-20,23.471666666666668,6.3335,7.566416666666666,0.03195833333333333,2.9545833333333333
2019-04-21,31.405833333333334,6.28025,7.541666666666667,0.035916666666666666,9.998333333333333
2019-04-22,40.08708333333333,6.182666666666667,7.550125,0.029041666666666664,10.0775
2019-04-23,49.18083333333333,5.390000000000001,7.485083333333333,0.02075,21.235833333333336
2019-04-24,52.431666666666665,4.841833333333334,7.471708333333333,0.017541666666666667,25.239583333333332
2019-04-25,52.934583333333336,4.881374999999999,7.4976666666666665,0.026375,22.362083333333334
2019-04-26,49.025,4.965416666666667,7.530666666666666,0.02741666666666667,26.3575
2019-04-27,49.20208333333333,5.151083333333333,7.565,0.04345833333333333,17.520416666666666
2019-04-28,45.49041666666667,5.3741666666666665,7.568708333333333,0.06995833333333333,21.25125
2019-04-29,48.875,5.917458333333333,7.593541666666667,0.13679166666666667,14.012916666666667
2019-04-30,49.715833333333336,6.189166666666666,7.593666666666667,0.8239166666666667,8.402083333333334
2019-05-01,44.522083333333335,6.633541666666666,7.627958333333333,2.1320833333333336,7.97375
2019-05-02,40.15083333333333,6.582208333333334,7.702375,2.4523333333333333,9.164583333333333
2019-05-03,36.0475,7.426208333333334,7.811958333333333,2.5200833333333335,7.0025
2019-05-04,32.410000000000004,7.257375,7.5559166666666675,2.3473333333333333,5.254583333333334
2019-05-05,28.217083333333335,6.881541666666667,7.457541666666667,2.6529583333333333,4.422083333333333
2019-05-06,25.38083333333333,7.205041666666666,7.490458333333333,3.2190833333333333,4.4991666666666665
2019-05-07,24.76375,7.268291666666666,7.53325,3.8155,5.83875
2019-05-08,25.885,7.0605,7.558083333333333,3.8409166666666668,8.3725
2019-05-09,27.36708333333333,7.187708333333333,7.6489166666666675,3.999416666666667,7.371666666666666
2019-05-10,27.212083333333336,7.386458333333334,7.756833333333333,4.677458333333333,12.807083333333333
2019-05-11,30.468333333333334,6.7565,7.593958333333333,5.4615833333333335,22.50708333333333
2019-05-12,40.98583333333333,5.880958333333333,7.336791666666667,4.678875,22.392083333333332
2019-05-13,45.51625000000001,5.211166666666666,7.29025,3.00475,22.496666666666666
2019-05-14,47.53875,5.424499999999999,7.3385,3.2027916666666667,11.26375
2019-05-15,43.35,6.323791666666666,7.427833333333333,3.4945833333333334,8.3275
2019-05-16,39.768750000000004,6.346791666666667,7.481333333333333,3.8307916666666664,9.04125
2019-05-17,36.08833333333333,6.2359583333333335,7.541083333333333,4.782625,12.25
2019-05-18,37.242916666666666,5.760750000000001,7.640666666666667,5.855,10.939166666666667
2019-05-19,37.612500000000004,5.252625,7.482458333333334,6.022375,11.053333333333333
2019-05-20,34.331304347826084,4.997625,7.373083333333334,6.025791666666667,18.015833333333333
2019-05-21,30.038749999999997,4.270125,7.305458333333334,5.472916666666666,22.633333333333336
2019-05-22,28.419583333333335,4.2255,7.325125,5.387208333333334,19.318749999999998
2019-05-23,26.703333333333333,4.4740416666666665,7.399166666666667,4.730708333333333,13.525833333333333
2019-05-24,24.44875,4.812458333333333,7.43975,4.905,9.345416666666667
2019-05-25,24.208333333333332,5.441541666666667,7.501,4.972208333333334,8.50375
2019-05-26,23.8325,5.832375,7.544833333333333,4.804583333333333,6.5058333333333325
2019-05-27,22.435833333333335,5.934458333333333,7.603416666666667,5.261083333333334,5.90875
2019-05-28,22.07375,6.177833333333333,7.744208333333333,6.0897499999999996,6.797916666666667
2019-05-29,23.43541666666667,5.542750000000001,7.603333333333333,6.809708333333333,8.022916666666667
2019-05-30,27.80666666666667,4.185083333333334,7.338666666666667,5.134083333333334,19.959166666666665
2019-05-31,30.2975,3.8473333333333333,7.210866666666666,4.480416666666667,18.248749999999998
2019-06-01,25.64375,4.516666666666667,7.283,5.161958333333334,13.036666666666667
2019-06-02,25.040000000000003,5.291875,7.369583333333334,5.186875,9.999166666666666
2019-06-03,23.980833333333333,5.707708333333334,7.457375,5.9405,7.6875
2019-06-04,23.261363636363637,5.400458333333333,7.631363636363636,6.914041666666667,23.874347826086957
2019-06-05,18.22230769230769,5.219090909090909,7.662692307692307,6.9547083333333335,76.97666666666666
2019-06-06,13.899875,4.630416666666666,7.664166666666667,7.1777083333333325,54.500416666666666
2019-06-07,13.349583333333333,3.575583333333334,7.600750000000001,6.524541666666667,53.915
2019-06-08,11.70375,3.2275833333333335,7.579208333333334,6.186041666666667,56.73666666666667
2019-06-09,13.760833333333332,3.4764166666666667,7.572666666666667,6.141291666666667,31.400000000000002
2019-06-10,14.552916666666667,3.7272916666666664,7.577208333333334,5.936458333333333,32.927083333333336
2019-06-11,18.422916666666666,3.86225,7.5646249999999995,5.587458333333333,19.232083333333332
2019-06-12,17.7375,4.650083333333334,7.598708333333334,6.528958333333333,9.279583333333333
2019-06-13,16.705416666666668,5.4195,7.6185,7.751541666666667,5.988333333333333
2019-06-14,15.23625,5.393666666666667,7.610458333333334,8.912916666666666,6.375
2019-06-15,14.02125,5.047125,7.597916666666666,9.265416666666667,6.7508333333333335
2019-06-16,13.282083333333333,4.992,7.605791666666666,9.259583333333333,6.6187499999999995
2019-06-17,12.125833333333333,4.792833333333333,7.5986666666666665,9.329583333333334,5.798749999999999
2019-06-18,12.2525,4.649791666666666,7.58775,9.556666666666667,5.690833333333334
2019-06-19,13.248333333333335,4.522708333333333,7.581875,8.430416666666668,5.497916666666666
2019-06-20,13.585416666666667,4.574708333333334,7.590041666666667,8.5325,4.5225
2019-06-21,12.231666666666667,4.8165000000000004,7.585375,9.624166666666666,4.36
2019-06-22,12.146666666666667,4.023916666666667,7.549916666666667,8.1395,9.57875
2019-06-23,19.909166666666668,3.5839583333333334,7.526791666666667,7.066083333333334,16.13375
2019-06-24,21.55125,3.8634166666666663,7.536958333333334,7.668291666666666,6.9245833333333335
2019-06-25,18.34208333333333,4.419,7.551833333333334,8.45875,4.675416666666666
2019-06-26,16.669166666666666,4.510083333333333,7.563833333333334,8.392916666666666,2.967916666666667
2019-06-27,15.898333333333333,4.6507499999999995,7.564791666666667,8.068,3.1870833333333333
2019-06-28,16.00166666666667,4.802083333333333,7.555375000000001,7.482083333333333,3.034166666666667
2019-06-29,18.0225,5.115541666666666,7.521458333333334,7.539458333333333,3.03125
2019-06-30,20.552083333333332,5.31175,7.537291666666667,7.668,2.6954166666666666
2019-07-01,21.285833333333333,5.3934999999999995,7.567541666666667,8.122541666666667,2.2391666666666667
2019-07-02,20.607083333333332,5.328666666666667,7.574541666666666,8.290833333333333,2.73625
2019-07-03,20.31125,5.366333333333333,7.560291666666667,8.787916666666666,2.10875
2019-07-04,18.269583333333333,5.364541666666667,7.555833333333333,9.46125,1.9570833333333333
2019-07-05,17.05375,5.447041666666666,7.562583333333333,8.94375,1.8375000000000001
2019-07-06,15.507916666666667,5.320749999999999,7.569,9.0675,2.31625
2019-07-07,14.552083333333334,4.933333333333334,7.568541666666667,9.01625,2.1645833333333333
2019-07-08,11.94375,4.878541666666666,7.569291666666667,10.555833333333334,3.1641666666666666
2019-07-09,10.597916666666666,4.695916666666666,7.550041666666666,11.425833333333332,2.785
2019-07-10,10.082083333333333,4.944500000000001,7.567916666666666,11.595416666666667,2.2516666666666665
2019-07-11,9.874166666666666,5.014958333333333,7.568375,11.612083333333333,2.0933333333333333
2019-07-12,9.35875,5.026458333333333,7.569416666666666,12.194166666666668,2.1416666666666666
2019-07-13,8.883333333333333,5.373166666666666,7.5960833333333335,12.572916666666666,1.7095833333333335
2019-07-14,9.273333333333333,5.205625,7.586291666666667,12.352083333333333,1.8687500000000001
2019-07-15,9.2675,5.389083333333333,7.605041666666666,11.419583333333334,1.9458333333333335
2019-07-16,9.6775,5.1254583333333334,7.59475,10.58875,1.8816666666666666
2019-07-17,10.102500000000001,5.222666666666666,7.59,10.385,1.7283333333333335
2019-07-18,9.731666666666667,5.280875,7.585208333333334,10.955416666666666,1.56125
2019-07-19,9.035375,5.256875,7.58475,12.302083333333334,1.7170833333333333
2019-07-20,8.241999999999999,5.255625,7.565166666666666,13.396666666666667,1.6966666666666665
2019-07-21,7.688458333333333,5.068125,7.549458333333333,13.853333333333333,1.8879166666666667
2019-07-22,7.457782608695652,5.095208333333333,7.530583333333333,14.284583333333332,2.8562499999999997
2019-07-23,6.941416666666666,5.02925,7.526125,14.027083333333332,2.7304166666666667
2019-07-24,6.82125,4.952708333333333,7.510833333333333,13.904166666666667,3.2808333333333333
2019-07-25,7.000333333333334,4.906583333333333,7.521,13.850416666666666,2.5625
2019-07-26,6.847791666666667,5.0953333333333335,7.521166666666667,14.732083333333334,2.527083333333333
2019-07-27,6.080583333333333,5.054749999999999,7.527,15.342916666666667,3.216666666666667
2019-07-28,6.1885,4.890125,7.511416666666666,15.251666666666667,3.0683333333333334
2019-07-29,6.06425,5.399208333333333,7.5515,14.686250000000001,2.294782608695652
2019-07-30,6.2820833333333335,5.62,7.5785833333333334,13.722083333333332,2.13125
2019-07-31,6.87225,5.3442083333333334,7.559208333333333,13.151666666666666,2.3249999999999997
2019-08-01,7.429875,5.251375,7.5352500000000004,13.258333333333333,1.9804166666666667
2019-08-02,7.891583333333333,5.201833333333334,7.526375000000001,13.39,1.885
2019-08-03,7.8937083333333335,5.159791666666667,7.524125000000001,13.363333333333335,1.83125
2019-08-04,7.513416666666667,5.168416666666666,7.516708333333334,13.562916666666666,2.004583333333333
2019-08-05,7.179458333333333,5.2138333333333335,7.5004583333333334,13.502083333333333,2.0837499999999998
2019-08-06,7.208125,5.341,7.515125,13.247083333333334,1.9579166666666667
2019-08-07,7.05125,5.303625,7.517833333333333,12.951666666666666,2.085
2019-08-08,7.431958333333333,5.290291666666667,7.508,12.787083333333333,1.66375
2019-08-09,7.53575,5.429791666666667,7.514583333333333,12.799999999999999,1.9529166666666666
2019-08-10,7.596708333333333,5.466666666666666,7.528875,13.080416666666666,1.5491304347826087
2019-08-11,8.001958333333333,5.7315000000000005,7.52525,13.35,1.4795833333333333
2019-08-12,7.950666666666667,5.776833333333333,7.526083333333333,13.964583333333332,1.6491666666666667
2019-08-13,6.931166666666667,6.427875,7.576958333333334,14.530416666666667,2.0075
2019-08-14,6.711666666666667,5.510625,7.527458333333333,14.775416666666667,1.8370833333333334
2019-08-15,7.19575,5.382750000000001,7.497583333333334,14.046666666666667,2.4187499999999997
2019-08-16,8.317333333333332,5.395333333333333,7.490875,13.09625,2.3966666666666665
2019-08-17,8.949583333333333,5.461166666666667,7.486083333333333,13.0525,1.8379166666666666
2019-08-18,8.4725,5.929541666666666,7.508791666666667,13.340833333333334,1.7462499999999999
2019-08-19,8.215541666666667,6.108791666666666,7.539916666666667,13.575000000000001,2.9233333333333333
2019-08-20,8.618875000000001,5.683791666666667,7.496416666666666,13.089166666666666,2.828333333333333
2019-08-21,11.076666666666666,5.126625,7.482916666666667,12.641666666666666,3.2395833333333335
2019-08-22,10.704166666666666,5.166416666666667,7.501625,12.555833333333332,2.2104166666666667
2019-08-23,9.509583333333333,5.363875,7.484708333333334,12.457500000000001,1.5112500000000002
2019-08-24,8.854166666666666,5.456083333333333,7.514583333333333,12.098333333333334,1.58125
2019-08-25,9.32625,5.618291666666667,7.5172083333333335,11.4425,1.13375
2019-08-26,10.191666666666666,5.8650416666666665,7.538666666666667,11.155416666666667,1.3545833333333333
2019-08-27,10.993333333333332,5.8218749999999995,7.568458333333333,11.626666666666667,1.46875
2019-08-28,10.160416666666666,5.6695,7.5637083333333335,12.40125,1.7462499999999999
2019-08-29,8.91125,5.748708333333333,7.577958333333334,12.940833333333332,1.78875
2019-08-30,8.604750000000001,5.731833333333333,7.582625,13.501666666666667,2.2120833333333336
2019-08-31,10.799999999999999,5.671708333333334,7.556708333333333,13.27375,2.43625
2019-09-01,12.0575,5.726624999999999,7.585166666666667,13.025833333333333,2.3850000000000002
2019-09-02,11.809583333333334,6.197208333333333,7.589625000000001,13.22625,1.8970833333333335
2019-09-03,12.177916666666667,6.2105,7.548416666666667,12.844583333333333,1.4441666666666666
2019-09-04,11.121666666666668,6.085041666666666,7.656375,11.815833333333332,2.1216666666666666
2019-09-05,11.189583333333333,6.0387916666666674,7.6514999999999995,10.96875,1.7275
2019-09-06,11.206666666666665,5.886541666666666,7.630083333333332,10.143749999999999,1.4954166666666666
2019-09-07,13.892916666666666,5.7841249999999995,7.641666666666667,9.69375,1.92125
2019-09-08,16.775833333333335,5.47675,7.657416666666666,9.1625,1.75125
2019-09-09,14.460833333333333,5.428541666666667,7.640125,9.35375,1.6524999999999999
2019-09-10,13.0075,5.548208333333334,7.649208333333333,9.92375,1.1879166666666667
2019-09-11,12.183749999999998,5.756333333333333,7.620166666666666,10.545,1.4508333333333334
2019-09-12,12.426666666666668,5.880958333333333,7.631125,11.30625,1.5066666666666666
2019-09-13,13.7275,5.936625,7.6401666666666666,10.9425,1.8525
2019-09-14,16.20875,5.897916666666667,7.675208333333334,9.56,2.160833333333333
2019-09-15,16.67875,5.983833333333333,7.702541666666666,8.211666666666668,1.8849999999999998
2019-09-16,15.689583333333333,6.106958333333334,7.698291666666666,7.662624999999999,1.0166666666666666
2019-09-17,14.822083333333333,6.419250000000001,7.719625000000001,7.424916666666667,0.9879166666666667
2019-09-18,14.82875,6.657,7.725583333333333,7.453375,1.0979166666666667
2019-09-19,15.395000000000001,6.759166666666666,7.741333333333333,6.944458333333333,1.3245833333333332
2019-09-20,18.5825,6.876166666666666,7.768458333333334,6.373541666666667,1.0362500000000001
2019-09-21,18.409166666666668,7.4787083333333335,7.800125,5.977541666666667,1.3229166666666667
2019-09-22,22.13416666666667,7.020708333333332,7.747916666666666,5.605083333333333,1.2945833333333334
2019-09-23,20.391666666666666,6.044041666666666,7.694333333333333,5.455666666666667,1.1466666666666667
2019-09-24,18.127916666666668,5.953833333333333,7.681583333333333,5.207708333333334,1.1758333333333333
2019-09-25,16.308333333333334,5.853041666666667,7.669791666666666,5.26575,1.17875
2019-09-26,15.877083333333333,5.8512916666666674,7.637416666666667,5.976875,1.4691666666666665
2019-09-27,15.580416666666666,5.674291666666666,7.649291666666667,6.540666666666667,1.15625
2019-09-28,15.674999999999999,5.9544999999999995,7.6739999999999995,6.017916666666667,0.8491666666666667
2019-09-29,15.417499999999999,6.169333333333333,7.690625,5.7740833333333335,1.1420833333333333
2019-09-30,16.24125,6.238708333333334,7.71075,5.564,1.315
2019-10-01,17.20875,6.5905,7.7272083333333335,5.312458333333333,1.3462500000000002
2019-10-02,20.888333333333332,6.806291666666667,7.757041666666667,4.60575,1.6616666666666668
2019-10-03,19.06416666666667,6.300166666666667,7.726916666666667,3.9981666666666666,1.2429166666666667
2019-10-04,16.6975,5.793,7.686041666666667,3.7075,1.4295833333333334
2019-10-05,14.941666666666668,5.449625,7.655583333333333,3.828791666666667,1.6254166666666665
2019-10-06,14.7275,5.488833333333333,7.64725,4.233083333333333,1.7
2019-10-07,15.507083333333334,5.3455,7.629874999999999,4.582916666666667,2.1979166666666665
2019-10-08,18.429583333333333,5.309666666666667,7.6314166666666665,4.022291666666667,1.92875
2019-10-09,17.607083333333332,5.192833333333334,7.642458333333334,3.44275,1.52375
2019-10-10,15.595416666666667,4.8485000000000005,7.638583333333333,2.9457916666666666,1.8241666666666667
2019-10-11,14.602083333333333,4.822791666666666,7.641249999999999,2.2384166666666667,1.665
2019-10-12,13.770833333333334,4.826041666666667,7.646166666666667,1.3145,1.5995833333333334
2019-10-13,13.289583333333333,4.77375,7.648541666666667,0.9925833333333333,1.7325
2019-10-14,12.695,4.784083333333333,7.644916666666667,1.008,1.6245833333333335
2019-10-15,12.069583333333334,4.609958333333333,7.628958333333333,0.6839166666666667,1.5420833333333333
2019-10-16,11.6475,4.540375,7.6185833333333335,0.33899999999999997,1.7858333333333334
2019-10-17,11.455833333333333,4.581041666666667,7.624041666666667,0.08325,1.8458333333333332
