sample_date,Cl,DOC,K,Konduktivitet,Mg,NH4-N,NO3-N,Na,N_Part,TRP,POC,SO4,Si,SiO2,TOC,TOTN,TP,TDP,PP,SPM,UV-Abs. 254nm,UV-Abs. 285nm,UV-Abs. 365nm,UV-Abs. 410nm,pH
2022-08-09,1.3234285714285714,1.058857142857143,0.7114285714285714,6.960857142857143,1.5482857142857143,7.257142857142857,18.771428571428572,1.3051428571428572,14.071428571428571,1.0,0.10182857142857143,4.815428571428572,1.022,2.2385714285714284,1.058857142857143,56.457142857142856,2.7714285714285714,1.0,2.7714285714285714,1.2117142857142857,0.03499451428571428,0.024561257142857142,0.006779085714285714,0.0030294285714285714,7.643714285714286
2022-08-10,1.318857142857143,1.0537142857142858,0.7128571428571429,6.969714285714286,1.5505714285714287,7.914285714285714,18.742857142857144,1.3082857142857143,14.242857142857142,1.0,0.10205714285714286,4.8348571428571425,1.021,2.237142857142857,1.0537142857142858,56.51428571428571,2.742857142857143,1.0,2.742857142857143,1.2094285714285713,0.03485582857142857,0.024452914285714285,0.006742971428571429,0.003018857142857143,7.645428571428571
2022-08-11,1.3142857142857143,1.0485714285714287,0.7142857142857143,6.978571428571429,1.552857142857143,8.571428571428571,18.714285714285715,1.3114285714285714,14.414285714285713,1.0,0.10228571428571429,4.854285714285714,1.02,2.2357142857142858,1.0485714285714287,56.57142857142857,2.7142857142857144,1.0,2.7142857142857144,1.207142857142857,0.034717142857142856,0.024344571428571427,0.006706857142857143,0.003008285714285714,7.647142857142857
2022-08-12,1.3097142857142858,1.0434285714285716,0.7157142857142856,6.9874285714285715,1.5551428571428572,9.228571428571428,18.685714285714287,1.3145714285714285,14.585714285714285,1.0,0.10251428571428572,4.873714285714286,1.0190000000000001,2.2342857142857144,1.0434285714285716,56.628571428571426,2.685714285714286,1.0,2.685714285714286,1.2048571428571428,0.03457845714285714,0.02423622857142857,0.006670742857142857,0.002997714285714286,7.648857142857143
2022-08-13,1.3051428571428572,1.0382857142857143,0.7171428571428571,6.996285714285714,1.5574285714285714,9.885714285714286,18.65714285714286,1.3177142857142856,14.757142857142856,1.0,0.10274285714285715,4.893142857142857,1.018,2.232857142857143,1.0382857142857143,56.68571428571428,2.657142857142857,1.0,2.657142857142857,1.2025714285714286,0.03443977142857143,0.024127885714285712,0.006634628571428571,0.002987142857142857,7.650571428571428
2022-08-14,1.3005714285714287,1.0331428571428571,0.7185714285714285,7.005142857142857,1.5597142857142858,10.542857142857143,18.62857142857143,1.3208571428571427,14.928571428571427,1.0,0.10297142857142857,4.912571428571429,1.017,2.2314285714285713,1.0331428571428571,56.74285714285714,2.6285714285714286,1.0,2.6285714285714286,1.2002857142857142,0.03430108571428571,0.024019542857142855,0.006598514285714285,0.0029765714285714287,7.652285714285714
2022-08-15,1.296,1.028,0.72,7.014,1.562,11.2,18.6,1.324,15.1,1.0,0.1032,4.932,1.016,2.23,1.028,56.8,2.6,1.0,2.6,1.198,0.034162399999999996,0.0239112,0.0065623999999999995,0.002966,7.654
2022-08-16,1.2914285714285714,1.022857142857143,0.7214285714285714,7.022857142857143,1.5642857142857143,11.857142857142856,18.571428571428573,1.3271428571428572,15.27142857142857,1.0,0.10342857142857143,4.951428571428571,1.0150000000000001,2.2285714285714286,1.022857142857143,56.857142857142854,2.571428571428571,1.0,2.571428571428571,1.1957142857142857,0.03402371428571428,0.023802857142857143,0.006526285714285714,0.0029554285714285715,7.655714285714286
2022-08-17,1.286857142857143,1.0177142857142858,0.7228571428571429,7.031714285714286,1.5665714285714287,12.514285714285714,18.542857142857144,1.3302857142857143,15.442857142857143,1.0,0.10365714285714286,4.970857142857143,1.014,2.2271428571428573,1.0177142857142858,56.91428571428571,2.5428571428571427,1.0,2.5428571428571427,1.1934285714285713,0.03388502857142857,0.023694514285714285,0.006490171428571429,0.0029448571428571427,7.6574285714285715
2022-08-18,1.2822857142857143,1.0125714285714287,0.7242857142857143,7.040571428571429,1.568857142857143,13.17142857142857,18.514285714285716,1.3334285714285714,15.614285714285714,1.0,0.10388571428571429,4.990285714285714,1.013,2.225714285714286,1.0125714285714287,56.97142857142857,2.5142857142857142,1.0,2.5142857142857142,1.191142857142857,0.033746342857142855,0.023586171428571428,0.006454057142857143,0.0029342857142857144,7.659142857142857
2022-08-19,1.2777142857142858,1.0074285714285716,0.7257142857142856,7.049428571428571,1.5711428571428572,13.828571428571427,18.485714285714284,1.3365714285714285,15.785714285714285,1.0,0.10411428571428571,5.009714285714286,1.012,2.224285714285714,1.0074285714285716,57.02857142857143,2.4857142857142858,1.0,2.4857142857142858,1.1888571428571428,0.03360765714285714,0.02347782857142857,0.006417942857142857,0.0029237142857142856,7.660857142857143
2022-08-20,1.2731428571428571,1.0022857142857142,0.7271428571428571,7.058285714285714,1.5734285714285714,14.485714285714286,18.457142857142856,1.3397142857142856,15.957142857142856,1.0,0.10434285714285714,5.029142857142857,1.0110000000000001,2.222857142857143,1.0022857142857142,57.08571428571429,2.4571428571428573,1.0,2.4571428571428573,1.1865714285714286,0.03346897142857143,0.023369485714285713,0.006381828571428571,0.002913142857142857,7.662571428571429
2022-08-21,1.2685714285714287,0.9971428571428572,0.7285714285714285,7.067142857142857,1.5757142857142858,15.142857142857142,18.428571428571427,1.3428571428571427,16.128571428571426,1.0,0.10457142857142858,5.048571428571429,1.01,2.2214285714285715,0.9971428571428572,57.142857142857146,2.4285714285714284,1.0,2.4285714285714284,1.1842857142857142,0.033330285714285715,0.023261142857142855,0.006345714285714285,0.0029025714285714284,7.664285714285715
2022-08-22,1.264,0.992,0.73,7.076,1.578,15.799999999999999,18.4,1.3459999999999999,16.3,1.0,0.1048,5.068,1.009,2.22,0.992,57.2,2.4,1.0,2.4,1.182,0.0331916,0.0231528,0.0063096,0.002892,7.666
2022-08-23,1.2594285714285713,0.9868571428571429,0.7314285714285714,7.0848571428571425,1.5802857142857143,16.457142857142856,18.37142857142857,1.3491428571428572,16.47142857142857,1.0,0.10502857142857143,5.087428571428571,1.008,2.218571428571429,0.9868571428571429,57.25714285714286,2.3714285714285714,1.0,2.3714285714285714,1.1797142857142857,0.03305291428571429,0.02304445714285714,0.006273485714285714,0.0028814285714285712,7.667714285714286
2022-08-24,1.254857142857143,0.9817142857142858,0.7328571428571429,7.093714285714285,1.5825714285714287,17.114285714285714,18.34285714285714,1.3522857142857143,16.642857142857142,1.0,0.10525714285714285,5.106857142857143,1.0070000000000001,2.217142857142857,0.9817142857142858,57.31428571428572,2.342857142857143,1.0,2.342857142857143,1.1774285714285713,0.03291422857142857,0.022936114285714286,0.006237371428571429,0.002870857142857143,7.669428571428572
2022-08-25,1.2502857142857142,0.9765714285714286,0.7342857142857143,7.102571428571428,1.584857142857143,17.771428571428572,18.314285714285713,1.3554285714285714,16.814285714285713,1.0,0.1054857142857143,5.126285714285714,1.006,2.2157142857142857,0.9765714285714286,57.371428571428574,2.314285714285714,1.0,2.314285714285714,1.175142857142857,0.032775542857142854,0.02282777142857143,0.006201257142857143,0.002860285714285714,7.671142857142858
2022-08-26,1.2457142857142858,0.9714285714285715,0.7357142857142857,7.111428571428571,1.5871428571428572,18.428571428571427,18.285714285714285,1.3585714285714285,16.985714285714284,1.0,0.10571428571428572,5.145714285714286,1.005,2.2142857142857144,0.9714285714285715,57.42857142857143,2.2857142857142856,1.0,2.2857142857142856,1.1728571428571428,0.03263685714285714,0.02271942857142857,0.006165142857142857,0.0028497142857142857,7.6728571428571435
2022-08-27,1.241142857142857,0.9662857142857143,0.7371428571428571,7.120285714285714,1.5894285714285714,19.085714285714285,18.257142857142856,1.3617142857142857,17.15714285714286,1.0,0.10594285714285714,5.1651428571428575,1.004,2.212857142857143,0.9662857142857143,57.48571428571429,2.257142857142857,1.0,2.257142857142857,1.1705714285714286,0.03249817142857143,0.022611085714285713,0.006129028571428571,0.002839142857142857,7.674571428571429
2022-08-28,1.2365714285714287,0.9611428571428572,0.7385714285714285,7.129142857142857,1.5917142857142859,19.742857142857144,18.228571428571428,1.3648571428571428,17.32857142857143,1.0,0.10617142857142857,5.184571428571428,1.0030000000000001,2.2114285714285717,0.9611428571428572,57.542857142857144,2.2285714285714286,1.0,2.2285714285714286,1.1682857142857141,0.032359485714285714,0.022502742857142856,0.006092914285714286,0.0028285714285714286,7.676285714285714
